Geneid	Chr	Start	End	Strand	Length	SRR7059090	SRR7059091	SRR7059092	SRR7059093	SRR7059094	SRR7059095	SRR7059096	SRR7059097	SRR7059098	SRR7059099	SRR7059100
gene:PF3D7_0701800	7	75918	77055	-	1138	0	2	0	1	1	0	0	0	0	0	0
gene:PF3D7_0701900	7	79890	82943	-	3054	2	1	2	5	1	6	1	3	1	1	2
gene:PF3D7_0702000	7	84797	85674	+	878	0	0	0	0	0	1	1	0	0	0	1
gene:PF3D7_0702200	7	91867	93141	-	1275	1	0	0	2	1	2	2	1	0	1	0
gene:PF3D7_0702300	7	96761	98730	+	1970	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0702400	7	101694	102285	+	592	2	7	3	51	21	49	0	1	0	0	0
gene:PF3D7_0702500	7	104957	105989	-	1033	0	1	0	2	2	0	0	0	1	0	0
gene:PF3D7_0702600	7	109915	110178	+	264	2	0	0	1	0	1	0	0	0	0	0
gene:PF3D7_0702900	7	113144	113948	-	805	4	13	5	3	0	1	0	1	0	1	0
gene:PF3D7_0703000	7	115239	120770	+	5532	2	11	4	2	0	2	0	3	0	3	0
gene:PF3D7_0703100	7	121414	121956	+	543	2	6	5	0	5	1	0	0	0	0	0
gene:PF3D7_0703200	7	122513	127135	-	4623	61	99	54	126	63	94	4	2	0	7	5
gene:PF3D7_0703300	7	128540	128980	+	441	10	32	22	152	94	80	6	6	0	49	16
gene:PF3D7_0703400	7	129370	131832	-	2463	9	21	9	26	13	34	0	0	0	0	1
gene:PF3D7_0703500	7	135606	142505	+	6900	728	1063	975	7886	3273	7531	21	32	16	452	153
gene:PF3D7_0703600	7	144019	145953	+	1935	137	165	104	197	79	206	0	2	3	3	0
gene:PF3D7_0703700	7	146645	147394	-	750	1	3	0	0	0	0	1	1	1	0	0
gene:PF3D7_0703800	7	149804	152980	+	3177	10	12	5	5	1	4	1	0	1	2	1
gene:PF3D7_0703900	7	153320	166396	-	13077	8	26	11	40	47	45	5	11	9	58	10
gene:PF3D7_0704000	7	167489	177295	-	9807	9	26	18	156	74	134	1	2	7	12	3
gene:PF3D7_0704100	7	180036	190715	+	10680	125	352	186	1147	777	1200	3	2	2	4	2
gene:PF3D7_0704200	7	191309	194890	-	3582	2	2	1	3	2	2	2	1	0	2	1
gene:PF3D7_0704300	7	197691	203249	+	5559	25	66	27	20	4	14	2	1	0	4	2
gene:PF3D7_0704400	7	204718	207750	+	3033	21	49	31	22	9	20	0	0	4	2	0
gene:PF3D7_0704500	7	208690	213501	-	4812	27	94	69	117	62	119	0	1	0	0	0
gene:PF3D7_0704600	7	216024	229072	-	13049	1203	1959	1612	13014	4845	12196	36	23	30	112	51
gene:PF3D7_0704700	7	233401	237414	+	4014	9	60	58	2	8	14	0	0	1	1	0
gene:PF3D7_0704800	7	238159	242052	-	3894	136	258	231	444	293	422	1	1	0	2	1
gene:PF3D7_0704900	7	243898	245016	-	1119	1	0	3	14	11	9	0	1	0	3	3
gene:PF3D7_0705000	7	246259	250152	-	3894	3	16	9	5	1	5	2	2	2	0	1
gene:PF3D7_0705100	7	252282	255251	+	2970	26	32	16	27	10	18	0	2	2	3	0
gene:PF3D7_0705200	7	256086	260684	+	4599	1	7	2	3	1	2	1	1	0	2	1
gene:PF3D7_0705300	7	261977	264454	+	2478	14	56	33	16	18	11	0	2	3	0	3
gene:PF3D7_0705400	7	264973	267438	-	2466	53	114	58	1210	324	976	11	20	8	101	28
gene:PF3D7_0705500	7	270022	278706	-	8685	182	325	325	3973	1928	4180	6	10	11	119	43
gene:PF3D7_0705600	7	281035	284433	-	3399	0	0	5	2	3	5	0	2	3	2	2
gene:PF3D7_0705700	7	285472	286166	-	695	34	81	46	881	425	931	0	2	0	2	1
gene:PF3D7_0705800	7	287597	289088	-	1492	0	3	0	0	0	0	0	1	1	2	1
gene:PF3D7_0705900	7	290100	291220	-	1121	29	100	21	10	4	7	0	3	0	3	2
gene:PF3D7_0706000	7	293400	297089	+	3690	26	55	37	32	25	46	6	1	1	44	11
gene:PF3D7_0706100	7	297506	303059	-	5554	13	20	13	9	11	11	30	22	21	9	12
gene:PF3D7_0706200	7	304315	304755	+	441	0	10	0	0	0	2	0	0	1	0	0
gene:PF3D7_0706300	7	305563	306032	+	470	9	23	8	17	13	27	0	0	0	0	0
gene:PF3D7_0706400	7	306855	307133	-	279	128	215	182	402	130	343	7	3	4	3	1
gene:PF3D7_0706500	7	309902	315022	-	5121	124	308	259	1603	954	1715	4	4	4	4	3
gene:PF3D7_0706600	7	320248	322281	+	2034	0	0	1	0	0	0	1	0	0	1	1
gene:PF3D7_0706700	7	322907	325528	+	2622	0	0	1	0	0	0	0	0	1	1	0
gene:PF3D7_0707200	7	329936	336325	-	6390	95	160	72	434	193	322	2	0	1	2	0
gene:PF3D7_0707300	7	338885	342083	+	3199	2516	1644	1010	56	16	47	7	0	4	6	1
gene:PF3D7_0707400	7	343912	345903	+	1992	46	47	37	26	10	16	0	1	1	12	9
gene:PF3D7_0707500	7	348277	353082	+	4806	4	28	21	7	12	5	0	1	0	1	0
gene:PF3D7_0707600	7	353986	354720	+	735	2	7	2	0	3	1	3	0	0	1	2
gene:PF3D7_0707700	7	357700	360585	+	2886	438	669	535	2832	1233	2421	2	3	5	200	56
gene:PF3D7_0707800	7	362005	365779	+	3775	12	46	23	68	44	62	2	1	1	5	5
gene:PF3D7_0707900	7	366929	367708	+	780	5	21	12	28	19	20	26	34	14	259	64
gene:PF3D7_0708000	7	368707	371672	+	2966	26	52	14	52	26	30	1	3	2	0	2
gene:PF3D7_0708100	7	372897	373106	-	210	6	15	12	175	128	155	1	1	0	10	5
gene:PF3D7_0708200	7	374243	377393	-	3151	2	14	12	41	27	47	2	1	0	5	0
gene:PF3D7_0708300	7	378031	379305	+	1275	3	8	2	0	3	1	0	0	1	0	0
gene:PF3D7_0708400	7	381592	384614	+	3023	971	2144	1044	21670	7631	23126	429	437	332	5116	2260
gene:PF3D7_0708500	7	385583	388321	-	2739	12	27	8	51	24	37	3	6	4	28	16
gene:PF3D7_0708600	7	389473	390365	-	893	0	2	0	9	1	4	0	0	0	0	0
gene:PF3D7_0708700	7	391502	392188	-	687	39	123	37	5	9	8	5	1	0	3	1
gene:PF3D7_0708800	7	395711	398332	+	2622	73	172	84	143	74	115	4	2	2	3	1
gene:PF3D7_0708900	7	399290	400243	-	954	2	5	1	0	1	0	0	1	0	0	0
gene:PF3D7_0709000	7	403222	406317	+	3096	21	14	14	5	2	1	1	1	0	4	2
gene:PF3D7_0709100	7	408215	411961	+	3747	38	90	24	52	8	34	0	1	0	1	1
gene:PF3D7_0709200	7	412343	413161	-	819	16	43	45	208	133	224	0	0	0	3	0
gene:PF3D7_0709300	7	413560	421749	-	8190	7	30	15	245	107	220	1	1	2	1	5
gene:PF3D7_0709400	7	423236	427234	-	3999	1	5	2	4	3	0	3	2	0	1	0
gene:PF3D7_0709500	7	428723	429346	+	624	0	2	0	0	0	0	0	1	0	0	0
gene:PF3D7_0709600	7	429857	433758	-	3902	1	6	7	11	9	6	1	1	1	0	3
gene:PF3D7_0709700	7	435089	436195	-	1107	14	59	16	140	58	111	0	0	0	0	0
gene:PF3D7_0709800	7	437900	438094	+	195	0	2	1	0	4	0	1	0	0	1	0
gene:PF3D7_0709900	7	438557	445881	-	7325	768	1015	529	1448	714	1405	12	4	10	30	22
gene:PF3D7_0710000	7	447515	458496	-	10982	18	54	18	187	121	188	6	5	4	7	4
gene:PF3D7_0710100	7	460057	461436	+	1380	0	5	3	7	9	14	0	1	0	0	1
gene:PF3D7_0710200	7	463105	471837	+	8733	88	306	123	508	354	498	3	3	3	5	3
gene:PF3D7_0710300	7	472501	473541	-	1041	0	1	0	0	1	1	0	0	0	1	0
gene:PF3D7_0710400	7	474623	475720	+	1098	1	7	1	0	0	1	0	0	0	2	0
gene:PF3D7_0710500	7	476116	477552	-	1437	1	8	4	5	3	10	0	1	0	3	2
gene:PF3D7_0710600	7	478468	479138	-	671	49	172	75	158	84	161	0	3	0	1	2
gene:PF3D7_0710700	7	481369	481974	-	606	2	3	2	29	38	31	1	1	1	0	0
gene:PF3D7_0710800	7	482701	483831	-	1131	3	11	3	0	0	0	1	1	0	0	0
gene:PF3D7_0710900	7	484838	486037	+	1200	1	3	2	1	0	0	1	8	0	1	0
gene:PF3D7_0711000	7	487281	490970	-	3690	8	28	6	11	3	8	3	4	1	39	38
gene:PF3D7_0711100	7	492519	493232	-	714	1	8	2	2	2	3	0	0	0	0	0
gene:PF3D7_0711200	7	495238	498240	+	3003	2	12	6	6	2	3	0	0	0	0	1
gene:PF3D7_0711300	7	499336	499695	+	360	18	36	25	50	33	41	0	0	0	0	0
gene:PF3D7_0711400	7	500408	502594	-	2187	3	12	3	11	6	20	0	2	0	0	0
gene:PF3D7_0711500	7	505245	507311	+	2067	33	96	55	261	129	197	2	3	1	12	6
gene:PF3D7_0711700	7	511950	519425	-	7476	36	47	42	192	90	213	9	14	9	11	9
gene:PF3D7_0712000	7	527338	535131	-	7794	207	150	150	1771	703	1573	10	11	7	6	8
gene:PF3D7_0712300	7	542906	550520	-	7615	41	53	26	612	210	611	5	8	2	1	5
gene:PF3D7_0712400	7	552158	559078	-	6921	3	4	5	10	2	3	7	10	5	2	3
gene:PF3D7_0712600	7	566726	574308	-	7583	9	10	8	18	10	11	5	5	7	11	5
gene:PF3D7_0712800	7	581386	588923	-	7538	7	8	6	25	7	29	18	17	22	59	61
gene:PF3D7_0712900	7	590326	597733	-	7408	9	8	9	9	8	13	17	10	12	14	17
gene:PF3D7_0713000	7	602141	603381	+	1241	0	0	0	0	1	2	0	0	0	1	5
gene:PF3D7_0713100	7	605653	606440	+	788	0	0	0	1	0	0	0	0	0	0	0
gene:PF3D7_0713200	7	607111	607785	-	675	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0713400	7	612458	613740	+	1283	22	52	49	208	108	136	0	0	0	3	0
gene:PF3D7_0713500	7	614385	617249	+	2865	8	28	16	112	80	59	0	0	1	1	0
gene:PF3D7_0713600	7	617933	620867	+	2935	11	16	13	159	73	115	4	5	1	2	1
gene:PF3D7_0713700	7	621463	623521	-	2059	58	144	164	467	389	475	0	0	0	1	1
gene:PF3D7_0713800	7	624379	625300	-	922	2	5	5	2	6	2	2	1	0	1	0
gene:PF3D7_0713900	7	627067	637776	-	10710	5	15	11	48	37	60	2	10	6	16	4
gene:PF3D7_0714000	7	643101	643472	-	372	725	892	502	2038	924	1989	916	910	1065	2260	829
gene:PF3D7_0714100	7	646719	648767	-	2049	1	1	1	0	1	5	4	3	0	1	1
gene:PF3D7_0714200	7	650834	654919	+	4086	5	14	5	210	103	132	1	0	0	3	1
gene:PF3D7_0714300	7	656871	661669	+	4799	27	35	20	24	13	41	0	2	1	5	3
gene:PF3D7_0714400	7	662284	663407	-	1124	1	3	0	0	0	1	0	0	2	0	0
gene:PF3D7_0714500	7	664956	666167	+	1212	3	9	13	16	17	21	0	0	0	1	0
gene:PF3D7_0714600	7	667985	669712	+	1728	1	9	2	125	42	88	4	0	1	7	1
gene:PF3D7_0715000	7	673451	674419	+	969	0	9	12	17	8	16	1	0	1	1	0
gene:PF3D7_0715100	7	674610	675130	-	521	40	29	29	8	4	10	0	0	0	2	0
gene:PF3D7_0715200	7	676061	682681	-	6621	122	219	170	665	287	530	1	1	1	0	4
gene:PF3D7_0715300	7	684539	686691	-	2153	52	57	27	1	0	0	0	1	2	0	1
gene:PF3D7_0715400	7	687891	688848	-	958	0	7	1	0	0	1	0	1	1	2	1
gene:PF3D7_0715500	7	689543	690057	-	515	0	5	1	0	0	2	0	1	0	0	0
gene:PF3D7_0715600	7	691068	693332	+	2265	10	29	3	2	0	2	1	4	1	1	2
gene:PF3D7_0715700	7	694523	694882	+	360	2	6	5	37	13	19	0	1	0	7	6
gene:PF3D7_0715800	7	695600	696904	-	1305	2	5	2	21	18	18	1	2	0	0	1
gene:PF3D7_0715900	7	699239	700909	+	1671	1	22	3	34	6	11	0	0	0	0	1
gene:PF3D7_0716000	7	703207	706584	+	3378	30	57	28	58	42	69	7	6	3	6	9
gene:PF3D7_0716100	7	707699	710908	-	3210	4	5	1	0	0	0	3	4	0	1	4
gene:PF3D7_0716200	7	712469	714967	+	2499	2	8	3	1	2	0	1	4	4	3	0
gene:PF3D7_0716300	7	717281	718968	+	1688	41	102	67	487	220	451	1	0	1	2	1
gene:PF3D7_0716400	7	720010	721467	+	1458	27	35	11	232	30	199	0	0	0	2	1
gene:PF3D7_0716500	7	721717	724715	+	2999	1	11	5	20	21	36	1	2	4	10	6
gene:PF3D7_0716600	7	725296	727219	+	1924	1	10	2	13	7	9	1	0	0	0	1
gene:PF3D7_0716700	7	728109	731126	+	3018	5	14	9	4	6	10	1	1	1	0	1
gene:PF3D7_0716800	7	732070	733496	-	1427	15	47	10	55	34	50	2	6	3	6	6
gene:PF3D7_0716900	7	736370	737338	+	969	0	2	1	10	4	8	0	0	0	0	0
gene:PF3D7_0717000	7	738578	741209	+	2632	45	93	79	31	20	8	0	0	0	2	0
gene:PF3D7_0717100	7	742010	744901	+	2892	83	112	105	879	506	898	25	21	47	33	8
gene:PF3D7_0717200	7	745191	746663	-	1473	43	70	43	1197	692	1109	0	3	2	8	0
gene:PF3D7_0717300	7	748990	750699	+	1710	44	44	29	1689	756	1554	2	2	2	4	1
gene:PF3D7_0717400	7	751877	754132	+	2256	13	25	10	587	223	538	1	0	1	3	2
gene:PF3D7_0717500	7	755763	757696	+	1934	3093	2954	2459	22143	11575	23398	104	111	151	357	126
gene:PF3D7_0717600	7	758720	762877	-	4158	65	138	100	648	357	541	0	1	1	3	3
gene:PF3D7_0717700	7	764794	766413	-	1620	30	51	24	66	29	35	4	2	2	4	0
gene:PF3D7_0717800	7	767357	771949	-	4593	746	828	622	1461	869	1574	12	13	9	10	6
gene:PF3D7_0717900	7	772951	775264	-	2314	63	71	43	94	48	76	2	0	0	0	0
gene:PF3D7_0718000	7	776141	795637	-	19497	11	9	12	12	8	7	2	6	12	64	18
gene:PF3D7_0718100	7	796514	804739	-	8226	5	9	3	0	0	0	3	1	1	16	2
gene:PF3D7_0718300	7	812301	820635	-	8335	626	1222	1186	990	615	877	73	85	97	255	133
gene:PF3D7_0718400	7	822438	823015	+	578	2914	4031	3807	8337	4906	10687	3	2	3	6	4
gene:PF3D7_0718500	7	824445	825884	+	1440	39	60	32	33	17	38	0	1	1	0	0
gene:PF3D7_0718600	7	826837	831305	+	4469	147	141	110	47	34	41	4	2	0	4	0
gene:PF3D7_0718700	7	831549	832922	-	1374	1	6	0	0	0	0	0	0	1	0	0
gene:PF3D7_0718800	7	833630	835051	-	1422	0	1	0	0	0	0	0	0	0	1	0
gene:PF3D7_0718900	7	835957	836861	+	905	0	1	0	0	0	0	0	2	0	0	0
gene:PF3D7_0719000	7	838135	838596	+	462	0	1	0	0	1	0	1	0	1	0	0
gene:PF3D7_0719100	7	838990	840024	-	1035	22	69	23	38	19	16	4	16	4	6	0
gene:PF3D7_0719200	7	841108	842830	+	1723	5	16	17	4	0	2	46	48	29	2	5
gene:PF3D7_0719300	7	844495	847593	+	3099	11	38	24	64	28	53	2	1	0	11	0
gene:PF3D7_0719400	7	848398	853593	-	5196	195	343	224	1834	787	1681	0	0	2	2	1
gene:PF3D7_0719500	7	854652	856654	-	2003	636	790	679	767	508	854	2	1	1	3	0
gene:PF3D7_0719600	7	858742	859492	-	751	169	308	287	229	141	220	29	17	11	133	29
gene:PF3D7_0719700	7	861583	862487	+	905	367	842	672	1472	1074	1623	19	20	30	185	64
gene:PF3D7_0719800	7	863452	864813	-	1362	5	27	5	51	40	41	6	0	8	18	4
gene:PF3D7_0719900	7	865927	876132	+	10206	39	165	66	798	374	755	10	14	22	98	72
gene:PF3D7_0720000	7	876795	877500	+	706	8	20	5	44	25	39	0	0	0	0	0
gene:PF3D7_0720100	7	877865	878632	-	768	21	59	68	50	31	29	1	0	1	0	0
gene:PF3D7_0720200	7	879454	879946	+	493	23	27	25	90	32	69	0	0	0	0	0
gene:PF3D7_0720300	7	880465	880863	-	399	231	231	225	59	31	33	0	0	0	1	0
gene:PF3D7_0720400	7	882936	884988	+	2053	565	999	1044	1003	636	785	2	4	0	6	2
gene:PF3D7_0720500	7	886346	887487	+	1142	2	6	2	3	5	0	0	0	1	0	1
gene:PF3D7_0720600	7	887816	889378	-	1563	3	23	13	14	2	12	2	11	0	4	0
gene:PF3D7_0720700	7	891683	899051	+	7369	435	791	625	5322	2794	5573	4	5	7	11	3
gene:PF3D7_0720800	7	899751	901137	+	1387	91	137	122	517	240	456	0	0	0	1	1
gene:PF3D7_0720900	7	901549	902787	+	1239	55	67	53	266	90	262	1	1	0	3	0
gene:PF3D7_0721000	7	904143	914671	+	10529	221	479	343	2543	1138	2254	4	1	3	9	2
gene:PF3D7_0721100	7	916434	917168	+	735	10	63	35	88	93	83	1	2	1	35	4
gene:PF3D7_0721200	7	917958	920816	-	2859	11	19	14	34	48	30	1	1	0	0	1
gene:PF3D7_0721300	7	922285	924984	+	2700	33	98	93	510	274	370	1	5	1	2	0
gene:PF3D7_0721400	7	926692	928028	+	1337	1	14	3	14	7	17	0	1	1	0	0
gene:PF3D7_0721500	7	928514	930853	+	2340	1	4	2	3	1	1	1	0	1	1	0
gene:PF3D7_0721600	7	931459	932164	-	706	195	497	196	257	125	251	254	229	194	543	211
gene:PF3D7_0721700	7	935497	936900	+	1404	148	247	136	0	0	1	2	1	1	0	0
gene:PF3D7_0721800	7	938279	938895	+	617	13	46	8	0	3	2	1	1	0	0	2
gene:PF3D7_0721900	7	939715	940250	-	536	146	399	388	572	561	571	0	1	0	0	0
gene:PF3D7_0722000	7	941776	942513	+	738	104	212	174	154	152	134	0	0	1	2	0
gene:PF3D7_0722100	7	944023	945234	+	1212	4	5	4	22	1	15	1	1	2	0	0
gene:PF3D7_0722200	7	946363	948612	+	2250	1669	1143	691	8	3	8	7	1	6	80	32
gene:PF3D7_0722300	7	949449	953114	-	3666	291	375	282	1257	603	1224	1	0	2	2	1
gene:PF3D7_0722400	7	954784	956343	+	1560	485	478	400	302	184	335	32	28	23	105	70
gene:PF3D7_0722500	7	956920	958017	-	1098	55	58	27	16	10	16	0	0	0	0	0
gene:PF3D7_0722600	7	958886	960694	-	1809	64	83	47	16	2	8	3	1	1	21	12
gene:PF3D7_0722700	7	962031	962447	+	417	177	255	85	35	9	17	1	0	0	0	0
gene:PF3D7_0722800	7	963370	965109	+	1740	7	11	4	5	4	5	3	8	1	11	4
gene:PF3D7_0722900	7	965664	967782	-	2119	22	57	31	9	10	8	1	1	0	0	0
gene:PF3D7_0723000	7	968836	969735	-	900	2	15	3	16	16	20	0	0	0	2	0
gene:PF3D7_0723100	7	970492	971877	-	1386	9	10	13	42	10	34	0	0	0	1	0
gene:PF3D7_0723200	7	972658	974272	+	1615	42	64	25	8	4	1	1	0	0	0	0
gene:PF3D7_0723300	7	975766	978408	+	2643	6571	12602	9981	167683	82001	183295	13	18	26	48	25
gene:PF3D7_0723400	7	978920	983188	-	4269	320	520	441	3385	1917	3382	1	0	1	4	4
gene:PF3D7_0723500	7	984778	985458	-	681	2	14	9	0	1	0	0	0	0	1	0
gene:PF3D7_0723600	7	986598	987365	+	768	4	7	3	6	4	3	0	1	0	0	1
gene:PF3D7_0723700	7	988145	991243	+	3099	58	120	103	218	141	251	2	2	2	2	1
gene:PF3D7_0723800	7	993232	1000233	+	7002	30	63	71	436	297	403	3	4	4	8	2
gene:PF3D7_0723900	7	1000701	1004746	-	4046	34	109	73	108	71	109	0	1	0	2	0
gene:PF3D7_0724000	7	1006335	1012145	+	5811	10	46	28	79	44	72	4	2	2	4	5
gene:PF3D7_0724100	7	1013295	1016449	-	3155	78	145	95	746	410	744	3	4	1	44	9
gene:PF3D7_0724200	7	1019384	1020667	-	1284	1	9	1	1	2	0	1	0	0	2	0
gene:PF3D7_0724300	7	1021508	1022630	+	1123	3	12	5	1	1	0	0	0	0	0	0
gene:PF3D7_0724400	7	1023651	1024121	+	471	22	39	32	85	83	87	0	0	1	6	1
gene:PF3D7_0724500	7	1024672	1026167	+	1496	10	21	11	41	23	60	0	0	0	5	1
gene:PF3D7_0724600	7	1026444	1033077	-	6634	36	84	103	490	310	424	7	8	9	13	19
gene:PF3D7_0724700	7	1034969	1046109	-	11141	139	163	136	426	186	438	5	1	1	8	4
gene:PF3D7_0724800	7	1047427	1049362	-	1936	399	451	358	6304	3146	6371	2	1	2	13	4
gene:PF3D7_0724900	7	1052465	1058158	+	5694	510	357	289	238	127	245	16	6	8	14	9
gene:PF3D7_0725000	7	1058933	1062976	-	4044	18	73	56	887	482	822	1	0	1	13	11
gene:PF3D7_0725100	7	1065252	1070240	+	4989	31	101	87	392	289	348	0	0	2	2	2
gene:PF3D7_0725200	7	1070980	1071737	+	758	1	4	4	21	16	8	0	1	0	1	0
gene:PF3D7_0725300	7	1072202	1074754	-	2553	9	20	15	475	217	504	0	1	0	3	5
gene:PF3D7_0725400	7	1079015	1080055	+	1041	540	384	393	203	147	276	0	0	0	0	0
gene:PF3D7_0726100	7	1093566	1096122	-	2557	0	0	2	25	9	21	2	1	2	2	0
gene:PF3D7_0726200	7	1100134	1102967	+	2834	7	7	7	3	12	6	11	7	7	8	14
gene:PF3D7_0726300	7	1104156	1108364	+	4209	2	12	1	41	23	41	2	3	1	8	4
gene:PF3D7_0726400	7	1108831	1124492	-	15662	9	38	17	266	185	284	0	3	4	9	4
gene:PF3D7_0726500	7	1126556	1136577	-	10022	69	266	74	3608	1421	3165	20	32	16	179	69
gene:PF3D7_0726600	7	1140479	1142754	+	2276	0	9	2	18	8	12	4	7	8	14	10
gene:PF3D7_0726700	7	1143303	1143815	-	513	0	8	4	28	12	11	0	0	1	0	0
gene:PF3D7_0726800	7	1144046	1144730	-	685	1	1	0	2	6	2	0	0	1	0	0
gene:PF3D7_0726900	7	1145648	1147207	+	1560	1	5	2	17	9	16	11	8	6	27	7
gene:PF3D7_0727000	7	1147570	1151058	-	3489	13	32	24	109	61	122	3	1	0	2	0
gene:PF3D7_0727100	7	1152155	1155355	-	3201	14	42	32	99	40	139	1	1	1	10	3
gene:PF3D7_0727200	7	1156748	1158409	-	1662	492	817	756	7829	3037	7502	6	5	22	388	146
gene:PF3D7_0727300	7	1159700	1161820	-	2121	1	3	4	15	11	18	1	1	0	1	1
gene:PF3D7_0727400	7	1162710	1163831	+	1122	24	73	19	68	41	80	11	12	7	1	0
gene:PF3D7_0727500	7	1164455	1166578	-	2124	3	10	4	0	0	0	0	2	1	2	0
gene:PF3D7_0727600	7	1167441	1170817	+	3377	0	0	0	1	1	0	0	1	1	1	1
gene:PF3D7_0727700	7	1171286	1174156	-	2871	2	8	4	1	0	1	1	8	1	1	0
gene:PF3D7_0727800	7	1175944	1181700	+	5757	23	24	25	0	1	6	1	4	0	5	0
gene:PF3D7_0727900	7	1184401	1190172	+	5772	1	16	22	16	22	8	2	4	1	2	3
gene:PF3D7_0728000	7	1191179	1192289	-	1111	14	35	20	30	11	28	24	28	13	35	25
gene:PF3D7_0728100	7	1193616	1210301	-	16686	107	299	149	592	391	617	4	4	4	8	4
gene:PF3D7_0728200	7	1211657	1213517	+	1861	24	35	25	132	54	106	6	3	0	0	1
gene:PF3D7_0728300	7	1213841	1214476	-	636	9	22	11	2	1	0	4	0	7	10	0
gene:PF3D7_0728400.2	7	1215174	1215763	+	590	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0728400.1	7	1215174	1215763	+	590	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0728500	7	1216088	1217201	-	1114	8	23	15	67	51	103	0	1	0	0	0
gene:PF3D7_0728600	7	1218426	1225473	+	7048	416	747	490	9304	4165	9259	1	2	2	39	8
gene:PF3D7_0728700	7	1226029	1228714	-	2686	293	747	663	6974	4016	6123	4	8	1	1	0
gene:PF3D7_0728800	7	1230589	1232180	+	1592	37	100	88	764	565	743	1	1	0	3	0
gene:PF3D7_0728900	7	1232272	1234672	-	2401	6	9	3	1	0	1	1	0	0	2	0
gene:PF3D7_0729000	7	1235699	1236707	+	1009	3	1	0	0	0	1	2	5	5	64	23
gene:PF3D7_0729100	7	1238446	1246188	+	7743	3	15	3	9	4	2	5	8	8	28	12
gene:PF3D7_0729200	7	1247398	1248264	+	867	5	6	0	0	1	0	2	3	2	0	0
gene:PF3D7_0729300	7	1248837	1251503	-	2667	3	13	16	98	77	105	33	33	59	435	152
gene:PF3D7_0729400	7	1252847	1254097	+	1251	29	41	38	866	476	825	22	29	28	148	42
gene:PF3D7_0729500	7	1255371	1257653	+	2283	158	271	193	3060	1238	3078	20	28	56	823	258
gene:PF3D7_0729600.1	7	1258787	1259730	+	944	3	13	7	54	17	34	0	5	1	1	3
gene:PF3D7_0729700	7	1260154	1262780	-	2627	2	8	3	0	0	0	0	0	0	1	0
gene:PF3D7_0729800	7	1264445	1264738	+	294	0	0	0	0	0	0	0	1	0	5	0
gene:PF3D7_0729900	7	1265910	1281347	+	15438	587	628	368	1427	692	1361	49	45	51	79	45
gene:PF3D7_0730000	7	1281785	1282322	-	538	0	2	3	2	0	0	1	0	1	0	0
gene:PF3D7_0730100	7	1282913	1285519	+	2607	31	27	21	5	0	11	0	0	1	0	1
gene:PF3D7_0730200	7	1286057	1289399	-	3343	1	5	4	30	16	31	1	1	0	2	0
gene:PF3D7_0730300	7	1297459	1301454	+	3996	434	1189	939	3264	1426	2627	65	50	82	208	108
gene:PF3D7_0730400	7	1304347	1305096	+	750	2059	1596	1337	1423	507	1244	3	2	5	0	0
gene:PF3D7_0730500	7	1305894	1314215	-	8322	110	198	82	74	37	73	1	0	1	10	7
gene:PF3D7_0730800.2	7	1321306	1322367	+	1062	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0730800.1	7	1321306	1322367	+	1062	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0730900	7	1325375	1331813	+	6439	0	0	1	1	0	0	2	0	1	2	1
gene:PF3D7_0731100	7	1338959	1341790	+	2832	2	2	1	26	8	18	0	1	1	0	1
gene:PF3D7_0731200	7	1342842	1343996	-	1155	0	1	0	1	1	1	0	0	0	0	0
gene:PF3D7_0731300	7	1350032	1351149	+	1118	0	0	0	0	0	0	1	0	0	1	4
gene:PF3D7_0731500	7	1358055	1362929	+	4875	3	1	3	6	1	7	7	3	2	15	11
gene:PF3D7_0731600	7	1368161	1370596	+	2436	0	0	0	0	0	0	4	1	2	11	4
gene:PF3D7_0731700	7	1372063	1372760	+	698	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0731800	7	1378618	1380769	+	2152	1	3	1	0	1	2	1	1	0	0	1
gene:PF3D7_0732000	7	1385635	1386626	+	992	0	0	1	0	0	0	2	0	0	0	0
gene:PF3D7_0732200	7	1390711	1392043	+	1333	0	0	1	0	1	0	0	1	0	1	0
gene:PF3D7_0732300	7	1396437	1397639	-	1203	0	0	2	1	0	1	0	0	0	1	1
gene:PF3D7_0732400	7	1399452	1400682	-	1231	0	1	0	1	0	0	0	0	0	0	0
gene:PF3D7_0732500	7	1402623	1403978	-	1356	1	0	0	4	3	2	0	1	0	0	1
gene:PF3D7_0732600	7	1406853	1407065	+	213	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_0732700	7	1408781	1409975	+	1195	0	0	0	0	0	0	1	0	0	2	0
gene:PF3D7_0732800	7	1410435	1412231	+	1797	0	0	0	0	0	0	0	0	1	1	0
gene:PF3D7_0732900	7	1414434	1415683	+	1250	0	0	0	0	2	3	0	1	0	2	0
gene:PF3D7_0733000	7	1417588	1426234	-	8647	30	26	19	315	134	347	1	2	5	2	7
