Geneid	Chr	Start	End	Strand	Length	SRR5260544	SRR5260545	SRR5260546	SRR5260547	SRR5260548	SRR5260549	SRR5260550	SRR5260551	SRR5260552
gene:PBANKA_081520	8	627668	629262	-	1595	2786	2939	2336	1490	1364	1205	1137	1158	999
gene:PBANKA_081530	8	631071	633421	-	2351	1057	798	818	561	528	424	270	320	299
gene:PBANKA_081540	8	635844	637186	+	1343	117	381	128	1130	1657	1070	37052	39155	36835
gene:PBANKA_081550	8	637918	642524	-	4607	227	718	223	5979	5757	7281	626	674	726
gene:PBANKA_081560	8	644242	644715	+	474	554	707	615	949	1013	1183	251	229	239
gene:PBANKA_081570	8	646583	648058	+	1476	915	891	488	540	735	257	11970	11659	13799
gene:PBANKA_081580	8	649110	649733	-	624	98	196	41	545	518	612	508	598	563
gene:PBANKA_081590	8	651222	652715	+	1494	1113	1301	627	3417	2661	3388	3552	4316	4384
gene:PBANKA_081600	8	653550	655187	-	1638	1085	1297	772	1121	1056	942	1639	1202	1330
gene:PBANKA_081610	8	657038	657941	-	904	2368	2992	2537	2979	3341	2917	909	641	541
gene:PBANKA_081620	8	659661	660602	+	942	369	642	267	6934	5392	8257	609	516	538
gene:PBANKA_081630	8	660795	662858	-	2064	684	773	698	1941	1746	2069	2796	2975	2927
gene:PBANKA_081640	8	663800	667699	-	3900	13654	11056	11087	4771	3799	3262	2402	2491	2057
gene:PBANKA_081650	8	670208	672271	+	2064	183	201	238	191	104	119	87	95	106
gene:PBANKA_081660	8	672894	673598	+	705	556	469	412	177	202	88	308	413	339
gene:PBANKA_081670	8	674482	675317	-	836	531	636	369	231	263	117	1415	1291	1432
gene:PBANKA_081680	8	676569	677222	+	654	127	197	136	124	251	57	8767	8964	9377
gene:PBANKA_081690	8	678479	678949	+	471	1278	1304	725	1576	1732	1722	1182	1225	1116
gene:PBANKA_081700	8	679857	683958	-	4102	302	1011	197	10992	8566	13240	2393	2100	2471
gene:PBANKA_081710	8	686279	687344	+	1066	367	471	269	472	495	373	2004	2080	1809
gene:PBANKA_081720	8	688116	691238	+	3123	1434	1063	1550	607	492	405	291	318	267
gene:PBANKA_081730	8	691701	693342	-	1642	119	166	90	96	83	38	467	439	482
gene:PBANKA_081740	8	695181	700838	+	5658	2035	1826	1864	1221	1146	928	267	303	214
gene:PBANKA_081750	8	701427	703195	-	1769	558	528	529	113	100	67	48	39	30
gene:PBANKA_081760	8	703837	704499	-	663	454	277	327	126	161	70	44	64	33
gene:PBANKA_081770	8	705882	706916	-	1035	1269	1622	1031	450	593	358	464	528	431
gene:PBANKA_081780	8	711408	711554	+	147	806	899	700	288	285	188	182	141	136
gene:PBANKA_081790	8	713003	713836	+	834	973	760	381	258	354	197	97	123	64
gene:PBANKA_081800	8	714241	719769	-	5529	1415	1980	662	5589	5174	6664	929	908	1020
gene:PBANKA_081810	8	721247	722929	-	1683	447	461	244	1087	875	1045	213	199	213
gene:PBANKA_081820	8	723889	724963	+	1075	41	110	15	1010	886	1283	197	195	250
gene:PBANKA_081830	8	725924	726937	+	1014	26	69	12	111	81	94	73	64	68
gene:PBANKA_081840	8	727953	732377	+	4425	26	66	11	304	214	310	458	339	501
gene:PBANKA_081850	8	733942	735939	+	1998	1158	1722	576	5166	5741	6699	647	628	659
gene:PBANKA_081860	8	736309	738657	-	2349	1948	1460	1295	458	484	222	251	192	141
gene:PBANKA_081870	8	740065	741081	+	1017	228	232	198	59	61	27	52	32	44
gene:PBANKA_081880	8	741920	743245	+	1326	310	377	353	218	139	113	135	128	155
gene:PBANKA_081890	8	745208	747477	+	2270	29654	29560	30159	9578	8834	5949	6067	5020	4747
gene:PBANKA_081900	8	749214	750401	-	1188	693	1460	268	1762	1794	1717	44844	38070	45449
gene:PBANKA_081910	8	753110	754401	+	1292	4213	4356	5589	1394	1497	765	1075	928	762
gene:PBANKA_081920	8	754495	756196	-	1702	4031	4521	4793	1509	1544	816	1549	1313	1168
gene:PBANKA_081930	8	757537	758558	-	1022	5090	4144	4525	2779	2899	2208	976	918	794
gene:PBANKA_081940	8	760104	765466	+	5363	384	916	396	2601	2055	2573	825	953	897
gene:PBANKA_081950	8	769678	771579	+	1902	551	759	223	535	385	365	764	606	658
gene:PBANKA_081960	8	773462	775581	+	2120	77	70	68	96	146	40	753	778	824
gene:PBANKA_081970	8	776130	777725	-	1596	1999	1343	1434	623	645	327	1644	1247	1280
gene:PBANKA_081980	8	780187	783090	+	2904	2307	2193	1939	3086	2827	3223	1518	1216	1022
gene:PBANKA_081990	8	783965	785397	-	1433	13440	19989	12426	31837	38495	47345	1843	1739	1152
gene:PBANKA_082000	8	789226	791031	+	1806	4849	4135	4124	1437	1654	851	868	822	717
gene:PBANKA_082010	8	791797	792657	-	861	376	237	223	87	111	51	1193	1137	1122
gene:PBANKA_082020	8	795394	796314	+	921	26	31	5	46	38	19	118	124	141
gene:PBANKA_082030	8	797500	799266	+	1767	1846	2364	2048	2949	2402	3650	219	174	162
gene:PBANKA_082040	8	800185	801648	+	1464	9	26	26	43	48	45	13	7	9
gene:PBANKA_082050	8	802347	803903	+	1557	15	17	16	11	6	9	2	2	1
gene:PBANKA_082060	8	804655	805383	+	729	716	734	752	275	240	122	113	99	58
gene:PBANKA_082070	8	806094	809326	-	3233	1125	1615	801	3140	2752	4026	713	704	865
gene:PBANKA_082080	8	810870	818428	-	7559	753	1470	514	1432	1446	1173	1097	1138	1157
gene:PBANKA_082090	8	821736	823367	+	1632	44	26	32	5	8	1	11	5	10
gene:PBANKA_082100	8	823928	825620	-	1693	585	595	648	171	244	86	279	255	276
gene:PBANKA_082110	8	826226	829018	-	2793	1871	2249	1744	661	553	295	1457	1288	1530
gene:PBANKA_082120	8	829864	830815	+	952	117	222	181	187	354	73	12645	13180	12827
gene:PBANKA_082130	8	831701	836119	+	4419	203	179	107	498	292	463	90	85	124
gene:PBANKA_082140	8	837493	838543	+	1051	19	64	43	546	738	506	12678	13913	11401
gene:PBANKA_082150	8	839231	842707	+	3477	785	833	947	372	230	207	191	134	155
gene:PBANKA_082160	8	844042	845550	+	1509	575	527	421	432	343	385	302	433	505
gene:PBANKA_082170	8	846290	847813	-	1524	5535	4065	4586	1459	1685	802	1475	1371	1276
gene:PBANKA_082180	8	848782	850378	+	1597	992	922	1107	309	331	177	373	382	334
gene:PBANKA_082190	8	850554	851732	-	1179	1162	1228	1487	461	420	268	815	623	658
gene:PBANKA_082200	8	853334	854692	+	1359	328	338	294	378	423	399	148	143	164
gene:PBANKA_082210	8	854689	861770	-	7082	1215	1152	1278	982	823	1054	326	369	383
gene:PBANKA_082220	8	862942	864543	+	1602	995	1099	1024	618	505	438	482	419	497
gene:PBANKA_082230	8	864927	865860	-	934	720	682	715	188	187	104	112	101	113
gene:PBANKA_082240	8	866463	867776	+	1314	323	251	317	97	78	38	20	17	19
gene:PBANKA_082250	8	869079	874057	+	4979	668	668	610	715	588	647	216	188	218
gene:PBANKA_082260	8	874407	876464	-	2058	1383	1930	1728	907	1045	688	526	534	469
gene:PBANKA_082270	8	876928	878284	-	1357	1076	761	592	381	449	231	819	837	796
gene:PBANKA_082280	8	879559	880221	+	663	1421	1418	1335	638	911	471	798	779	654
gene:PBANKA_082290	8	880858	884123	+	3266	370	2113	455	12635	11634	18744	325	211	362
gene:PBANKA_082300	8	886015	890650	+	4636	10034	11749	8735	15439	16990	16916	3071	3166	2605
gene:PBANKA_082310	8	892660	893868	+	1209	4637	3316	3805	1430	1596	735	27193	25675	26764
gene:PBANKA_082320	8	894951	897647	+	2697	70	109	102	306	508	114	25611	25156	24819
gene:PBANKA_082330	8	898159	901450	+	3292	1244	1161	1174	590	462	261	1797	1700	1592
gene:PBANKA_082340	8	902635	903885	+	1251	29441	24231	33365	13983	12915	11696	3873	3467	2449
gene:PBANKA_082350	8	905152	907191	+	2040	4099	4280	4238	1769	1621	1068	1106	969	877
gene:PBANKA_082360	8	907699	909981	-	2283	1478	1867	1403	2672	3083	2720	1178	1116	1066
gene:PBANKA_082370	8	911145	922529	-	11385	538	538	381	959	706	926	179	189	190
gene:PBANKA_082380	8	923775	925113	-	1339	80	63	61	16	26	10	51	46	46
gene:PBANKA_082390	8	926205	927212	-	1008	2037	1561	2045	517	549	212	241	242	175
gene:PBANKA_082400	8	927968	928663	-	696	10	14	31	8	18	3	217	243	250
gene:PBANKA_082410	8	930030	932285	+	2256	504	298	180	147	161	62	302	294	275
gene:PBANKA_082420	8	933126	935573	+	2448	46	48	21	151	151	141	2193	2015	2045
gene:PBANKA_082430	8	936522	939494	+	2973	2215	2446	1639	2761	2463	2687	1590	1693	1662
gene:PBANKA_082440	8	942113	943107	+	995	175	700	60	6749	6244	7825	8693	8576	8665
gene:PBANKA_082450	8	943756	944919	+	1164	60	64	23	26	27	16	69	98	90
gene:PBANKA_082460	8	945224	946353	-	1130	222	783	226	1391	1355	1649	23	16	15
gene:PBANKA_082470	8	947203	949131	-	1929	3184	3998	3444	6514	6516	8452	760	695	674
gene:PBANKA_082480	8	951412	952875	-	1464	2775	2661	2601	1783	1640	1514	1019	875	805
gene:PBANKA_082490	8	955758	959186	+	3429	927	1016	947	502	430	278	672	744	717
gene:PBANKA_082500	8	960313	962103	-	1791	1238	1168	1248	693	737	522	156	146	80
gene:PBANKA_082510	8	963252	965897	+	2646	972	773	889	352	289	230	172	192	189
gene:PBANKA_082520	8	966456	967574	-	1119	275	304	367	164	98	111	286	353	464
gene:PBANKA_082530	8	969746	971800	+	2055	1216	1068	1276	384	334	231	381	387	421
gene:PBANKA_082540	8	972860	976700	-	3841	127	385	61	798	636	734	531	548	586
gene:PBANKA_082550	8	978382	983703	+	5322	65	134	54	797	580	733	9981	10114	13159
gene:PBANKA_082560	8	984834	986564	+	1731	1220	1023	781	932	767	721	283	303	256
gene:PBANKA_082570	8	987253	987985	+	733	107	347	24	1843	1825	1986	8014	7419	8115
gene:PBANKA_082580	8	988707	990308	+	1602	101	452	76	4630	4823	5950	109	124	122
gene:PBANKA_082590	8	990940	991998	-	1059	19	70	7	197	242	136	9664	9105	10354
gene:PBANKA_082600	8	994331	995628	+	1298	1332	1097	909	391	436	319	199	269	216
gene:PBANKA_082610	8	995801	997468	-	1668	263	198	241	61	34	25	17	10	3
gene:PBANKA_082620	8	998167	999705	-	1539	730	1214	623	3139	2837	3741	526	553	503
gene:PBANKA_082630	8	1001856	1002764	+	909	669	792	667	522	533	485	489	433	493
gene:PBANKA_082640	8	1003678	1004483	+	806	1131	1792	976	1788	2055	2471	1773	1374	1520
gene:PBANKA_082650	8	1005407	1006750	-	1344	4370	5634	4243	1805	2123	1150	918	784	656
gene:PBANKA_082660	8	1009579	1013688	+	4110	97	195	60	919	675	879	254	201	257
gene:PBANKA_082670	8	1015531	1016537	+	1007	38835	27429	29306	14402	17117	8422	3866	4322	1987
gene:PBANKA_082680	8	1017887	1022245	+	4359	557	622	603	1585	1377	1531	463	487	537
gene:PBANKA_082690	8	1023312	1032107	-	8796	7195	7137	5497	4535	3949	4234	1667	1743	1663
gene:PBANKA_082700	8	1036048	1036203	+	156	63	52	63	70	37	29	5	11	6
gene:PBANKA_082710	8	1037609	1042819	+	5211	680	2178	642	17658	16787	23324	1484	1565	1583
gene:PBANKA_082720	8	1043354	1044998	-	1645	2544	2443	1783	637	554	307	228	224	187
gene:PBANKA_082730	8	1046996	1051366	-	4371	458	406	235	2748	2004	2622	188	138	166
gene:PBANKA_082740	8	1054376	1058623	+	4248	55	116	60	302	348	167	7900	7203	9098
gene:PBANKA_082750	8	1059231	1061861	+	2631	7794	6101	7102	2683	2690	1746	682	671	375
gene:PBANKA_082760	8	1061961	1065272	-	3312	734	1059	615	3821	2434	4446	698	595	822
gene:PBANKA_082770	8	1066296	1067161	-	866	793	874	743	439	395	305	257	268	238
gene:PBANKA_082780	8	1067922	1068558	+	637	740	876	502	401	364	268	739	680	690
gene:PBANKA_082790	8	1069244	1069822	-	579	816	905	565	863	732	719	308	280	297
gene:PBANKA_082800	8	1076771	1081052	+	4282	1570	2412	2013	4775	4268	5360	3245	3430	3361
gene:PBANKA_082810	8	1082417	1084444	+	2028	440	688	348	1734	1905	2355	3037	2814	2953
gene:PBANKA_082820	8	1084639	1087713	-	3075	160	718	156	5092	4691	6938	826	932	1007
gene:PBANKA_082830	8	1088117	1089391	-	1275	115	737	96	2484	2840	3889	193	184	163
gene:PBANKA_082840	8	1091609	1093354	+	1746	650	945	419	453	465	384	1460	1416	1581
gene:PBANKA_082850	8	1094237	1095163	-	927	537	616	413	271	273	164	1890	1834	1816
gene:PBANKA_082860	8	1096625	1097637	+	1013	1937	2221	1846	897	926	630	1299	1147	1211
gene:PBANKA_082870	8	1098092	1099153	-	1062	1651	1878	1367	585	731	466	972	849	807
gene:PBANKA_082880	8	1100605	1101503	+	899	502	649	269	311	501	291	4494	4164	3700
gene:PBANKA_082890	8	1101920	1103044	-	1125	214	1692	187	13486	14119	19166	27	21	26
gene:PBANKA_082900	8	1104954	1107294	-	2341	845	924	799	1620	1479	1784	287	298	279
gene:PBANKA_082910	8	1108016	1109236	+	1221	2263	2535	2483	1563	1506	1425	535	543	416
gene:PBANKA_082920	8	1110177	1110848	+	672	605	903	712	1003	1011	896	242	240	229
gene:PBANKA_082930	8	1111035	1111776	-	742	131	183	183	222	239	221	53	60	72
gene:PBANKA_082940	8	1112580	1112906	-	327	168	193	248	366	287	340	186	151	193
gene:PBANKA_082950	8	1114419	1118087	-	3669	1045	863	1327	600	323	420	124	78	82
gene:PBANKA_082960	8	1119420	1121222	+	1803	50	176	48	613	407	554	93	68	107
gene:PBANKA_082970	8	1122095	1122700	+	606	1203	772	472	2872	3255	3347	472	423	366
gene:PBANKA_082980	8	1123395	1124824	+	1430	1435	1593	1413	1423	1315	1215	709	660	713
gene:PBANKA_082990	8	1126043	1127412	+	1370	429	631	385	1168	1193	1234	420	423	374
gene:PBANKA_083000	8	1128953	1130371	+	1419	3826	3868	3470	3115	3284	3322	839	742	722
gene:PBANKA_083010	8	1131724	1133553	+	1830	292	323	248	248	236	238	155	132	133
gene:PBANKA_083020	8	1134874	1139786	+	4913	30214	33264	15481	10878	12217	8704	3701	3678	2348
gene:PBANKA_083030	8	1140064	1141057	-	994	385	1003	170	4438	4316	5546	1037	975	1049
gene:PBANKA_083040	8	1142166	1143105	-	940	62	345	63	2110	2427	2311	43045	41982	41578
gene:PBANKA_083045	8	1144700	1145734	-	1035	829	780	732	1044	1072	852	470	429	532
gene:PBANKA_083050	8	1146343	1146639	-	297	213	182	180	241	179	176	57	47	49
gene:PBANKA_083060	8	1147629	1149631	+	2003	651	934	527	527	512	361	348	309	280
gene:PBANKA_083070	8	1150222	1151796	+	1575	111	198	154	144	206	71	2691	2567	3329
gene:PBANKA_083080	8	1151865	1155098	-	3234	2965	2296	3514	1764	1325	1002	365	289	265
gene:PBANKA_083090	8	1155683	1158445	-	2763	226	1279	204	9963	8263	12129	368	360	470
gene:PBANKA_083100	8	1161322	1166697	+	5376	5469	10931	1999	4920	4022	2112	1303	1527	522
gene:PBANKA_083110	8	1167888	1170950	+	3063	1608	1749	1326	4226	3995	4499	1366	1326	1233
gene:PBANKA_083120	8	1171337	1175237	-	3901	778	1601	390	7158	6917	9152	991	984	1104
gene:PBANKA_083130	8	1176747	1179157	-	2411	1360	1543	1381	433	427	248	374	344	379
gene:PBANKA_083140	8	1179776	1181325	+	1550	843	759	839	209	235	126	373	305	342
gene:PBANKA_083150	8	1182791	1195621	+	12831	1703	1839	1535	1647	1445	1277	601	731	557
gene:PBANKA_083160	8	1199988	1201250	-	1263	29	216	22	503	552	580	2036	1939	2092
gene:PBANKA_083170	8	1202803	1203492	-	690	274	401	280	702	769	922	206	187	224
gene:PBANKA_083180	8	1204473	1206863	-	2391	665	776	482	1877	1495	2314	469	362	436
gene:PBANKA_083190	8	1208508	1210148	+	1641	805	657	562	453	508	306	190	225	152
gene:PBANKA_083200	8	1210682	1211368	+	687	186	113	177	37	39	22	55	117	125
gene:PBANKA_083210	8	1212558	1213850	+	1293	151	224	42	95	117	40	56	54	45
gene:PBANKA_083220	8	1215474	1216895	+	1422	1632	1572	1724	386	562	224	156	187	87
gene:PBANKA_083230	8	1217201	1218180	-	980	209	230	184	404	405	332	158	185	198
gene:PBANKA_083240	8	1220183	1221060	+	878	146	445	104	3061	3121	3925	408	333	382
gene:PBANKA_083250	8	1221670	1223877	+	2208	404	804	296	2908	2218	2739	441	482	521
gene:PBANKA_083260	8	1224348	1225175	-	828	2697	2434	2876	660	602	363	290	365	285
gene:PBANKA_083270	8	1226541	1227762	-	1222	103	722	95	4084	4339	6831	134	117	140
gene:PBANKA_083280	8	1229564	1230575	+	1012	552	769	259	326	366	213	152	190	142
gene:PBANKA_083290	8	1230728	1234135	-	3408	987	967	511	508	426	340	220	261	230
gene:PBANKA_083300	8	1236658	1237867	+	1210	5730	6955	1990	2246	2387	1583	2226	2090	2086
gene:PBANKA_083310	8	1238711	1240192	-	1482	4564	4518	6195	1519	1534	796	1780	1390	1398
gene:PBANKA_083320	8	1241468	1242824	-	1357	2071	1990	1922	2111	1878	2005	1258	1146	1168
gene:PBANKA_083330	8	1242833	1245272	-	2440	135	291	164	922	616	932	641	533	721
gene:PBANKA_083340	8	1246042	1246798	-	757	966	1035	887	423	503	364	282	298	250
gene:PBANKA_083350	8	1247701	1250565	-	2865	316	277	410	134	78	76	69	48	66
gene:PBANKA_083360	8	1250998	1255243	-	4246	1616	1788	1413	1354	1504	1387	235	237	247
gene:PBANKA_083370	8	1256980	1257630	-	651	128	416	178	2077	2064	2751	48	49	39
gene:PBANKA_083380	8	1259035	1261212	+	2178	1409	1703	1335	2428	2183	2430	679	586	601
gene:PBANKA_083390	8	1262045	1264773	+	2729	518	699	431	2006	1701	2596	482	473	519
gene:PBANKA_083400	8	1264968	1266604	-	1637	966	1256	865	507	456	344	464	493	526
gene:PBANKA_083410	8	1267238	1269913	+	2676	315	433	169	505	522	596	417	462	504
gene:PBANKA_083420	8	1270568	1271380	+	813	473	513	462	211	197	167	387	379	441
gene:PBANKA_083430	8	1271788	1275516	-	3729	1387	1724	1543	3157	1651	3422	399	336	413
gene:PBANKA_083440	8	1276747	1278186	-	1440	4591	4927	4583	1601	1790	1112	3306	3228	2868
gene:PBANKA_083450	8	1279882	1280692	-	811	285	397	166	1000	1196	1478	375	370	342
gene:PBANKA_083460	8	1281435	1283555	+	2121	765	1522	654	4287	4028	5632	982	956	958
gene:PBANKA_083470	8	1283624	1284761	-	1138	1743	1704	1418	1086	930	753	861	755	788
gene:PBANKA_083480	8	1285541	1287202	-	1662	657	708	635	640	506	524	407	364	371
gene:PBANKA_083490	8	1288247	1291195	+	2949	2038	2036	1816	1336	1260	1115	770	729	648
gene:PBANKA_083500	8	1291462	1291908	-	447	338	369	378	144	110	69	325	402	347
gene:PBANKA_083510	8	1292895	1293311	+	417	592	618	485	127	114	98	210	200	206
gene:PBANKA_083520	8	1294218	1294853	+	636	2418	2511	2060	597	632	248	1006	954	917
gene:PBANKA_083530	8	1295211	1296137	-	927	2165	2243	1847	2120	2155	2296	892	822	785
gene:PBANKA_083540	8	1297904	1298788	+	885	95	88	123	124	154	54	1448	1718	1918
gene:PBANKA_083550	8	1299810	1301382	+	1573	921	1141	775	1192	1292	1143	4150	4816	4487
gene:PBANKA_083560	8	1303615	1305434	+	1820	354	851	149	6548	5473	7118	61	42	50
gene:PBANKA_083570	8	1306142	1307707	-	1566	234	184	234	127	88	83	47	45	57
gene:PBANKA_083580	8	1308419	1308997	-	579	1902	1591	1481	565	469	339	278	271	209
gene:PBANKA_083590	8	1309115	1309333	-	219	810	737	769	283	252	192	193	135	125
gene:PBANKA_083600	8	1310670	1314164	-	3495	1473	1594	1529	463	436	204	686	670	563
gene:PBANKA_083610	8	1315137	1315870	+	734	432	436	318	133	90	42	157	201	166
gene:PBANKA_083620	8	1316789	1319103	+	2315	4360	3109	4113	1208	1316	570	430	384	236
gene:PBANKA_083630	8	1320157	1325058	-	4902	7466	8361	7575	8109	5947	8023	1236	1180	1118
gene:PBANKA_083640	8	1327960	1328545	+	586	847	868	659	416	415	362	83	79	15
gene:PBANKA_083650	8	1329883	1330551	+	669	487	299	179	134	136	50	447	364	528
gene:PBANKA_083660	8	1334706	1335367	+	662	457	335	288	176	172	97	37	33	16
gene:PBANKA_083670	8	1336776	1338691	-	1916	1116	1285	877	300	292	173	287	210	235
gene:PBANKA_083680	8	1339963	1341696	-	1734	6377	5558	5753	2147	2213	1330	1204	1196	826
gene:PBANKA_083690	8	1349405	1350666	+	1262	68	71	42	839	416	474	13	10	7
gene:PBANKA_083700	8	1354511	1355637	-	1127	97	67	58	942	403	526	23	15	16
gene:PBANKA_083710	8	1358834	1359508	-	675	421	251	112	120	130	84	31	26	24
gene:PBANKA_090005	9	76	745	-	670	90	38	25	29	35	17	7	9	2
gene:PBANKA_090010	9	2127	2903	+	777	22	21	9	82	70	57	515	336	351
gene:PBANKA_090020	9	6902	9594	-	2693	265	189	191	105	79	54	17	25	10
gene:PBANKA_090030	9	12558	14612	-	2055	634	369	232	350	474	332	102	111	93
gene:PBANKA_090040	9	17246	18518	-	1273	371	273	364	190	148	147	66	62	27
gene:PBANKA_090050	9	21304	22395	-	1092	317	208	178	249	257	163	65	66	25
gene:PBANKA_090060	9	24999	26149	-	1151	287	258	243	1243	823	754	62	63	33
gene:PBANKA_090070	9	29231	31734	-	2504	176	176	48	65	58	28	37	18	30
gene:PBANKA_090080	9	34405	42862	+	8458	535	538	387	918	762	790	105	116	107
gene:PBANKA_090090	9	45554	47440	+	1887	239	247	164	292	371	272	38	39	38
gene:PBANKA_090100	9	48717	50336	+	1620	2373	2630	2421	3150	3124	3384	1816	1667	1638
gene:PBANKA_090110	9	53413	57360	+	3948	1519	1620	864	500	411	264	430	436	417
gene:PBANKA_090120	9	58743	59396	+	654	931	1216	1066	941	924	901	730	600	626
gene:PBANKA_090130.2	9	60276	66217	-	5942	52	126	57	713	982	1242	99	118	118
gene:PBANKA_090130.1	9	60481	66217	-	5737	0	0	0	0	0	0	0	0	0
gene:PBANKA_090140	9	67417	68142	-	726	2725	3087	2885	1413	1378	1116	1599	1617	1570
gene:PBANKA_090150	9	69613	71900	+	2288	503	645	720	346	328	290	220	204	256
gene:PBANKA_090160	9	72595	75639	+	3045	1054	1029	1381	392	316	145	415	302	272
gene:PBANKA_090170	9	76439	76919	+	481	1267	1611	1266	478	510	272	2099	2098	2146
gene:PBANKA_090180	9	77557	80703	-	3147	1993	1987	1714	484	523	235	392	429	340
gene:PBANKA_090190	9	82740	91280	-	8541	597	735	543	803	1007	391	42154	39058	45539
gene:PBANKA_090200	9	93815	94757	+	943	95	406	59	3379	3322	4419	47	37	56
gene:PBANKA_090210	9	98580	108512	+	9933	509	492	394	192	128	64	249	185	223
gene:PBANKA_090220	9	109174	110617	-	1444	441	549	375	708	709	670	322	290	318
gene:PBANKA_090230	9	112889	117189	+	4301	116	164	145	207	133	111	963	793	1155
gene:PBANKA_090240	9	118191	121847	+	3657	284	645	221	344	405	259	2066	2266	1957
gene:PBANKA_090250	9	122703	125950	+	3248	115	566	80	9407	8165	11257	168	129	247
gene:PBANKA_090260	9	126525	129768	-	3244	1145	1486	691	1507	1479	1278	2222	2332	2612
gene:PBANKA_090270	9	131647	132561	-	915	25	131	18	1331	1052	1729	12	4	12
gene:PBANKA_090280	9	134546	135611	+	1066	12	19	5	90	133	114	200	171	213
gene:PBANKA_090290	9	137091	137704	+	614	60	52	26	27	27	11	17	14	5
gene:PBANKA_090300	9	138153	139695	+	1543	1022	1936	917	3108	3903	2554	46741	47976	47616
gene:PBANKA_090310	9	140881	142869	+	1989	1366	1330	1123	1279	1563	1439	1094	1073	976
gene:PBANKA_090315	9	143132	145405	-	2274	112	584	94	5407	5415	7241	371	319	352
gene:PBANKA_090320	9	146839	149652	+	2814	511	440	435	321	314	242	273	337	282
gene:PBANKA_090330	9	149901	151028	-	1128	109	122	64	313	194	328	203	222	262
gene:PBANKA_090340	9	152778	155190	+	2413	886	1100	901	801	1034	797	354	421	289
gene:PBANKA_090350	9	155364	157894	-	2531	358	496	299	571	527	422	114	127	145
gene:PBANKA_090360	9	160512	163406	+	2895	6354	7381	7471	4841	3806	3928	1712	1528	1456
gene:PBANKA_090370	9	164159	164827	+	669	1173	1382	1178	872	1071	756	1062	949	775
gene:PBANKA_090380	9	168695	171592	+	2898	134	291	84	658	903	514	26671	28756	31491
gene:PBANKA_090390	9	174480	177419	+	2940	2229	2138	2106	1441	1011	1151	276	263	241
gene:PBANKA_090400	9	178209	180633	+	2425	40	56	36	81	150	26	1394	1388	1351
gene:PBANKA_090410	9	181624	182782	+	1159	1674	1931	1137	584	841	298	769	740	709
gene:PBANKA_090420	9	183446	184924	-	1479	215	250	102	210	348	107	6775	7409	7799
gene:PBANKA_090430	9	185844	187141	+	1298	186	174	183	84	82	64	529	576	607
gene:PBANKA_090440	9	187532	188455	-	924	602	662	581	384	395	314	317	343	319
gene:PBANKA_090450	9	189905	191002	-	1098	1374	1675	1183	1736	1460	1853	420	313	435
gene:PBANKA_090460	9	192101	195676	-	3576	119	577	98	7320	5723	7152	1408	1337	1832
gene:PBANKA_090470	9	197669	198080	+	412	6870	7222	7932	2984	3619	1372	2095	1921	1523
gene:PBANKA_090480	9	198834	199806	+	973	344	693	334	3566	3334	4895	99	123	104
gene:PBANKA_090490	9	200249	200878	+	630	771	873	582	333	439	254	572	582	465
gene:PBANKA_090500	9	201372	201853	-	482	6937	6374	6983	2491	3182	1562	1457	1469	995
gene:PBANKA_090510	9	203319	204592	+	1274	433	453	439	184	199	94	279	209	237
gene:PBANKA_090520	9	205003	207360	-	2358	1407	1852	1443	2664	2184	2715	587	525	524
gene:PBANKA_090530	9	208560	211740	-	3181	43	190	30	1674	1454	1935	379	376	400
gene:PBANKA_090540	9	212374	213090	+	717	18	97	13	1045	1001	1312	119	152	172
gene:PBANKA_090550	9	213805	216449	+	2645	58	196	33	2040	1742	2448	72	82	81
gene:PBANKA_090560	9	216950	218270	-	1321	5404	5676	5727	2610	3258	1847	5415	5233	4426
gene:PBANKA_090570	9	220089	221093	+	1005	1129	862	831	322	240	200	334	346	351
gene:PBANKA_090580	9	221931	223065	-	1135	1218	1393	880	549	590	318	349	354	329
gene:PBANKA_090590	9	227028	231317	+	4290	135	184	56	555	761	256	37860	37655	44454
gene:PBANKA_090600	9	232055	233101	-	1047	45	58	44	30	26	20	217	224	254
gene:PBANKA_090610	9	234079	235278	-	1200	33	56	14	40	38	18	210	207	256
gene:PBANKA_090620	9	236429	237256	-	828	2530	2861	2602	1418	1417	1239	1144	1090	1047
gene:PBANKA_090630	9	238256	239860	+	1605	719	594	726	190	196	141	133	129	133
gene:PBANKA_090640	9	241022	241716	+	695	11283	10171	10622	3597	4704	2370	2635	2484	1795
gene:PBANKA_090650	9	242895	243700	+	806	11004	8660	11222	3059	3974	1801	2122	2095	1394
gene:PBANKA_090660	9	245414	247055	+	1642	1731	1425	1281	723	812	607	586	579	572
gene:PBANKA_090670	9	247678	252540	-	4863	826	1106	920	3860	2917	4592	442	455	533
gene:PBANKA_090680	9	254521	255480	+	960	8	9	7	52	43	47	15	32	40
gene:PBANKA_090690	9	258304	265314	+	7011	4165	4117	3547	6887	6687	7389	1331	1461	1417
gene:PBANKA_090700	9	266211	268109	-	1899	281	328	399	117	123	82	1002	897	1141
gene:PBANKA_090710	9	269462	271069	+	1608	138	344	66	463	789	262	35628	33813	36744
gene:PBANKA_090720	9	273694	275833	+	2140	337	646	122	552	694	513	1252	1210	1187
gene:PBANKA_090730	9	276435	277805	-	1371	1448	1581	1259	505	589	317	558	584	547
gene:PBANKA_090740	9	278470	279240	+	771	159	227	97	1043	1081	1162	374	367	362
