Gene stable ID,Transcript stable ID
PF3D7_1103100,CZT98698
PF3D7_1108900,CZT98755
PF3D7_1118500,CZT98847
PF3D7_1132800,CZT98990
PF3D7_1143300,CZT99096
PF3D7_1104500,CZT98710
PF3D7_1139300,CZT99056
PF3D7_1111900,CZT98779
PF3D7_1107300,CZT98739
PF3D7_1113800,CZT98798
PF3D7_1141400,CZT99077
PF3D7_1132600,CZT98988
PF3D7_1130400,CZT98966
PF3D7_1110700,CZT98767
PF3D7_1144600,CZT99109
PF3D7_1140500,CZT99068
PF3D7_1114500,CZT98805
PF3D7_1124900,CZT98911
PF3D7_1144000,CZT99103
PF3D7_1104000,CZT98705
PF3D7_1146200,CZT99125
PF3D7_1123900,CZT98901
PF3D7_1134800,CZT99010
PF3D7_1146500,CZT99127
PF3D7_1122900,CZT98891
PF3D7_1142100,CZT99084
PF3D7_1139800,CZT99061
PF3D7_1102700,CZT98694
PF3D7_1107700,CZT98743
PF3D7_1129400,CZT98956
PF3D7_1146800,CZT99130
PF3D7_1144500,CZT99108
PF3D7_1132300,CZT98985
PF3D7_1135800,CZT99022
PF3D7_1133300,CZT98995
PF3D7_1136200,CZT99026
PF3D7_1103800,CZT98703
PF3D7_1113000,CZT98790
PF3D7_1138600,CZT99051
PF3D7_1131900,CZT98981
PF3D7_1128100,CZT98944
PF3D7_1119800,CZT98860
PF3D7_1137600,CZT99041
PF3D7_1129300,CZT98955
PF3D7_1111400,CZT98774
PF3D7_1131200,CZT98974
PF3D7_1111600,CZT98776
PF3D7_1112700,CZT98787
PF3D7_1138000,CZT99045
PF3D7_1130200,CZT98965
PF3D7_1141500,CZT99078
PF3D7_1106400,CZT98730
PF3D7_1117300,CZT98834
PF3D7_1134700,CZT99009
PF3D7_1143900,CZT99102
PF3D7_1119300,CZT98855
PF3D7_1140900,CZT99072
PF3D7_1121200,CZT98874
PF3D7_1145400,CZT99117
PF3D7_1126400,CZT98926
PF3D7_1125000,CZT98912
PF3D7_1121000,CZT98872
PF3D7_1141200,CZT99075
PF3D7_1145300,CZT99116
PF3D7_1130100,CZT98964
PF3D7_1109100,CZT98756
PF3D7_1118400,CZT98846
PF3D7_1109900,CZT98759
PF3D7_1116300,CZT98824
PF3D7_1118800,CZT98850
PF3D7_1123000,CZT98892
PF3D7_1123800,CZT98900
PF3D7_1132700,CZT98989
PF3D7_1124100,CZT98903
PF3D7_1126000,CZT98922
PF3D7_1202400,CZT99188
PF3D7_1246600,CZT99620
PF3D7_1225700,CZT99416
PF3D7_1244200,CZT99598
PF3D7_1237400,CZT99533
PF3D7_1248500,CZT99640
PF3D7_1245800,CZT99612
PF3D7_1223000,CZT99389
PF3D7_1233000,CZT99489
PF3D7_1234600,CZT99505
PF3D7_1248600,CZT99641
PF3D7_1201800,CZT99181
PF3D7_1246900,CZT99623
PF3D7_1211500,CZT99277
PF3D7_1223600,CZT99395
PF3D7_1233400,CZT99494
PF3D7_1227100,CZT99430
PF3D7_1203000,CZT99194
PF3D7_1205100,CZT99213
PF3D7_1251600,CZT99671
PF3D7_1209300,CZT99255
PF3D7_1241800,CZT99574
PF3D7_1242700,CZT99583
PF3D7_1226500,CZT99424
PF3D7_1239800,CZT99557
PF3D7_1241600,CZT99572
PF3D7_1219600,CZT99357
PF3D7_1201300,CZT99176
PF3D7_1215000,CZT99311
PF3D7_1217500,CZT99336
PF3D7_1245900,CZT99613
PF3D7_1249700,CZT99652
PF3D7_1239200,CZT99551
PF3D7_1245000,CZT99605
PF3D7_1229800,CZT99456
PF3D7_1232500,CZT99484
PF3D7_1211000,CZT99272
PF3D7_1238000,CZT99539
PF3D7_1238300,CZT99542
PF3D7_1213500,CZT99296
PF3D7_1218600,CZT99347
PF3D7_1249000,CZT99645
PF3D7_1203500,CZT99199
PF3D7_1250700,CZT99662
PF3D7_1222300,CZT99382
PF3D7_1230600,CZT99465
PF3D7_1222900,CZT99388
PF3D7_1247300,CZT99628
PF3D7_1231900,CZT99478
PF3D7_1201900,CZT99182
PF3D7_1211100,CZT99273
PF3D7_1226200,CZT99421
PF3D7_1238200,CZT99541
PF3D7_1228800,CZT99447
PF3D7_1214500,CZT99306
PF3D7_1221700,CZT99377
PF3D7_1216200,CZT99323
PF3D7_1216100,CZT99322
PF3D7_1222800,CZT99387
PF3D7_1213400,CZT99295
PF3D7_1238900,CZT99548
PF3D7_1248900,CZT99644
PF3D7_1208400,CZT99246
PF3D7_1214200,CZT99303
PF3D7_1236600,CZT99525
PF3D7_1207500,CZT99237
PF3D7_1228700,CZT99446
PF3D7_1244500,CZT99600
PF3D7_1231100,CZT99470
PF3D7_1233200.2,CZT99491
PF3D7_1250200,CZT99657
PF3D7_1233200.1,CZT99492
PF3D7_1229100,CZT99450
PF3D7_1232200,CZT99481
PF3D7_1232600,CZT99485
PF3D7_1204100,CZT99204
PF3D7_1215100,CZT99312
PF3D7_1236900,CZT99528
PF3D7_1201700,CZT99180
PF3D7_1232800,CZT99487
PF3D7_1246200,CZT99616
PF3D7_1224700,CZT99406
PF3D7_1245200,CZT99607
PF3D7_1227800,CZT99437
PF3D7_1208100,CZT99243
PF3D7_1224100,CZT99400
PF3D7_1243900,CZT99595
PF3D7_1248400,CZT99639
PF3D7_1243500,CZT99591
PF3D7_1205600,CZT99218
PF3D7_1209600,CZT99259
PF3D7_1237300,CZT99532
PF3D7_1247400,CZT99629
PF3D7_1218300,CZT99344
PF3D7_1239400,CZT99553
PF3D7_1248100,CZT99636
PF3D7_1250400,CZT99659
PF3D7_1247000.2,CZT99624
PF3D7_1246500,CZT99619
PF3D7_1210100,CZT99264
PF3D7_1205300,CZT99215
PF3D7_1207000,CZT99232
PF3D7_1204400,CZT99207
PF3D7_1210300,CZT99266
PF3D7_1202300,CZT99187
PF3D7_1251500,CZT99670
PF3D7_1243400,CZT99590
PF3D7_1242600,CZT99582
PF3D7_1225100,CZT99410
PF3D7_1231700,CZT99476
PF3D7_1210900,CZT99271
PF3D7_1233600,CZT99495
PF3D7_1243600,CZT99592
PF3D7_1237100,CZT99530
PF3D7_1222500,CZT99384
PF3D7_1252100,CZT99674
PF3D7_1247100,CZT99626
PF3D7_1226000,CZT99419
PF3D7_1228500,CZT99444
PF3D7_1210700,CZT99270
PF3D7_1201600,CZT99179
PF3D7_1208700,CZT99249
PF3D7_1211400,CZT99276
PF3D7_1224000,CZT99399
PF3D7_1206100,CZT99223
PF3D7_1203900,CZT99202
PF3D7_1226800,CZT99427
PF3D7_1214000,CZT99301
PF3D7_1212100,CZT99283
PF3D7_1216700,CZT99328
PF3D7_1249100,CZT99646
PF3D7_1237700,CZT99536
PF3D7_1221200,CZT99372
PF3D7_1231400,CZT99473
PF3D7_1236500,CZT99524
PF3D7_1243300,CZT99589
PF3D7_1250300,CZT99658
PF3D7_1208200,CZT99244
PF3D7_1202100.1,CZT99185
PF3D7_1228600,CZT99445
PF3D7_1234500,CZT99504
PF3D7_1241300,CZT99569
PF3D7_1234000,CZT99499
PF3D7_1211300,CZT99275
PF3D7_1232400,CZT99483
PF3D7_1203400,CZT99198
PF3D7_1215200,CZT99313
PF3D7_1227500,CZT99434
PF3D7_1243200,CZT99588
PF3D7_1210500,CZT99268
PF3D7_1224600,CZT99405
PF3D7_1204200,CZT99205
PF3D7_1225500,CZT99414
PF3D7_1245100,CZT99606
PF3D7_1246300,CZT99617
PF3D7_1230900,CZT99468
PF3D7_1236700,CZT99526
PF3D7_1239500,CZT99554
PF3D7_1251100,CZT99666
PF3D7_1222100,CZT99381
PF3D7_1209400,CZT99256
PF3D7_1227600,CZT99435
PF3D7_1218800,CZT99349
PF3D7_1202900,CZT99193
PF3D7_1238700,CZT99546
PF3D7_1237200,CZT99531
PF3D7_1206400,CZT99226
PF3D7_1221300,CZT99373
PF3D7_1211800,CZT99280
PF3D7_1251300,CZT99668
PF3D7_1241900,CZT99575
PF3D7_1209100,CZT99253
PF3D7_1217300,CZT99334
PF3D7_1217400,CZT99335
PF3D7_1234800,CZT99507
PF3D7_1223800,CZT99397
PF3D7_1228100,CZT99440
PF3D7_1217700,CZT99338
PF3D7_1208800,CZT99250
PF3D7_1242500,CZT99581
PF3D7_1233800,CZT99497
PF3D7_1204600,CZT99209
PF3D7_1228000,CZT99439
PF3D7_1247500,CZT99630
PF3D7_1206600,CZT99228
PF3D7_1205700,CZT99219
PF3D7_1205900,CZT99221
PF3D7_1212600.1,CZT99288
PF3D7_1249300,CZT99648
PF3D7_1215300,CZT99314
PF3D7_1219700,CZT99358
PF3D7_1238400,CZT99543
PF3D7_1209700,CZT99260
PF3D7_1243100,CZT99587
PF3D7_1217600,CZT99337
PF3D7_1226900,CZT99428
PF3D7_1229300,CZT99451
PF3D7_1207400,CZT99236
PF3D7_1238600,CZT99545
PF3D7_1244900,CZT99604
PF3D7_1225400,CZT99413
PF3D7_1245500,CZT99610
PF3D7_1227200,CZT99431
PF3D7_1242300,CZT99579
PF3D7_1241500,CZT99571
PF3D7_1237500,CZT99534
PF3D7_1220400,CZT99365
PF3D7_1246800,CZT99622
PF3D7_1205500,CZT99217
PF3D7_1216500,CZT99326
PF3D7_1211700,CZT99279
PF3D7_1206700,CZT99229
PF3D7_1239300,CZT99552
PF3D7_1238100,CZT99540
PF3D7_1248000,CZT99635
PF3D7_1249600,CZT99651
PF3D7_1218000,CZT99341
PF3D7_1242900,CZT99585
PF3D7_1219000,CZT99351
PF3D7_1227000,CZT99429
PF3D7_1233100,CZT99490
PF3D7_1215800,CZT99319
PF3D7_1220500,CZT99366
PF3D7_1218200,CZT99343
PF3D7_1210200,CZT99265
PF3D7_1236400,CZT99523
PF3D7_1202100.2,CZT99184
PF3D7_1204300,CZT99206
PF3D7_1230500,CZT99464
PF3D7_1225300,CZT99412
PF3D7_1214100,CZT99302
PF3D7_1231800,CZT99477
PF3D7_1220300,CZT99364
PF3D7_1235400,CZT99513
PF3D7_1222700,CZT99386
PF3D7_1229900.1,CZT99458
PF3D7_1237800,CZT99537
PF3D7_1217800,CZT99339
PF3D7_1229400,CZT99452
PF3D7_1206900,CZT99231
PF3D7_1246100,CZT99615
PF3D7_1246000,CZT99614
PF3D7_1244400,CZT99599
PF3D7_1205800,CZT99220
PF3D7_1215700,CZT99318
PF3D7_1235000,CZT99509
PF3D7_1207100,CZT99233
PF3D7_1241700,CZT99573
PF3D7_1205000,CZT99212
PF3D7_1242400,CZT99580
PF3D7_1218100,CZT99342
PF3D7_1252600,CZT99679
PF3D7_1210600,CZT99269
PF3D7_1202500,CZT99189
PF3D7_1241400,CZT99570
PF3D7_1208000,CZT99242
PF3D7_1246400,CZT99618
PF3D7_1231600,CZT99475
PF3D7_1251400,CZT99669
PF3D7_1244800,CZT99603
PF3D7_1223400,CZT99393
PF3D7_1230300,CZT99462
PF3D7_1224200,CZT99401
PF3D7_1236000,CZT99519
PF3D7_1228400,CZT99443
PF3D7_1225800,CZT99417
PF3D7_1239100,CZT99550
PF3D7_1204500,CZT99208
PF3D7_1235900,CZT99518
PF3D7_1213900,CZT99300
PF3D7_1253800,CZT99691
PF3D7_1231200,CZT99471
PF3D7_1223300,CZT99392
PF3D7_1232700,CZT99486
PF3D7_1237000,CZT99529
PF3D7_1221000,CZT99370
PF3D7_1206800,CZT99230
PF3D7_1203300,CZT99197
PF3D7_1202800,CZT99192
PF3D7_1236300,CZT99522
PF3D7_1226300,CZT99422
PF3D7_1251800,CZT99673
PF3D7_1209500.2,CZT99258
PF3D7_1240000,CZT99559
PF3D7_1242000,CZT99576
PF3D7_1212500,CZT99287
PF3D7_1232300,CZT99482
PF3D7_1230400,CZT99463
PF3D7_1212400,CZT99286
PF3D7_1203200,CZT99196
PF3D7_1251700,CZT99672
PF3D7_1211200,CZT99274
PF3D7_1202200,CZT99186
PF3D7_1221100.1,CZT99371
PF3D7_1219100,CZT99352
PF3D7_1243700,CZT99593
PF3D7_1251200,CZT99667
PF3D7_1216300,CZT99324
PF3D7_1223700,CZT99396
PF3D7_1229900.2,CZT99457
PF3D7_1247200,CZT99627
PF3D7_1224500,CZT99404
PF3D7_1242200,CZT99578
PF3D7_1230100,CZT99460
PF3D7_1202700,CZT99191
PF3D7_1247900,CZT99634
PF3D7_1213700,CZT99298
PF3D7_1202600,CZT99190
PF3D7_1229500,CZT99453
PF3D7_1217100.1,CZT99332
PF3D7_1223100,CZT99390
PF3D7_1221400,CZT99374
PF3D7_1223500,CZT99394
PF3D7_1214300,CZT99304
PF3D7_1207900,CZT99241
PF3D7_1250000,CZT99655
PF3D7_1233900,CZT99498
PF3D7_1244000,CZT99596
PF3D7_1223200,CZT99391
PF3D7_1205400,CZT99216
PF3D7_1235100,CZT99510
PF3D7_1229600,CZT99454
PF3D7_1248200,CZT99637
PF3D7_1210400,CZT99267
PF3D7_1235500,CZT99514
PF3D7_1246700,CZT99621
PF3D7_1212000,CZT99282
PF3D7_1224300,CZT99402
PF3D7_1231000,CZT99469
PF3D7_1226600,CZT99425
PF3D7_1248300,CZT99638
PF3D7_1244100,CZT99597
PF3D7_1221800,CZT99378
PF3D7_1247000.1,CZT99625
PF3D7_1228900,CZT99448
PF3D7_1234900,CZT99508
PF3D7_1217200,CZT99333
PF3D7_1225200,CZT99411
PF3D7_1232100,CZT99480
PF3D7_1235600,CZT99515
PF3D7_1206200,CZT99224
PF3D7_1237600,CZT99535
PF3D7_1227700,CZT99436
PF3D7_1202000,CZT99183
PF3D7_1224800,CZT99407
PF3D7_1211600,CZT99278
PF3D7_1250800,CZT99663
PF3D7_1210000,CZT99263
PF3D7_1214900,CZT99310
PF3D7_1233300,CZT99493
PF3D7_1215400,CZT99315
PF3D7_1219900,CZT99360
PF3D7_1252300,CZT99676
PF3D7_1209500.1,CZT99257
PF3D7_1212800,CZT99291
PF3D7_1248700,CZT99642
PF3D7_1212300,CZT99285
PF3D7_1230700,CZT99466
PF3D7_1249400,CZT99649
PF3D7_1227300,CZT99432
PF3D7_1201500,CZT99178
PF3D7_1220100,CZT99362
PF3D7_1236800,CZT99527
PF3D7_1250600,CZT99661
PF3D7_1216600,CZT99327
PF3D7_1243800,CZT99594
PF3D7_1220600,CZT99367
PF3D7_1228200,CZT99441
PF3D7_1209200,CZT99254
PF3D7_1205200,CZT99214
PF3D7_1213800,CZT99299
PF3D7_1207300,CZT99235
PF3D7_1241100,CZT99567
PF3D7_1217000,CZT99330
PF3D7_1244600,CZT99601
PF3D7_1204700,CZT99210
PF3D7_1218900,CZT99350
PF3D7_1239700,CZT99556
PF3D7_1224900,CZT99408
PF3D7_1206000,CZT99222
PF3D7_1207700,CZT99239
PF3D7_1248800,CZT99643
PF3D7_1234400,CZT99503
PF3D7_1214700,CZT99308
PF3D7_1242800,CZT99584
PF3D7_1228300,CZT99442
PF3D7_1231500,CZT99474
PF3D7_1212900,CZT99292
PF3D7_1203700,CZT99201
PF3D7_1235200,CZT99511
PF3D7_1229700,CZT99455
PF3D7_1216900,CZT99329
PF3D7_1225000,CZT99409
PF3D7_1236200,CZT99521
PF3D7_1245300,CZT99608
PF3D7_1216400,CZT99325
PF3D7_1234700,CZT99506
PF3D7_1225600,CZT99415
PF3D7_1238500,CZT99544
PF3D7_1226700,CZT99426
PF3D7_1239000,CZT99549
PF3D7_1229000,CZT99449
PF3D7_1250900,CZT99664
PF3D7_1241200,CZT99568
PF3D7_1237900,CZT99538
PF3D7_1233700,CZT99496
PF3D7_1226400,CZT99423
PF3D7_1250100,CZT99656
PF3D7_1214800,CZT99309
PF3D7_1247700,CZT99632
PF3D7_1218500,CZT99346
PF3D7_1242100,CZT99577
PF3D7_1208900,CZT99251
PF3D7_1213200,CZT99293
PF3D7_1204000,CZT99203
PF3D7_1216000,CZT99321
PF3D7_1218700,CZT99348
PF3D7_1234300,CZT99502
PF3D7_1217100.2,CZT99331
PF3D7_1213600,CZT99297
PF3D7_1249800,CZT99653
PF3D7_1215900,CZT99320
PF3D7_1209000,CZT99252
PF3D7_1203600,CZT99200
PF3D7_1220000,CZT99361
PF3D7_1220700,CZT99368
PF3D7_1221500,CZT99375
PF3D7_1222000,CZT99380
PF3D7_1208500,CZT99247
PF3D7_1224400,CZT99403
PF3D7_1231300,CZT99472
PF3D7_1212700,CZT99290
PF3D7_1232900,CZT99488
PF3D7_1221900,CZT99379
PF3D7_1230000,CZT99459
PF3D7_1250500,CZT99660
PF3D7_1239900,CZT99558
PF3D7_1235800,CZT99517
PF3D7_1245400,CZT99609
PF3D7_1225900,CZT99418
PF3D7_1235300,CZT99512
PF3D7_1239600,CZT99555
PF3D7_1214600,CZT99307
PF3D7_1221600,CZT99376
PF3D7_1227900,CZT99438
PF3D7_1211900,CZT99281
PF3D7_1223900,CZT99398
PF3D7_1222400,CZT99383
PF3D7_1212200,CZT99284
PF3D7_1217900,CZT99340
PF3D7_1235700,CZT99516
PF3D7_1323700,CAD52385
PF3D7_1355700,CAD52677
PF3D7_1328100,CAD52425
PF3D7_1302800,CAD52162
PF3D7_1362500,CAD52745
PF3D7_1314400,CAD52288
PF3D7_1317300,CAD52317
PF3D7_1315900,CAD52304
PF3D7_1363500,CAD52756
PF3D7_1332900,CAD52468
PF3D7_1323100,CAD52379
PF3D7_1339300,CAD52527
PF3D7_1355100,CAD52672
PF3D7_1340200,CAX64339
PF3D7_1369200,CAX64393
PF3D7_1337000,CAD52507
PF3D7_1311900,CAD52254
PF3D7_1337200,CAD52509
PF3D7_1307000,CAD52204
PF3D7_1350100,CAD52623
PF3D7_1322800,CAD52376
PF3D7_1336600,CAD52503
PF3D7_1306600,CAD52200
PF3D7_1351800.1,CZT62551
PF3D7_1358500,CAD52705
PF3D7_1340600,CAD52539
PF3D7_1357100,CAD52691
PF3D7_1369400,CAX64394
PF3D7_1338500,CAD52521
PF3D7_1353400,CAD52655
PF3D7_1318300,CAD52327
PF3D7_1319900,CAD52343
PF3D7_1321600,CAX64307
PF3D7_1336900,CAD52506
PF3D7_1319200,CAD52336
PF3D7_1352700,CAD52648
PF3D7_1357700,CAD52697
PF3D7_1359300,CAD52709
PF3D7_1352900,CAD52650
PF3D7_1339700,CAD52531
PF3D7_1311800,CAD52253
PF3D7_1317200,CAD52316
PF3D7_1317900,CAD52323
PF3D7_1309000,CAD52225
PF3D7_1354400,CAD52665
PF3D7_1324800,CAD52396
PF3D7_1316700,CAD52311
PF3D7_1326800,CAX64319
PF3D7_1349800,CAD52620
PF3D7_1351900,CAX64359
PF3D7_1343600,CAD52566
PF3D7_1322700,CAX64309
PF3D7_1328800,CAD52419
PF3D7_1321400,CAD52361
PF3D7_1333800,CAD52477
PF3D7_1309100,CAD52226
PF3D7_1328500,CAD52421
PF3D7_1305000,CAD52183
PF3D7_1320400,CAD52351
PF3D7_1357200,CAD52692
PF3D7_1304600,CAD52180
PF3D7_1320900,CAX64305
PF3D7_1341500,CAD52545
PF3D7_1319300,CAD52337
PF3D7_1350400,CAX64357
PF3D7_1369500,CAX64395
PF3D7_1312400,CAD52259
PF3D7_1354600,CAX64362
PF3D7_1303000,CAD52164
PF3D7_1320500,CAX64304
PF3D7_1341800,CAD52548
PF3D7_1363400,CAD52755
PF3D7_1336800,CAD52505
PF3D7_1308100,CAD52215
PF3D7_1361700,CAD52737
PF3D7_1339500,CAD52529
PF3D7_1343500,CAD52565
PF3D7_1308600,CAX64285
PF3D7_1364200,CAD52762
PF3D7_1304200.1,CZT62543
PF3D7_1348400,CAD52606
PF3D7_1360800,CAD52728
PF3D7_1358100,CAD52701
PF3D7_1313000,CAD52273
PF3D7_1324700,CAX64311
PF3D7_1310800,CAD52243
PF3D7_1304400,CAD52178
PF3D7_1324500,CAD52393
PF3D7_1320300,CAX64303
PF3D7_1347700,CAD52599
PF3D7_1352300,CAD52644
PF3D7_1329700,CAD52438
PF3D7_1315500,CAD52300
PF3D7_1323500,CAD52383
PF3D7_1346600,CAD52589
PF3D7_1352100,CAD52642
PF3D7_1309400,CAD52229
PF3D7_1353900,CAD52660
PF3D7_1351400,CAD52636
PF3D7_1358300,CAD52703
PF3D7_1359000,CAX64368
PF3D7_1310500,CAD52240
PF3D7_1310600,CAD52241
PF3D7_1310700,CAD52242
PF3D7_1365000,CAD52770
PF3D7_1356700,CAD52687
PF3D7_1348700,CAD52609
PF3D7_1322600,CAD52374
PF3D7_1337900,CAD52515
PF3D7_1303700,CAD52171
PF3D7_1330400.1,CAD52445
PF3D7_1342900,CAX64343
PF3D7_1322900,CAX64310
PF3D7_1302000,CAD52271
PF3D7_1367600,CAD52796
PF3D7_1333200,CAD52471
PF3D7_1318400,CAD52328
PF3D7_1335900,CAD52497
PF3D7_1303600,CAD52170
PF3D7_1363300,CAD52754
PF3D7_1364000,CAD52760
PF3D7_1323000,CAD52378
PF3D7_1361300,CAX64375
PF3D7_1338200,CAD52518
PF3D7_1328300,CAD52423
PF3D7_1310200,CAX64287
PF3D7_1327100,CAX64322
PF3D7_1346700,CAD52590
PF3D7_1361000,CAD52730
PF3D7_1349700,CAD52619
PF3D7_1328600,CAX64325
PF3D7_1355500,CAD52675
PF3D7_1305200,CAD52185
PF3D7_1305700,CAD52191
PF3D7_1319000,CAD52334
PF3D7_1333000,CAD52469
PF3D7_1330000.2,CZT62547
PF3D7_1362400,CAX64379
PF3D7_1364500,CAD52765
PF3D7_1312800,CAD52262
PF3D7_1301600,CAD52266
PF3D7_1316800,CAD52312
PF3D7_1334800,CAD52487
PF3D7_1357600,CAX64364
PF3D7_1355200,CAD52673
PF3D7_1317000,CAD52315
PF3D7_1362200,CAD52742
PF3D7_1311500,CAD52250
PF3D7_1348300,CAD52605
PF3D7_1308300,CAD52217
PF3D7_1354900,CAD52670
PF3D7_1326200,CAD52408
PF3D7_1343000,CAD52560
PF3D7_1330200,CAD52443
PF3D7_1324100,CAD52389
PF3D7_1329300,CAD52414
PF3D7_1350600,CAD52628
PF3D7_1308400,CAX64284
PF3D7_1345700,CAD52580
PF3D7_1316500,CAD52309
PF3D7_1345900,CAX64353
PF3D7_1339800,CAD52532
PF3D7_1336400,CAD52502
PF3D7_1307400,CAD52208
PF3D7_1310400,CAD52239
PF3D7_1347500,CAD52598
PF3D7_1313200,CAD52276
PF3D7_1331500,CAD52455
PF3D7_1307300,CAD52207
PF3D7_1315700,CAD52302
PF3D7_1325700,CAX64313
PF3D7_1341200,CAD52543
PF3D7_1368600,CAD52805
PF3D7_1322300,CAD52371
PF3D7_1316200,CAD52307
PF3D7_1356600,CAD52686
PF3D7_1361600,CAD52736
PF3D7_1314900,CAD52293
PF3D7_1328400,CAX64324
PF3D7_1353700,CAD52658
PF3D7_1342300,CAD52553
PF3D7_1312600,CAD52260
PF3D7_1330400.2,CZT62548
PF3D7_1319100,CAD52335
PF3D7_1350900,CAD52631
PF3D7_1359800,CAD52718
PF3D7_1303200.2,CZT62542
PF3D7_1323800,CAD52386
PF3D7_1335600,CAD52494
PF3D7_1342200,CAD52552
PF3D7_1368900,CAD52808
PF3D7_1363800,CAD52759
PF3D7_1364800,CAD52768
PF3D7_1309300,CAD52228
PF3D7_1351300,CAD52635
PF3D7_1306700,CAD52201
PF3D7_1347400,CAD52597
PF3D7_1360500,CAD52725
PF3D7_1367200,CAX64388
PF3D7_1308200,CAD52216
PF3D7_1302900,CAD52163
PF3D7_1303200.1,CAD52166
PF3D7_1304500,CAD52179
PF3D7_1358700,CAD52707
PF3D7_1365800,CAD52777
PF3D7_1308800,CAX64286
PF3D7_1318900,CAD52333
PF3D7_1355300,CAD52674
PF3D7_1318100,CAD52325
PF3D7_1349000,CAX64356
PF3D7_1356200,CAD52682
PF3D7_1347000,CAD52593
PF3D7_1341700,CAX64342
PF3D7_1327700,CAD52428
PF3D7_1329800,CAD52439
PF3D7_1318000,CAD52324
PF3D7_1365500,CAD52774
PF3D7_1356400,CAD52684
PF3D7_1339600,CAD52530
PF3D7_1302600,CAD52160
PF3D7_1357300,CAD52693
PF3D7_1363000,CAX64382
PF3D7_1327800,CAD52427
PF3D7_1329500,CAD52436
PF3D7_1317400,CAD52318
PF3D7_1317800,CAX64300
PF3D7_1312300,CAD52258
PF3D7_1338100,CAD52517
PF3D7_1369600,CAD52815
PF3D7_1315000,CAD52294
PF3D7_1362800,CAX64381
PF3D7_1303900,CAX64275
PF3D7_1358900,CAX64367
PF3D7_1365900,CAD52778
PF3D7_1315100,CAD52295
PF3D7_1323900,CAD52387
PF3D7_1346900,CAD52592
PF3D7_1353500,CAD52656
PF3D7_1334400,CAD52483
PF3D7_1357400,CAD52694
PF3D7_1309900,CAD52234
PF3D7_1338900,CAD52525
PF3D7_1345600,CAD52579
PF3D7_1351800.2,CZT62550
PF3D7_1311400,CAD52249
PF3D7_1321100,CAX64306
PF3D7_1335800,CAD52496
PF3D7_1335400,CAD52492
PF3D7_1354700,CAD52668
PF3D7_1330000.1,CAD52441
PF3D7_1369300,CAD52812
PF3D7_1327600,CAD52429
PF3D7_1351600,CAD52637
PF3D7_1337500,CAX64335
PF3D7_1311100,CAD52246
PF3D7_1320600,CAD52353
PF3D7_1329200,CAD52415
PF3D7_1360100,CAD52721
PF3D7_1361900,CAD52739
PF3D7_1309700,CAD52232
PF3D7_1315400,CAX64294
PF3D7_1364900,CAD52769
PF3D7_1302700,CAD52161
PF3D7_1333100,CAD52470
PF3D7_1332500,CAD52464
PF3D7_1327200,CAD52433
PF3D7_1309200,CAD52227
PF3D7_1365300,CAD52772
PF3D7_1335700,CAD52495
PF3D7_1347200,CAD52595
PF3D7_1346300,CAD52586
PF3D7_1313300,CAX64290
PF3D7_1354500,CAD52666
PF3D7_1302400,CAX64274
PF3D7_1334300,CAD52482
PF3D7_1315600,CAX64295
PF3D7_1325800,CAD52404
PF3D7_1365100,CAD52771
PF3D7_1307100,CAD52205
PF3D7_1314600,CAD52290
PF3D7_1317100,CAD52314
PF3D7_1368300,CAX64391
PF3D7_1348000,CAD52602
PF3D7_1352000,CAD52641
PF3D7_1327300,CAD52432
PF3D7_1348600,CAD52608
PF3D7_1364300,CAX64383
PF3D7_1321900,CAD52366
PF3D7_1345400,CAX64352
PF3D7_1348800,CAD52610
PF3D7_1331800,CAD52458
PF3D7_1331300,CAD52453
PF3D7_1344600,CAD52569
PF3D7_1364400,CAD52764
PF3D7_1310900,CAD52244
PF3D7_1362900,CAD52750
PF3D7_1321700,CAD52364
PF3D7_1365600,CAD52775
PF3D7_1341600,CAD52546
PF3D7_1366400,CAD52784
PF3D7_1327000,CAX64321
PF3D7_1306300,CAX64280
PF3D7_1318700,CAD52331
PF3D7_1305800,CAD52192
PF3D7_1306900,CAX64282
PF3D7_1307800,CAD52212
PF3D7_1329000,CAD52417
PF3D7_1325600,CAD52403
PF3D7_1342600,CAD52556
PF3D7_1323400,CAD52382
PF3D7_1366100,CAX64385
PF3D7_1343900,CAX64345
PF3D7_1308000,CAX64283
PF3D7_1357800,CAX64365
PF3D7_1361800,CAX64377
PF3D7_1349600,CAD52618
PF3D7_1347100,CAD52594
PF3D7_1308500,CAD52219
PF3D7_1303300,CAD52167
PF3D7_1305600,CAD52190
PF3D7_1325300,CAX64312
PF3D7_1352400,CAX64360
PF3D7_1316000,CAX64296
PF3D7_1337400,CAD52511
PF3D7_1346800,CAD52591
PF3D7_1359700,CAX64371
PF3D7_1312000,CAD52255
PF3D7_1335500,CAX64333
PF3D7_1357000,CAD52690
PF3D7_1306400,CAD52198
PF3D7_1335000,CAD52489
PF3D7_1310000,CAD52235
PF3D7_1323200,CAD52380
PF3D7_1343700,CAD52567
PF3D7_1365400,CAD52773
PF3D7_1345200,CAD52576
PF3D7_1359600,CAX64370
PF3D7_1352200,CAD52643
PF3D7_1328000,CAD52426
PF3D7_1315200,CAX64293
PF3D7_1340100,CAD52535
PF3D7_1345300,CAX64351
PF3D7_1355900,CAD52679
PF3D7_1368400,CAD52803
PF3D7_1303500,CAD52169
