Geneid	Chr	Start	End	Strand	Length	SRR10438732	SRR10438733	SRR9041555	SRR9041557	SRR9041558	SRR9041559	SRR9041560	SRR9041567	SRR9041568	SRR9041569	SRR9041570
PBANKA_071030	7	360138	362255	-	2118	1552	1399	236	370	662	401	50	274	240	536	666
PBANKA_071040	7	363540	365094	-	1555	1041	1160	180	267	508	265	40	159	151	385	497
PBANKA_071050	7	367976	369676	-	1701	1221	1092	184	302	532	297	46	181	208	416	458
PBANKA_071060	7	372683	374473	+	1791	1203	1344	177	292	547	279	63	164	279	418	588
PBANKA_071070	7	375683	377231	+	1549	1055	1006	152	246	531	253	44	226	184	393	480
PBANKA_071080	7	378495	384653	+	6159	3793	3901	630	918	1920	954	150	734	769	1358	1970
PBANKA_071090	7	385616	386379	+	764	541	547	99	131	230	138	22	77	105	177	233
PBANKA_071100	7	387051	392854	+	5804	3745	3466	569	813	1931	917	158	631	732	1284	1879
PBANKA_071110	7	393838	395427	+	1590	1113	1053	173	239	524	249	44	172	196	396	507
PBANKA_071120	7	397381	398773	+	1393	869	937	125	156	471	208	41	162	160	261	450
PBANKA_071130	7	399473	402183	-	2711	1887	1870	241	424	846	463	81	333	347	595	849
PBANKA_071140	7	403291	405339	-	2049	1521	1437	230	293	665	337	64	297	279	509	728
PBANKA_071150	7	406197	409073	-	2877	1893	1696	313	490	879	479	80	288	310	615	886
PBANKA_071160	7	410107	412170	-	2064	1414	1413	227	331	620	395	72	277	318	442	719
PBANKA_071170	7	413189	414208	-	1020	769	696	129	168	345	203	33	99	116	261	335
PBANKA_071180	7	415513	419522	+	4010	2551	2577	363	528	1302	631	101	492	477	802	1314
PBANKA_071190	7	420169	422250	-	2082	1393	1753	217	302	758	387	60	265	315	494	893
PBANKA_071200	7	425068	426099	+	1032	707	669	123	171	369	175	34	109	120	252	363
PBANKA_071210	7	428311	432118	+	3808	2315	2236	357	531	1246	570	101	412	454	771	1247
PBANKA_071220	7	432635	434812	+	2178	1489	1455	255	325	714	364	65	265	265	485	675
PBANKA_071230	7	436646	437474	-	829	568	590	100	111	312	154	21	103	134	191	339
PBANKA_071240	7	441422	442202	+	781	630	665	91	143	305	154	33	97	117	216	246
PBANKA_071250	7	442579	444767	-	2189	1491	1435	198	352	708	339	74	258	277	510	759
PBANKA_071260	7	446001	447492	-	1492	1092	1198	146	206	516	298	42	213	226	347	589
PBANKA_071270	7	450299	452353	-	2055	1530	1525	185	346	706	365	67	269	262	524	732
PBANKA_071280	7	453978	455063	-	1086	780	791	106	158	401	174	48	151	154	270	400
PBANKA_071290	7	459194	459490	+	297	293	295	55	68	140	70	6	53	60	93	166
PBANKA_071300	7	460577	460870	-	294	257	291	42	77	88	53	5	30	48	85	108
PBANKA_071310	7	462381	469428	+	7048	4662	4835	787	1038	2464	1170	195	865	816	1623	2479
PBANKA_071320	7	470800	473908	+	3109	1987	2337	296	444	1021	547	90	413	399	674	1162
PBANKA_071330	7	474260	475598	-	1339	954	926	123	219	418	214	38	165	174	302	431
PBANKA_071340	7	476327	478468	+	2142	1447	1356	202	376	698	405	59	228	283	545	691
PBANKA_071350	7	481532	485598	+	4067	2575	2603	443	576	1354	729	134	507	535	887	1413
PBANKA_071360	7	487609	489489	+	1881	1386	1067	197	337	604	278	51	202	242	473	503
PBANKA_071370	7	490211	492241	-	2031	1376	1204	212	334	697	375	49	202	268	481	591
PBANKA_071380	7	492768	493988	-	1221	827	802	127	207	403	202	34	131	158	316	391
PBANKA_071390	7	494680	495507	-	828	616	592	94	148	318	139	38	99	110	200	276
PBANKA_071400	7	497207	498832	+	1626	1087	1368	196	271	561	324	59	248	251	399	648
PBANKA_071410	7	498899	499721	-	823	524	528	98	151	274	145	21	92	99	227	281
PBANKA_071420	7	500807	503941	+	3135	2161	2417	352	477	1120	584	117	451	412	776	1258
PBANKA_071430	7	504847	505788	-	942	697	866	112	147	276	166	36	127	137	226	393
PBANKA_071440	7	507247	508385	-	1139	837	923	135	200	403	226	37	132	162	271	391
PBANKA_071450	7	509836	513216	+	3381	2349	2149	333	533	1143	596	101	420	442	843	1180
PBANKA_071460	7	514907	515536	+	630	515	449	67	112	221	138	27	69	88	175	262
PBANKA_071470	7	516173	517060	-	888	691	689	97	162	324	162	33	135	126	249	352
PBANKA_071480	7	517793	519127	+	1335	1019	1033	134	246	485	229	41	160	197	345	507
PBANKA_071490	7	519518	521575	-	2058	1417	1512	230	283	773	357	68	262	315	501	745
PBANKA_071500	7	523815	528281	+	4467	2908	2941	458	711	1511	759	136	594	548	983	1504
PBANKA_071510	7	529371	530563	+	1193	813	770	126	212	467	192	31	116	136	278	384
PBANKA_071520	7	531591	533681	+	2091	1508	1380	239	336	711	368	72	222	275	570	771
PBANKA_071530	7	533755	535702	-	1948	1346	1408	212	318	688	372	69	274	290	461	792
PBANKA_071540	7	536566	537151	+	586	486	481	87	110	225	128	14	82	92	162	222
PBANKA_071550	7	538608	539504	+	897	753	764	117	195	336	172	36	135	165	247	339
PBANKA_071560	7	540204	541719	-	1516	1165	1309	188	254	574	283	54	191	244	415	637
PBANKA_071570	7	542998	544041	-	1044	739	894	144	152	378	213	28	134	137	267	375
PBANKA_071580	7	545207	546040	+	834	685	653	95	131	332	163	36	107	125	218	335
PBANKA_071590	7	546403	549321	-	2919	2112	2099	336	454	1033	536	99	374	431	735	1029
PBANKA_071600	7	549824	555711	-	5888	4362	4123	677	829	2238	1112	204	755	902	1371	2204
PBANKA_071610	7	556591	561318	-	4728	3656	3257	551	735	2157	998	174	509	665	1576	2167
PBANKA_071620	7	566379	567272	-	894	751	785	109	198	529	190	38	111	141	529	568
PBANKA_071630	7	569043	569798	-	756	696	508	91	136	332	163	31	105	111	252	346
PBANKA_071640	7	571055	572407	+	1353	945	997	154	210	505	284	39	192	212	365	526
PBANKA_071650	7	572862	574678	-	1817	1359	1401	216	301	700	333	61	224	279	507	735
PBANKA_071660	7	575779	576654	-	876	762	771	119	179	407	187	38	124	135	276	375
PBANKA_071670	7	577693	579498	+	1806	1315	1230	209	279	691	294	66	220	280	441	696
PBANKA_071680	7	579913	580236	-	324	354	309	45	58	126	73	10	43	55	109	130
PBANKA_071690	7	581957	584046	+	2090	1559	1410	230	326	776	414	68	251	321	551	808
PBANKA_071700	7	584613	585752	-	1140	952	996	130	185	440	246	39	156	174	314	500
PBANKA_071710	7	586430	587560	+	1131	765	679	161	192	407	190	28	95	135	307	358
PBANKA_071720	7	587606	592402	-	4797	3086	2870	516	710	1634	755	150	546	590	1070	1647
PBANKA_071730	7	593967	597763	+	3797	2553	2510	418	545	1375	665	118	505	540	854	1424
PBANKA_071740	7	598462	599121	-	660	498	463	64	158	230	131	26	70	95	216	190
PBANKA_071750	7	600003	600811	+	809	588	608	110	141	281	206	19	116	132	218	274
PBANKA_071760	7	601153	601833	-	681	508	524	85	149	254	142	23	96	99	204	234
PBANKA_071770	7	602757	604070	-	1314	900	915	160	229	472	239	47	175	148	350	505
PBANKA_071780	7	605279	606166	-	888	611	729	79	165	339	154	23	127	136	237	338
PBANKA_071790	7	609256	611163	-	1908	1205	1251	181	301	590	286	58	250	251	434	698
PBANKA_071800	7	612384	613967	-	1584	1175	1024	167	247	623	294	45	195	208	400	566
PBANKA_071810	7	616050	618020	+	1971	1396	1449	214	311	636	328	58	265	259	476	684
PBANKA_071820	7	618464	619099	-	636	475	525	55	117	206	105	27	67	109	172	241
PBANKA_071830	7	619728	623372	-	3645	2382	2664	377	528	1237	621	111	519	508	870	1397
PBANKA_071840	7	625565	628945	+	3381	2236	2352	380	468	1172	573	88	387	463	788	1303
PBANKA_071850	7	629299	630033	-	735	502	405	82	119	218	125	27	88	89	165	224
PBANKA_071860	7	632001	632876	+	876	639	552	104	156	315	157	32	113	115	239	338
PBANKA_071870	7	633567	633833	-	267	272	294	34	73	121	78	5	38	45	87	126
PBANKA_071880	7	635357	636357	+	1001	712	827	111	169	339	171	24	150	140	267	357
PBANKA_071890	7	637126	642426	-	5301	3572	3283	524	826	1765	875	155	607	680	1209	1790
PBANKA_071900	7	643431	643850	-	420	245	251	57	62	121	78	16	46	51	101	127
PBANKA_071910	7	645334	646322	+	989	707	601	117	174	309	197	30	134	127	257	323
PBANKA_071920	7	646976	648843	-	1868	1414	1361	195	301	628	384	56	274	238	439	705
PBANKA_071930	7	651597	653360	+	1764	1231	1340	227	290	635	321	56	217	220	454	695
PBANKA_071940	7	654143	656497	-	2355	1566	1521	221	389	795	383	73	307	284	524	872
PBANKA_071950	7	658728	673220	+	14493	9159	8208	1507	2189	4548	2340	444	1658	1738	3040	4381
PBANKA_071960	7	673620	675780	-	2161	1577	1479	236	415	679	376	56	273	295	535	642
PBANKA_071970	7	676653	679499	-	2847	2012	1841	280	465	1029	455	78	356	374	609	1049
PBANKA_071980	7	680601	682346	+	1746	1104	1084	167	260	487	293	50	222	186	357	525
PBANKA_071990	7	683207	684943	-	1737	1252	1287	225	303	577	272	47	205	234	391	649
PBANKA_072000	7	686627	688810	+	2184	1399	1279	236	307	725	340	65	252	303	471	758
PBANKA_072010	7	689418	703617	+	14200	9097	8416	1491	2272	4534	2284	422	1671	1746	3164	4483
PBANKA_072020	7	704201	707374	-	3174	2002	1852	378	507	1059	458	85	351	370	708	996
PBANKA_072030	7	709598	710902	+	1305	939	825	148	257	432	215	39	154	158	371	427
PBANKA_072040	7	711633	713636	-	2004	1443	1517	208	284	730	347	64	280	227	449	818
PBANKA_072050	7	719239	719862	+	624	461	449	69	131	214	123	27	79	91	180	204
PBANKA_072060	7	719981	721227	-	1247	932	826	157	238	408	212	24	144	160	340	461
PBANKA_072070	7	722643	726926	+	4284	2824	2500	451	643	1370	714	125	489	515	928	1321
PBANKA_072080	7	727577	728896	+	1320	965	940	130	204	471	197	47	170	178	355	476
PBANKA_072090	7	729502	731276	+	1775	1201	1124	179	257	572	295	51	203	203	420	583
PBANKA_072100	7	732667	734330	+	1664	1243	1257	220	289	570	315	45	211	188	465	584
PBANKA_072110	7	735237	737744	+	2508	1762	1475	280	406	840	387	77	282	300	597	748
PBANKA_072120	7	738032	739042	+	1011	760	603	114	200	383	180	34	130	131	261	296
PBANKA_072130	7	740382	740792	+	411	354	389	47	90	164	98	17	56	66	125	166
PBANKA_072140	7	741435	742517	-	1083	754	655	123	170	353	187	28	102	121	247	322
PBANKA_072150	7	743489	750367	+	6879	4658	3936	701	1078	2135	1110	171	751	847	1607	2024
PBANKA_072160	7	750863	752407	-	1545	1090	1006	197	247	482	320	35	167	178	381	464
PBANKA_072170	7	754128	755284	+	1157	763	821	108	187	429	183	43	151	173	299	436
PBANKA_072180	7	757119	757898	+	780	609	560	87	145	277	145	21	95	101	194	302
PBANKA_072190	7	759035	759739	-	705	522	465	99	134	275	128	21	86	85	205	207
PBANKA_072200	7	761632	776224	+	14593	9347	8228	1557	2349	4651	2329	403	1592	1721	3018	4354
PBANKA_072230	7	788543	789473	+	931	864	818	119	240	330	246	35	97	132	261	409
PBANKA_072240	7	792404	793633	+	1230	879	884	127	193	374	227	33	170	145	300	518
PBANKA_072250	7	796034	797168	+	1135	1689	1721	273	356	649	466	56	171	169	538	715
PBANKA_072260	7	800238	801177	+	940	549	562	86	132	243	153	20	118	92	220	277
PBANKA_072280	7	807177	808098	+	922	646	583	87	140	264	164	22	71	88	206	261
PBANKA_072300	7	816253	819009	+	2757	163	131	30	31	46	37	5	19	16	57	63
PBANKA_080010	8	2747	3870	-	1124	1388	1342	216	283	584	364	52	185	203	366	658
PBANKA_080030	8	10418	12094	+	1677	1186	1364	175	298	628	310	63	214	225	381	622
PBANKA_080040	8	14119	14473	-	355	340	355	53	66	144	97	10	52	55	107	175
PBANKA_080050	8	17568	19514	+	1947	1330	1657	195	289	639	330	54	297	276	437	819
PBANKA_080060	8	22430	23319	-	890	655	636	104	157	278	140	24	108	97	244	303
PBANKA_080070	8	24591	29585	+	4995	3211	3066	484	803	1673	750	135	629	562	1031	1620
PBANKA_080080	8	30450	30983	+	534	422	437	70	119	216	108	16	73	75	160	210
PBANKA_080090	8	31928	35596	-	3669	2545	2371	418	573	1170	626	90	445	448	873	1316
PBANKA_080100	8	36949	37389	+	441	378	393	50	98	166	91	16	55	84	154	175
PBANKA_080110	8	38353	40413	-	2061	1436	1371	248	338	685	360	54	227	240	500	617
PBANKA_080120	8	43743	49856	+	6114	4102	4472	668	927	2018	1097	160	842	781	1342	2374
PBANKA_080130	8	51120	53053	+	1934	1364	1305	236	302	689	348	53	247	231	453	629
PBANKA_080140	8	53584	54195	-	612	505	540	76	106	226	136	16	78	117	191	216
PBANKA_080150	8	56627	58864	+	2238	1480	1350	217	313	707	336	50	242	256	474	680
PBANKA_080160	8	59739	71669	-	11931	7798	7310	1228	1882	3967	2027	371	1335	1454	2520	3700
PBANKA_080170	8	73069	82098	-	9030	6077	5427	960	1474	2974	1479	258	1048	1041	2054	2888
PBANKA_080180	8	85236	94187	+	8952	5791	5767	999	1354	2998	1389	235	1108	1112	1932	3040
PBANKA_080190	8	94886	98230	-	3345	2265	2259	351	602	1100	547	90	427	450	832	1145
PBANKA_080200	8	100850	106989	+	6140	3652	3799	580	911	1857	949	181	735	688	1271	2107
PBANKA_080210	8	108937	111327	+	2391	1688	1716	239	430	713	379	58	296	259	603	806
PBANKA_080220	8	112130	116002	-	3873	2417	2323	409	615	1296	620	112	464	473	891	1314
PBANKA_080230	8	117379	129021	-	11643	7479	7111	1227	1777	3740	1826	307	1389	1413	2569	3885
PBANKA_080240	8	132038	135856	+	3819	2475	2265	392	618	1298	557	100	460	436	748	1219
PBANKA_080250	8	136411	139833	-	3423	2240	2064	390	570	1156	552	90	388	435	789	1103
PBANKA_080260	8	141233	142225	-	993	755	750	108	169	340	175	36	144	124	283	386
PBANKA_080270	8	143372	146625	-	3254	2042	1828	360	505	1052	464	94	377	396	763	986
PBANKA_080280	8	148208	150943	+	2736	1644	1602	233	446	842	380	61	266	301	531	846
PBANKA_080290	8	151854	156047	+	4194	2681	2315	424	795	1373	596	92	423	464	935	1215
PBANKA_080300	8	157328	159673	+	2346	1560	1435	240	384	732	409	64	286	291	466	831
PBANKA_080310	8	160365	162848	-	2484	1621	1906	279	348	786	440	48	352	310	593	884
PBANKA_080320	8	166155	173784	-	7630	4980	4798	846	1146	2565	1203	190	934	856	1630	2666
PBANKA_080330	8	176398	179433	-	3036	1968	1984	305	509	1044	474	100	366	358	655	1121
PBANKA_080340	8	180816	181544	-	729	542	486	95	172	254	146	35	85	84	225	191
PBANKA_080350	8	183572	184587	-	1016	773	736	121	173	348	187	31	141	140	241	346
PBANKA_080360	8	186023	189706	+	3684	2494	2556	386	610	1197	651	102	473	428	832	1303
PBANKA_080370	8	190125	195653	-	5529	3478	3360	571	870	1686	911	136	707	644	1130	1826
PBANKA_080380	8	196690	197000	+	311	265	259	33	70	113	83	12	30	43	90	118
PBANKA_080390	8	197720	198368	+	649	492	574	64	110	222	126	20	86	97	164	283
PBANKA_080400	8	199386	199664	-	279	244	244	38	75	99	55	10	42	43	94	105
PBANKA_080410	8	201911	206629	-	4719	3077	3298	477	670	1527	750	122	567	607	1017	1738
PBANKA_080420	8	210294	212186	+	1893	1317	1180	197	273	596	292	40	231	208	433	580
PBANKA_080430	8	212940	215501	+	2562	1855	1939	257	355	860	462	78	315	348	558	894
PBANKA_080440	8	219159	224588	-	5430	3589	3687	553	823	1675	942	154	649	655	1203	1898
PBANKA_080450	8	227062	230028	+	2967	1695	1956	276	354	833	420	61	322	316	554	865
PBANKA_080460	8	232071	234020	+	1950	1376	1447	219	291	666	360	64	242	260	432	660
PBANKA_080470	8	236545	240837	+	4293	2729	2773	458	626	1425	680	116	496	597	977	1458
PBANKA_080480	8	241825	242598	+	774	565	630	100	151	299	139	22	111	91	199	281
PBANKA_080490	8	244390	247170	+	2781	1854	1989	295	441	924	435	92	363	365	612	965
PBANKA_080500	8	248526	252387	+	3862	2598	2589	417	548	1195	602	106	458	507	864	1321
PBANKA_080510	8	253579	254358	+	780	596	633	95	141	279	133	23	112	123	220	340
PBANKA_080520	8	255536	258589	+	3054	2134	2097	323	457	999	483	93	376	387	655	1092
PBANKA_080530	8	259502	259810	+	309	272	285	37	65	100	68	7	39	48	78	103
PBANKA_080540	8	260230	260439	-	210	227	207	25	42	92	68	6	27	29	81	84
PBANKA_080550	8	261394	264479	-	3086	2101	2193	299	457	1030	494	86	368	403	695	1123
PBANKA_080560	8	265416	266752	+	1337	907	1075	123	205	433	255	41	168	164	321	447
PBANKA_080570	8	268690	271847	+	3158	2090	2553	353	450	1096	517	73	406	430	692	1189
PBANKA_080580	8	272982	274169	-	1188	867	948	147	170	374	205	37	177	159	310	481
PBANKA_080590	8	275809	280038	-	4230	2716	2912	421	630	1245	664	103	509	509	882	1449
PBANKA_080600	8	281527	282159	-	633	475	567	69	118	249	137	18	107	75	163	233
PBANKA_080610	8	282984	285458	+	2475	1647	1673	265	428	731	369	59	287	295	565	856
PBANKA_080620	8	286790	287113	+	324	296	316	46	73	134	106	13	44	44	94	124
PBANKA_080630	8	287879	293215	-	5337	3602	4049	558	740	1676	914	165	690	707	1138	1962
PBANKA_080640	8	294862	296521	+	1660	1174	1152	174	280	535	269	47	202	197	410	600
PBANKA_080650	8	297120	298660	-	1541	1056	1080	166	260	525	275	46	213	199	348	593
PBANKA_080660	8	299617	302520	+	2904	1890	2146	322	399	973	486	81	384	386	636	1037
PBANKA_080670	8	303121	317097	-	13977	9052	8703	1437	1965	4444	2222	365	1682	1691	2873	4789
PBANKA_080680	8	319885	323692	+	3808	2526	2471	407	581	1216	617	102	419	507	823	1184
PBANKA_080690	8	324715	327725	+	3011	1951	1948	329	467	991	510	72	319	354	688	1015
PBANKA_080700	8	328644	335576	-	6933	4541	5126	752	944	2233	1148	197	897	949	1505	2610
PBANKA_080710	8	338211	339401	-	1191	912	910	118	232	385	245	32	145	187	290	460
PBANKA_080720	8	340972	341628	-	657	536	478	82	111	242	141	27	82	74	173	248
PBANKA_080730	8	342204	344513	-	2310	1669	1626	260	359	800	394	48	281	316	512	871
PBANKA_080740	8	345188	345862	+	675	477	516	84	105	246	118	12	85	80	183	279
PBANKA_080750	8	345960	354213	-	8254	5170	4867	795	1208	2555	1368	201	866	901	1737	2647
PBANKA_080760	8	357334	358497	-	1164	802	782	116	235	391	238	32	122	157	282	370
PBANKA_080770	8	361320	365725	+	4406	2837	2383	445	655	1439	671	122	456	483	899	1446
PBANKA_080780	8	368361	369979	+	1619	1115	1079	169	251	480	273	41	186	180	349	569
PBANKA_080790	8	372545	381067	+	8523	5102	5281	864	1223	2658	1289	246	1015	1017	1641	2920
PBANKA_080800	8	384964	388992	+	4029	2709	2872	431	600	1363	685	120	524	556	853	1471
PBANKA_080810	8	390445	393102	-	2658	1807	1857	291	457	812	440	92	313	304	558	888
PBANKA_080820	8	395585	396442	+	858	651	622	101	146	299	136	22	112	108	206	302
PBANKA_080830	8	398198	399890	+	1693	1167	1109	175	316	510	289	53	197	232	391	548
PBANKA_080838	8	400792	401121	+	330	230	212	38	74	124	47	6	31	42	97	85
PBANKA_080842	8	401220	401966	+	747	531	448	78	130	280	116	21	83	94	182	207
PBANKA_080850	8	402727	403044	+	318	285	230	41	99	91	64	7	37	47	70	105
PBANKA_080860	8	403449	407468	-	4020	2646	2533	414	657	1357	630	120	457	477	815	1251
PBANKA_080870	8	409391	412066	+	2676	1870	1680	268	384	839	470	52	311	314	563	819
PBANKA_080880	8	412718	413626	-	909	682	653	99	173	311	168	22	102	121	221	300
PBANKA_080890	8	414297	416624	-	2328	1682	1630	265	343	833	429	61	294	317	525	853
PBANKA_080900	8	419593	422329	+	2737	1812	1781	295	406	922	468	63	374	343	631	902
PBANKA_080910	8	422635	423471	-	837	608	615	110	142	310	143	20	113	103	206	322
PBANKA_080920	8	425012	425554	+	543	447	404	58	114	220	80	19	71	71	158	191
PBANKA_080930	8	426057	426846	-	790	570	591	80	133	276	138	22	88	113	181	315
PBANKA_080940	8	427811	429426	-	1616	1164	1146	174	242	548	291	40	197	209	356	597
PBANKA_080950	8	431091	432904	-	1814	1196	1061	175	303	594	294	41	207	180	362	564
PBANKA_080960	8	436128	441184	+	5057	3313	3064	507	760	1628	765	156	551	546	1039	1791
PBANKA_080970	8	441755	443505	-	1751	1155	1157	171	255	548	266	53	198	201	380	546
PBANKA_080980	8	445083	446549	-	1467	1044	983	175	238	492	232	47	156	187	368	482
PBANKA_080990	8	447093	449062	-	1970	1321	1207	200	316	589	299	47	192	205	429	594
PBANKA_081000	8	449910	451532	+	1623	1141	1103	178	275	554	270	41	175	213	414	527
PBANKA_081010	8	451627	453991	-	2365	1619	1387	266	420	726	344	70	243	253	540	636
PBANKA_081020	8	455276	457915	-	2640	1849	1766	277	443	842	456	80	290	332	590	875
PBANKA_081030	8	459686	461512	+	1827	1345	1157	204	295	568	283	52	177	217	383	628
PBANKA_081040	8	461916	463505	-	1590	1115	1108	172	225	500	274	58	180	199	361	523
PBANKA_081050	8	464035	465200	-	1166	825	741	125	223	405	214	30	128	144	284	404
PBANKA_081060	8	466635	470516	+	3882	2631	2826	408	512	1185	644	105	526	509	804	1464
PBANKA_081070	8	472258	473247	+	990	533	634	60	110	201	106	11	83	77	168	223
PBANKA_081080	8	474627	476656	-	2030	1237	1366	228	310	667	320	49	267	255	427	670
PBANKA_081090	8	479956	482745	+	2790	2005	1996	298	451	878	524	88	334	336	630	1016
PBANKA_081100	8	484264	485004	+	741	531	626	86	128	278	174	22	114	113	228	289
PBANKA_081110	8	486290	490381	+	4092	2624	2984	404	611	1324	697	108	527	525	857	1334
PBANKA_081120	8	490692	493952	-	3261	2087	2238	341	464	1078	480	85	398	416	731	1102
PBANKA_081130	8	494927	499506	-	4580	3062	2987	478	720	1413	728	137	544	554	979	1658
PBANKA_081140	8	502356	509741	+	7386	4703	4833	796	1162	2394	1187	219	874	956	1578	2497
PBANKA_081150	8	511596	512885	+	1290	909	953	163	206	444	223	34	164	161	336	422
PBANKA_081160	8	513628	516660	-	3033	2105	2081	307	515	929	509	82	377	394	697	1028
PBANKA_081170	8	519200	520778	+	1579	1099	1053	173	239	520	313	51	177	196	365	606
PBANKA_081180	8	521389	523113	+	1725	1182	1160	194	292	578	310	34	202	180	425	564
PBANKA_081190	8	523894	525198	+	1305	930	1065	149	212	458	219	41	172	164	325	507
PBANKA_081200	8	525581	527380	-	1800	1321	1307	189	244	610	329	54	223	249	432	742
PBANKA_081210	8	529348	531995	+	2648	1854	1767	291	422	800	448	64	286	316	607	831
PBANKA_081220	8	533986	536636	+	2651	1745	2028	278	429	919	422	85	338	322	629	965
PBANKA_081230	8	538467	539081	+	615	457	501	80	104	227	137	25	74	90	160	178
PBANKA_081240	8	540100	549724	+	9625	6232	6608	1082	1423	3308	1671	239	1156	1156	2046	3365
PBANKA_081250	8	550700	554463	-	3764	2501	2479	411	591	1178	609	89	414	500	758	1249
PBANKA_081260	8	555598	557019	-	1422	991	947	161	237	482	244	42	156	157	329	487
PBANKA_081270	8	559091	560320	+	1230	857	845	136	212	434	218	34	180	161	276	477
PBANKA_081280	8	560849	563683	+	2835	1920	1989	294	395	909	491	88	382	367	639	983
PBANKA_081290	8	563843	564619	-	777	581	596	85	143	259	142	25	90	92	181	270
PBANKA_081300	8	565730	567304	-	1575	1102	1147	151	263	514	263	47	212	214	409	558
PBANKA_081310	8	568533	573125	-	4593	3064	3053	442	668	1398	749	143	564	569	953	1507
PBANKA_081320	8	574100	575356	-	1257	849	932	148	225	424	211	34	133	178	310	403
PBANKA_081330	8	576609	577976	-	1368	905	872	147	245	442	201	33	153	166	344	451
PBANKA_081340	8	578868	580352	-	1485	1060	1065	152	205	488	237	46	178	194	312	500
PBANKA_081350	8	581531	583438	+	1908	1358	1213	197	315	649	321	39	193	236	410	622
PBANKA_081360	8	584261	587411	+	3151	2006	1991	337	499	983	490	71	356	363	680	1028
PBANKA_081370	8	588030	588290	+	261	237	279	37	46	94	52	14	40	38	86	117
PBANKA_081380	8	588496	590220	-	1725	1272	1094	184	267	544	301	55	179	213	392	543
PBANKA_081390	8	591970	593083	+	1114	805	941	124	190	417	212	37	133	137	250	439
PBANKA_081400	8	594009	594966	-	958	769	703	112	176	307	178	33	100	125	245	322
PBANKA_081410	8	595716	598046	-	2331	1565	1406	228	389	735	346	72	265	246	476	651
PBANKA_081420	8	599897	600670	+	774	599	559	85	118	275	129	28	90	120	191	286
PBANKA_081430	8	601638	603700	-	2063	1378	1408	230	297	640	343	47	212	233	425	687
PBANKA_081440	8	604538	605253	-	716	527	514	88	126	212	110	22	87	85	186	231
PBANKA_081450	8	605962	607538	-	1577	1057	959	166	254	530	258	42	158	184	382	475
PBANKA_081460	8	608184	611396	+	3213	2018	1825	323	462	1000	458	99	305	325	657	906
PBANKA_081470	8	611930	613786	+	1857	1312	1124	189	310	553	284	49	200	219	485	606
PBANKA_081480	8	615516	615964	+	449	378	451	49	92	152	111	14	80	71	127	165
PBANKA_081490	8	616536	619390	-	2855	1791	1666	275	443	880	460	70	279	310	649	783
PBANKA_081500	8	620155	622449	+	2295	1507	1497	267	371	694	388	64	312	288	520	745
PBANKA_081510	8	622670	625846	-	3177	1947	1816	288	468	1073	534	92	348	370	614	1024
PBANKA_081520	8	627668	629262	-	1595	1181	1160	178	279	511	265	43	176	236	396	517
PBANKA_081530	8	631071	633421	-	2351	1652	1458	279	409	805	391	60	270	282	563	767
PBANKA_081540	8	635844	637186	+	1343	918	942	139	201	434	212	56	169	172	348	447
PBANKA_081550	8	637918	642524	-	4607	2982	2647	443	696	1546	725	134	485	584	945	1476
PBANKA_081560	8	644242	644715	+	474	419	396	77	100	168	109	16	55	64	171	165
PBANKA_081570	8	646583	648058	+	1476	1046	1111	150	248	495	263	50	185	205	381	556
PBANKA_081580	8	649110	649733	-	624	425	515	82	124	208	94	17	73	80	176	248
PBANKA_081590	8	651222	652715	+	1494	1012	963	170	237	468	251	37	175	224	307	508
PBANKA_081600	8	653550	655187	-	1638	1152	1070	191	289	572	270	40	186	204	387	506
PBANKA_081610	8	657038	657941	-	904	630	614	94	179	305	167	37	98	104	254	345
PBANKA_081620	8	659661	660602	+	942	674	764	98	127	336	166	30	137	119	248	382
PBANKA_081630	8	660795	662858	-	2064	1350	1350	229	287	624	331	45	214	252	485	656
PBANKA_081640	8	663800	667699	-	3900	2678	2994	416	517	1226	686	111	541	501	934	1560
PBANKA_081650	8	670208	672271	+	2064	1402	1240	195	315	657	356	47	244	242	471	656
PBANKA_081660	8	672894	673598	+	705	470	472	73	118	249	121	19	64	92	176	224
PBANKA_081670	8	674482	675317	-	836	648	674	95	144	281	132	23	112	112	196	282
PBANKA_081680	8	676569	677222	+	654	534	537	70	118	247	140	20	93	85	180	257
PBANKA_081690	8	678479	678949	+	471	377	389	70	91	171	102	13	69	58	145	182
PBANKA_081700	8	679857	683958	-	4102	2666	2703	390	627	1285	656	101	443	482	902	1396
PBANKA_081710	8	686279	687344	+	1066	773	643	122	159	339	213	30	102	110	291	298
PBANKA_081720	8	688116	691238	+	3123	1950	1768	300	484	911	475	71	369	355	702	911
PBANKA_081730	8	691701	693342	-	1642	1093	1216	177	293	510	296	56	207	196	384	597
PBANKA_081740	8	695181	700838	+	5658	3609	3229	601	806	1795	838	159	617	640	1175	1840
PBANKA_081750	8	701427	703195	-	1769	1173	1143	192	266	580	265	54	186	221	369	575
PBANKA_081760	8	703837	704499	-	663	462	484	84	129	197	112	21	73	97	167	193
PBANKA_081770	8	705882	706916	-	1035	805	830	119	180	372	188	36	143	133	250	384
PBANKA_081780	8	711408	711554	+	147	210	179	23	35	64	44	11	25	23	79	68
PBANKA_081790	8	713003	713836	+	834	616	675	96	142	278	160	29	100	100	215	351
