Geneid	Chr	Start	End	Strand	Length	SRR935544	SRR935549	SRR935553	SRR935554	SRR935555	SRR935557	SRR935558	SRR935559	SRR935560
PBANKA_071300	7	460577	460870	-	294	139	19	174	320	279	599	292	146	87
PBANKA_071310	7	462381	469428	+	7048	1600	689	269	162	11813	20484	947	695	7239
PBANKA_071320	7	470800	473908	+	3109	444	241	73	61	1822	3556	2489	2646	3225
PBANKA_071330	7	474260	475598	-	1339	290	68	1462	2400	272	903	349	199	287
PBANKA_071340	7	476327	478468	+	2142	68	18	185	352	53	124	590	118	187
PBANKA_071350	7	481532	485598	+	4067	247	109	625	1698	199	664	679	1294	206
PBANKA_071360	7	487609	489489	+	1881	516	278	121	296	60	208	785	415	577
PBANKA_071370	7	490211	492241	-	2031	599	112	472	1229	249	665	956	912	638
PBANKA_071380	7	492768	493988	-	1221	61	21	74	209	47	145	258	210	61
PBANKA_071390	7	494680	495507	-	828	98	19	54	53	184	645	356	131	44
PBANKA_071400	7	497207	498832	+	1626	1671	602	254	296	668	419	39245	23059	956
PBANKA_071410	7	498899	499721	-	823	413	123	158	253	130	136	6372	2494	143
PBANKA_071420	7	500807	503941	+	3135	1191	784	1960	4683	418	1666	898	1439	269
PBANKA_071430	7	504847	505788	-	942	100	31	33	32	27	25	1899	1244	4799
PBANKA_071440	7	507247	508385	-	1139	859	126	564	950	242	594	1754	939	428
PBANKA_071450	7	509836	513216	+	3381	137	55	31	24	39	107	1215	647	806
PBANKA_071460	7	514907	515536	+	630	172	40	84	112	215	696	1517	1176	444
PBANKA_071470	7	516173	517060	-	888	104	42	155	169	41	65	32	7	300
PBANKA_071480	7	517793	519127	+	1335	463	274	231	546	56	130	40	48	1083
PBANKA_071490	7	519518	521575	-	2058	51	32	40	38	18	15	31	23	120
PBANKA_071500	7	523815	528281	+	4467	1736	1798	1040	3566	3376	10846	1225	4218	1106
PBANKA_071510	7	529371	530563	+	1193	275	53	275	784	214	560	148	93	211
PBANKA_071520	7	531591	533681	+	2091	2996	1205	1671	3497	772	1602	1137	559	2378
PBANKA_071530	7	533755	535702	-	1948	1061	358	298	475	1053	2765	817	317	746
PBANKA_071540	7	536566	537151	+	586	211	91	325	505	522	1463	990	551	216
PBANKA_071550	7	538608	539504	+	897	387	82	554	878	901	1890	1067	554	168
PBANKA_071560	7	540204	541719	-	1516	1953	354	2273	3994	1123	3216	746	410	1117
PBANKA_071570	7	542998	544041	-	1044	527	158	236	415	695	1724	526	326	1539
PBANKA_071580	7	545207	546040	+	834	284	76	249	598	316	1014	502	207	305
PBANKA_071590	7	546403	549321	-	2919	496	255	792	1838	540	1545	414	581	190
PBANKA_071600	7	549824	555711	-	5888	531	506	1880	6004	1411	6038	1625	5264	763
PBANKA_071610	7	556591	561318	-	4728	376	125	349	1011	87	151	480	482	195
PBANKA_071620	7	566379	567272	-	894	66	17	55	38	154	261	473	237	85
PBANKA_071630	7	569043	569798	-	756	157	15	57	96	53	160	271	62	669
PBANKA_071640	7	571055	572407	+	1353	95	20	25	33	80	83	514	173	1719
PBANKA_071650	7	572862	574678	-	1817	323	64	358	502	251	394	3012	1289	504
PBANKA_071660	7	575779	576654	-	876	295	72	189	405	475	937	1644	935	346
PBANKA_071670	7	577693	579498	+	1806	437	150	600	1386	663	1428	1968	1387	298
PBANKA_071680	7	579913	580236	-	324	6	0	3	5	6	8	10	1	795
PBANKA_071690	7	581957	584046	+	2090	296	115	129	189	794	636	605	377	959
PBANKA_071700	7	584613	585752	-	1140	869	332	599	1416	212	529	245	179	313
PBANKA_071710	7	586430	587560	+	1131	145	52	86	167	85	187	209	126	481
PBANKA_071720	7	587606	592402	-	4797	876	524	706	2420	1185	4286	1821	3563	845
PBANKA_071730	7	593967	597763	+	3797	2903	2524	1327	4854	682	2838	1653	3239	2049
PBANKA_071740	7	598462	599121	-	660	565	123	216	568	216	509	336	162	204
PBANKA_071750	7	600003	600811	+	809	684	322	277	527	143	379	296	140	575
PBANKA_071760	7	601153	601833	-	681	187	47	137	385	55	144	1217	652	622
PBANKA_071770	7	602757	604070	-	1314	377	196	274	524	234	475	585	393	526
PBANKA_071780	7	605279	606166	-	888	11843	4136	3831	9609	904	3320	1934	1015	3715
PBANKA_071790	7	609256	611163	-	1908	2325	857	450	1388	606	1565	865	369	5160
PBANKA_071800	7	612384	613967	-	1584	81	25	41	60	30	55	45	24	261
PBANKA_071810	7	616050	618020	+	1971	298	184	308	717	99	285	262	136	911
PBANKA_071820	7	618464	619099	-	636	421	242	215	623	150	543	142	137	349
PBANKA_071830	7	619728	623372	-	3645	55	36	280	735	92	285	93	97	391
PBANKA_071840	7	625565	628945	+	3381	375	227	1485	4129	764	3386	765	2283	440
PBANKA_071850	7	629299	630033	-	735	204	69	105	329	62	190	1227	581	91
PBANKA_071860	7	632001	632876	+	876	300	60	218	384	57	90	256	128	106
PBANKA_071870	7	633567	633833	-	267	71	12	62	124	71	131	227	84	371
PBANKA_071880	7	635357	636357	+	1001	1141	387	540	1065	1585	3903	1347	680	1036
PBANKA_071890	7	637126	642426	-	5301	554	541	586	1512	154	390	793	914	2427
PBANKA_071900	7	643431	643850	-	420	47	49	60	143	12	47	65	94	97
PBANKA_071910	7	645334	646322	+	989	103	33	26	58	179	218	2260	961	592
PBANKA_071920	7	646976	648843	-	1868	51	21	68	133	59	83	432	225	274
PBANKA_071930	7	651597	653360	+	1764	291	46	554	1110	371	1236	955	415	325
PBANKA_071940	7	654143	656497	-	2355	1283	723	699	1942	580	1307	882	750	3362
PBANKA_071950	7	658728	673220	+	14493	1541	3044	2154	6915	3742	10538	1791	8328	2709
PBANKA_071960	7	673620	675780	-	2161	529	194	554	984	157	263	673	336	1097
PBANKA_071970	7	676653	679499	-	2847	229	231	34	59	227	840	1316	4507	1906
PBANKA_071980	7	680601	682346	+	1746	132	46	24	23	60	52	3396	1190	507
PBANKA_071990	7	683207	684943	-	1737	117	36	113	380	180	597	542	548	1717
PBANKA_072000	7	686627	688810	+	2184	383	119	126	638	178	452	2847	1884	695
PBANKA_072010	7	689418	703617	+	14200	257	286	155	154	496	1292	1244	5142	529
PBANKA_072020	7	704201	707374	-	3174	1216	480	804	2468	450	1151	1865	1459	2717
PBANKA_072030	7	709598	710902	+	1305	1563	703	818	1843	171	557	460	276	2636
PBANKA_072040	7	711633	713636	-	2004	3320	3407	1627	5862	1853	5311	4668	6544	6808
PBANKA_072050	7	719239	719862	+	624	133	13	215	365	35	69	281	126	107
PBANKA_072060	7	719981	721227	-	1247	262	48	378	540	203	200	172	74	146
PBANKA_072070	7	722643	726926	+	4284	120	153	106	145	871	1384	229	439	764
PBANKA_072080	7	727577	728896	+	1320	976	615	331	925	144	293	478	387	4518
PBANKA_072090	7	729502	731276	+	1775	1207	369	78	89	486	399	38545	15053	1807
PBANKA_072100	7	732667	734330	+	1664	96	39	38	38	198	261	906	580	524
PBANKA_072110	7	735237	737744	+	2508	695	242	169	444	186	328	4786	2641	842
PBANKA_072120	7	738032	739042	+	1011	134	50	61	163	23	63	300	132	117
PBANKA_072130	7	740382	740792	+	411	429	168	133	529	168	488	358	235	224
PBANKA_072140	7	741435	742517	-	1083	305	89	261	454	76	221	261	90	100
PBANKA_072150	7	743489	750367	+	6879	893	741	861	2315	457	1635	2309	1722	342
PBANKA_072160	7	750863	752407	-	1545	265	71	240	485	230	548	534	175	180
PBANKA_072170	7	754128	755284	+	1157	8000	3434	4972	24910	1316	9312	2510	3540	4710
PBANKA_072180	7	757119	757898	+	780	199	44	12	56	607	1370	1872	587	858
PBANKA_072190	7	759035	759739	-	705	1199	567	286	924	127	448	316	216	930
PBANKA_072200	7	761632	776224	+	14593	1086	1078	1233	4702	2141	8996	1019	4975	2237
PBANKA_072230	7	788543	789473	+	931	297	8	34	14	9	2	52	14	24
PBANKA_072240	7	792404	793633	+	1230	49	18	14	50	4	7	43	19	8
PBANKA_072250	7	796034	797168	+	1135	119	41	30	108	5	28	96	36	17
PBANKA_072260	7	800238	801177	+	940	2958	11	89	23	32	10	489	31	140
PBANKA_072280	7	807177	808098	+	922	218	2	23	18	11	3	20	5	55
PBANKA_072300	7	816253	819009	+	2757	2	3	8	0	4	2	4	0	0
PBANKA_080010	8	2747	3870	-	1124	182	77	70	95	13	25	526	150	64
PBANKA_080030	8	10418	12094	+	1677	1061	1078	173	446	71	122	663	544	200
PBANKA_080040	8	14119	14473	-	355	10137	3143	1174	3653	973	3463	1433	720	4200
PBANKA_080050	8	17568	19514	+	1947	675	475	91	407	47	83	289	164	699147
PBANKA_080060	8	22430	23319	-	890	289	66	231	553	165	504	265	115	107
PBANKA_080070	8	24591	29585	+	4995	202	197	427	1127	265	945	252	482	88
PBANKA_080080	8	30450	30983	+	534	189	62	90	123	193	321	257	136	915
PBANKA_080090	8	31928	35596	-	3669	472	244	914	2835	336	1391	527	589	366
PBANKA_080100	8	36949	37389	+	441	197	70	122	348	63	136	168	104	255
PBANKA_080110	8	38353	40413	-	2061	226	89	149	432	198	367	1519	1273	288
PBANKA_080120	8	43743	49856	+	6114	3873	4854	2661	5936	713	1591	1661	2445	1683
PBANKA_080130	8	51120	53053	+	1934	276	45	70	48	761	1222	171	68	87
PBANKA_080140	8	53584	54195	-	612	1195	755	399	1124	87	311	429	195	146
PBANKA_080150	8	56627	58864	+	2238	207	122	92	160	162	530	858	1680	688
PBANKA_080160	8	59739	71669	-	11931	954	1920	1457	4043	523	2102	601	1647	789
PBANKA_080170	8	73069	82098	-	9030	359	396	697	1692	189	566	510	1034	400
PBANKA_080180	8	85236	94187	+	8952	538	923	110	92	4059	11858	4808	20505	115
PBANKA_080190	8	94886	98230	-	3345	1177	806	752	2376	180	699	244	414	985
PBANKA_080200	8	100850	106989	+	6140	1007	1255	947	3550	8164	38265	125	816	304
PBANKA_080210	8	108937	111327	+	2391	539	155	349	741	509	1253	1059	721	301
PBANKA_080220	8	112130	116002	-	3873	579	276	188	362	2127	6157	452	589	191
PBANKA_080230	8	117379	129021	-	11643	5812	12841	10258	35806	4107	20172	2988	18308	3860
PBANKA_080240	8	132038	135856	+	3819	318	118	188	377	377	974	885	374	360
PBANKA_080250	8	136411	139833	-	3423	206	125	127	133	682	1265	870	1006	345
PBANKA_080260	8	141233	142225	-	993	186	52	229	582	68	247	358	204	169
PBANKA_080270	8	143372	146625	-	3254	1179	780	941	2875	824	2263	870	1187	431
PBANKA_080280	8	148208	150943	+	2736	163	51	83	230	564	1179	629	348	176
PBANKA_080290	8	151854	156047	+	4194	814	403	401	1224	137	348	789	425	925
PBANKA_080300	8	157328	159673	+	2346	498	165	200	376	1126	4217	772	1332	316
PBANKA_080310	8	160365	162848	-	2484	1008	261	1624	3909	1378	5357	2309	2202	265
PBANKA_080320	8	166155	173784	-	7630	1005	836	1864	5867	2181	8934	1078	3116	514
PBANKA_080330	8	176398	179433	-	3036	489	403	425	1019	90	171	357	417	211
PBANKA_080340	8	180816	181544	-	729	3392	1284	888	2048	218	786	901	413	1423
PBANKA_080350	8	183572	184587	-	1016	770	109	1562	2308	717	2119	1020	398	579
PBANKA_080360	8	186023	189706	+	3684	1496	889	2249	4422	421	1497	385	452	709
PBANKA_080370	8	190125	195653	-	5529	627	289	929	2244	952	3154	882	1169	619
PBANKA_080380	8	196690	197000	+	311	56	6	67	133	53	73	155	67	28
PBANKA_080390	8	197720	198368	+	649	184	90	54	87	690	954	87	101	351
PBANKA_080400	8	199386	199664	-	279	4523	2320	1524	3532	379	1316	751	416	1709
PBANKA_080410	8	201911	206629	-	4719	17368	16382	6284	31235	1425	8052	2370	5093	1552
PBANKA_080420	8	210294	212186	+	1893	141	53	340	642	46	102	237	112	41
PBANKA_080430	8	212940	215501	+	2562	147	43	48	82	89	93	1333	817	38
PBANKA_080440	8	219159	224588	-	5430	431	241	980	2885	533	2066	1259	1130	256
PBANKA_080450	8	227062	230028	+	2967	1081	708	53	78	7351	17648	278	488	327
PBANKA_080460	8	232071	234020	+	1950	1928	1367	888	2647	136	302	238	184	2484
PBANKA_080470	8	236545	240837	+	4293	1069	794	902	2700	306	894	874	1132	387
PBANKA_080480	8	241825	242598	+	774	444	191	241	501	103	297	116	88	333
PBANKA_080490	8	244390	247170	+	2781	1326	873	676	2094	513	1599	500	493	262
PBANKA_080500	8	248526	252387	+	3862	481	153	629	1289	231	549	425	256	150
PBANKA_080510	8	253579	254358	+	780	1526	812	576	1461	213	547	403	233	3753
PBANKA_080520	8	255536	258589	+	3054	108	31	444	911	134	269	418	254	165
PBANKA_080530	8	259502	259810	+	309	205	60	187	254	132	183	246	74	655
PBANKA_080540	8	260230	260439	-	210	336	93	193	556	87	314	245	126	947
PBANKA_080550	8	261394	264479	-	3086	536	190	559	1552	149	401	1026	876	166
PBANKA_080560	8	265416	266752	+	1337	590	142	476	924	84	209	696	239	274
PBANKA_080570	8	268690	271847	+	3158	31732	18220	33084	81877	2712	13873	10275	9483	25805
PBANKA_080580	8	272982	274169	-	1188	640	288	389	969	164	623	96	79	231
PBANKA_080590	8	275809	280038	-	4230	630	363	821	2530	882	4021	2107	2612	123
PBANKA_080600	8	281527	282159	-	633	400	244	192	366	41	83	519	164	374
PBANKA_080610	8	282984	285458	+	2475	1115	756	705	1878	147	393	267	211	1215
PBANKA_080620	8	286790	287113	+	324	72	12	267	466	61	192	308	127	42
PBANKA_080630	8	287879	293215	-	5337	125	75	679	1003	242	708	921	1289	98
PBANKA_080640	8	294862	296521	+	1660	979	503	559	1214	360	1097	670	449	274
PBANKA_080650	8	297120	298660	-	1541	228	31	475	1004	68	135	562	220	421
PBANKA_080660	8	299617	302520	+	2904	308	127	465	1179	89	144	330	257	307
PBANKA_080670	8	303121	317097	-	13977	307	469	1861	3724	2928	10754	686	3820	342
PBANKA_080680	8	319885	323692	+	3808	450	199	42	74	109	243	2388	4211	4119
PBANKA_080690	8	324715	327725	+	3011	369	136	509	1170	118	384	273	249	313
PBANKA_080700	8	328644	335576	-	6933	4055	3143	4749	12203	1468	5977	3329	4707	1589
PBANKA_080710	8	338211	339401	-	1191	808	382	290	647	51	132	160	151	58
PBANKA_080720	8	340972	341628	-	657	697	211	30	48	184	326	16195	8769	1308
PBANKA_080730	8	342204	344513	-	2310	201	68	503	1193	136	347	132	73	96
PBANKA_080740	8	345188	345862	+	675	187	50	338	689	83	251	75	131	81
PBANKA_080750	8	345960	354213	-	8254	1071	836	2705	6776	855	2513	1562	3701	716
PBANKA_080760	8	357334	358497	-	1164	7793	2378	2332	5602	613	2094	1781	836	6821
PBANKA_080770	8	361320	365725	+	4406	917	546	435	870	897	3016	1627	1278	1740
PBANKA_080780	8	368361	369979	+	1619	171	27	80	89	303	734	520	269	101
PBANKA_080790	8	372545	381067	+	8523	3722	8113	3695	13695	6684	27657	2428	11391	4704
PBANKA_080800	8	384964	388992	+	4029	925	351	440	592	2875	9821	1268	1257	323
PBANKA_080810	8	390445	393102	-	2658	49	21	116	182	65	67	78	65	388
PBANKA_080820	8	395585	396442	+	858	729	75	1341	2426	383	1142	729	317	936
PBANKA_080830	8	398198	399890	+	1693	1173	301	338	877	264	475	888	487	809
PBANKA_080838	8	400792	401121	+	330	30	8	31	60	26	37	148	29	71
PBANKA_080842	8	401220	401966	+	747	220	65	240	628	172	276	627	312	477
PBANKA_080850	8	402727	403044	+	318	193	54	146	339	61	161	163	73	91
PBANKA_080860	8	403449	407468	-	4020	355	96	690	1431	178	423	664	415	889
PBANKA_080870	8	409391	412066	+	2676	989	692	879	3045	230	717	778	955	539
PBANKA_080880	8	412718	413626	-	909	263	112	312	734	63	245	285	131	512
PBANKA_080890	8	414297	416624	-	2328	2008	1624	1490	5184	572	2817	1289	1401	454
PBANKA_080900	8	419593	422329	+	2737	377	111	834	2254	218	903	1085	1392	1438
PBANKA_080910	8	422635	423471	-	837	1219	637	492	1242	320	1099	215	157	146
PBANKA_080920	8	425012	425554	+	543	290	68	212	429	217	573	249	135	416
PBANKA_080930	8	426057	426846	-	790	140	22	204	434	132	386	91	54	760
PBANKA_080940	8	427811	429426	-	1616	441	96	122	245	1121	2582	493	371	411
PBANKA_080950	8	431091	432904	-	1814	94	18	26	48	76	171	193	57	201
PBANKA_080960	8	436128	441184	+	5057	501	158	288	441	1369	4276	1011	881	399
PBANKA_080970	8	441755	443505	-	1751	274	39	624	1202	254	582	1644	702	1683
PBANKA_080980	8	445083	446549	-	1467	411	208	118	250	82	188	512	132	319
PBANKA_080990	8	447093	449062	-	1970	494	145	356	687	204	384	728	351	727
PBANKA_081000	8	449910	451532	+	1623	547	254	191	620	115	317	912	604	940
PBANKA_081010	8	451627	453991	-	2365	321	90	121	499	69	105	550	232	496
PBANKA_081020	8	455276	457915	-	2640	409	336	391	872	120	234	597	747	1039
PBANKA_081030	8	459686	461512	+	1827	52	12	45	57	50	61	809	419	306
PBANKA_081040	8	461916	463505	-	1590	57	20	36	53	30	48	528	364	294
PBANKA_081050	8	464035	465200	-	1166	1369	656	476	1406	109	584	1407	750	1584
PBANKA_081060	8	466635	470516	+	3882	2103	1590	1361	2982	699	2496	755	1080	1381
PBANKA_081070	8	472258	473247	+	990	597	286	19	38	226	200	16447	8094	1457
PBANKA_081080	8	474627	476656	-	2030	221	77	52	40	338	834	675	265	84
PBANKA_081090	8	479956	482745	+	2790	844	317	389	1081	288	618	2084	1643	1319
PBANKA_081100	8	484264	485004	+	741	551	252	397	682	111	326	237	105	505
PBANKA_081110	8	486290	490381	+	4092	738	487	624	1369	189	523	270	251	577
PBANKA_081120	8	490692	493952	-	3261	147	35	236	469	53	107	126	256	50
PBANKA_081130	8	494927	499506	-	4580	2450	747	2551	4845	1493	3628	2627	1388	956
PBANKA_081140	8	502356	509741	+	7386	1323	3744	1654	5666	1644	6958	745	2555	928
PBANKA_081150	8	511596	512885	+	1290	397	149	211	495	67	132	492	306	310
PBANKA_081160	8	513628	516660	-	3033	323	127	524	1487	144	422	305	200	264
PBANKA_081170	8	519200	520778	+	1579	185	17	229	401	327	431	637	228	702
PBANKA_081180	8	521389	523113	+	1725	75	24	25	18	84	83	1062	657	30
PBANKA_081190	8	523894	525198	+	1305	211	104	269	371	74	108	259	126	762
PBANKA_081200	8	525581	527380	-	1800	333	68	348	414	368	1170	1102	466	64
PBANKA_081210	8	529348	531995	+	2648	241	31	137	160	402	656	741	304	158
PBANKA_081220	8	533986	536636	+	2651	283	150	80	69	1137	1014	1559	1642	424
PBANKA_081230	8	538467	539081	+	615	164	34	69	54	256	656	668	345	189
PBANKA_081240	8	540100	549724	+	9625	253	122	498	829	171	357	128	119	99
PBANKA_081250	8	550700	554463	-	3764	373	138	270	985	61	150	213	168	58
PBANKA_081260	8	555598	557019	-	1422	971	308	18	32	302	339	24720	9458	239
PBANKA_081270	8	559091	560320	+	1230	978	205	655	1565	1287	4372	1079	646	371
PBANKA_081280	8	560849	563683	+	2835	693	153	981	2135	261	670	3277	2138	201
PBANKA_081290	8	563843	564619	-	777	606	226	243	574	180	252	14993	8022	191
PBANKA_081300	8	565730	567304	-	1575	2686	927	2199	4289	1079	2112	2056	883	2596
PBANKA_081310	8	568533	573125	-	4593	343	120	334	539	622	2393	304	307	342
PBANKA_081320	8	574100	575356	-	1257	350	153	183	583	66	133	268	142	249
PBANKA_081330	8	576609	577976	-	1368	459	157	252	392	484	743	9151	6652	379
PBANKA_081340	8	578868	580352	-	1485	340	72	619	1169	441	1225	729	334	326
PBANKA_081350	8	581531	583438	+	1908	1509	486	585	1596	459	1322	1159	549	4861
PBANKA_081360	8	584261	587411	+	3151	205	102	99	189	89	106	1017	1004	345
PBANKA_081370	8	588030	588290	+	261	101	47	108	250	64	134	104	56	169
PBANKA_081380	8	588496	590220	-	1725	549	307	283	786	71	200	590	578	2239
PBANKA_081390	8	591970	593083	+	1114	661	220	974	1997	326	973	341	209	732
PBANKA_081400	8	594009	594966	-	958	1034	431	253	715	77	321	1029	235	2291
PBANKA_081410	8	595716	598046	-	2331	352	101	381	1169	70	200	596	241	219
PBANKA_081420	8	599897	600670	+	774	8409	1920	5847	14662	1048	5197	2155	1517	2687
PBANKA_081430	8	601638	603700	-	2063	622	252	460	1294	79	241	339	186	1569
PBANKA_081440	8	604538	605253	-	716	261	36	305	541	296	431	289	129	403
PBANKA_081450	8	605962	607538	-	1577	375	82	192	398	229	495	4563	2390	242
PBANKA_081460	8	608184	611396	+	3213	228	67	197	500	117	401	436	183	191
PBANKA_081470	8	611930	613786	+	1857	496	116	419	1108	144	466	159	137	195
PBANKA_081480	8	615516	615964	+	449	176	63	115	178	460	290	252	98	518
PBANKA_081490	8	616536	619390	-	2855	294	95	380	1071	206	735	521	162	424
PBANKA_081500	8	620155	622449	+	2295	321	138	224	643	167	515	333	246	866
PBANKA_081510	8	622670	625846	-	3177	476	419	112	229	1269	1998	4752	7500	499
PBANKA_081520	8	627668	629262	-	1595	1710	480	635	1491	937	2196	1078	604	656
PBANKA_081530	8	631071	633421	-	2351	1306	965	427	1252	175	457	736	607	1004
PBANKA_081540	8	635844	637186	+	1343	763	254	64	87	1424	1590	23445	9377	967
PBANKA_081550	8	637918	642524	-	4607	298	201	257	459	420	979	2012	4632	521
PBANKA_081560	8	644242	644715	+	474	322	71	133	376	153	271	492	235	482
PBANKA_081570	8	646583	648058	+	1476	756	219	260	531	946	1861	10121	8053	3402
PBANKA_081580	8	649110	649733	-	624	47	20	33	28	124	266	501	220	176
PBANKA_081590	8	651222	652715	+	1494	688	187	306	619	897	1941	5183	4227	594
PBANKA_081600	8	653550	655187	-	1638	294	91	229	329	534	1050	911	369	160
PBANKA_081610	8	657038	657941	-	904	591	216	357	686	165	501	1043	307	695
PBANKA_081620	8	659661	660602	+	942	259	58	166	252	155	318	1558	884	2897
PBANKA_081630	8	660795	662858	-	2064	468	241	289	486	172	240	2912	1677	1149
PBANKA_081640	8	663800	667699	-	3900	5435	2977	3111	8006	401	1373	1498	1214	4893
PBANKA_081650	8	670208	672271	+	2064	225	84	81	350	38	68	400	213	5774
PBANKA_081660	8	672894	673598	+	705	1365	954	342	1552	266	898	1148	1054	1475
PBANKA_081670	8	674482	675317	-	836	170	45	150	201	369	772	1318	615	417
PBANKA_081680	8	676569	677222	+	654	235	62	35	92	106	166	7146	4127	745
PBANKA_081690	8	678479	678949	+	471	834	196	243	591	442	1279	1815	1048	547
PBANKA_081700	8	679857	683958	-	4102	542	208	87	108	1469	3028	3791	2751	439
PBANKA_081710	8	686279	687344	+	1066	239	43	145	205	217	340	1960	838	854
PBANKA_081720	8	688116	691238	+	3123	1181	986	820	2639	191	417	612	334	683
PBANKA_081730	8	691701	693342	-	1642	62	31	63	55	175	218	476	245	169
PBANKA_081740	8	695181	700838	+	5658	2059	1620	1603	4810	839	2020	1492	1240	2996
PBANKA_081750	8	701427	703195	-	1769	145	32	191	307	67	192	70	32	84
PBANKA_081760	8	703837	704499	-	663	314	165	121	239	45	80	76	44	212
PBANKA_081770	8	705882	706916	-	1035	2844	1752	770	2491	474	1597	1271	1294	1141
PBANKA_081780	8	711408	711554	+	147	425	106	259	598	95	324	201	96	228
PBANKA_081790	8	713003	713836	+	834	400	233	116	197	446	1063	91	101	724
PBANKA_081800	8	714241	719769	-	5529	334	245	679	1173	1215	4265	878	2772	84
PBANKA_081810	8	721247	722929	-	1683	98	34	206	621	236	563	567	360	80
PBANKA_081820	8	723889	724963	+	1075	31	7	15	18	60	144	628	164	77
PBANKA_081830	8	725924	726937	+	1014	43	4	10	3	357	490	71	41	41
PBANKA_081840	8	727953	732377	+	4425	23	30	39	4	139	333	146	391	136
PBANKA_081850	8	733942	735939	+	1998	255	111	315	308	686	1683	1122	935	84
PBANKA_081860	8	736309	738657	-	2349	1106	881	732	1548	168	601	191	162	579
PBANKA_081870	8	740065	741081	+	1017	99	34	106	146	34	68	97	24	150
PBANKA_081880	8	741920	743245	+	1326	120	25	95	245	61	163	254	109	56
PBANKA_081890	8	745208	747477	+	2270	14987	4546	9047	20329	6444	23475	6404	2901	3733
PBANKA_081900	8	749214	750401	-	1188	2636	812	69	118	5383	12525	40399	23008	1754
PBANKA_081910	8	753110	754401	+	1292	1511	446	1208	2735	411	597	802	347	477
PBANKA_081920	8	754495	756196	-	1702	1854	666	1264	3236	807	1779	1515	527	737
PBANKA_081930	8	757537	758558	-	1022	2361	891	1505	2796	221	513	926	513	2363
PBANKA_081940	8	760104	765466	+	5363	292	137	156	247	100	113	1597	1243	460
PBANKA_081950	8	769678	771579	+	1902	218	51	132	210	337	1020	397	331	660
PBANKA_081960	8	773462	775581	+	2120	153	113	68	108	697	600	933	282	433
PBANKA_081970	8	776130	777725	-	1596	908	513	345	815	108	255	748	437	1399
PBANKA_081980	8	780187	783090	+	2904	942	558	1057	2351	511	1148	1476	1371	3041
PBANKA_081990	8	783965	785397	-	1433	6345	1948	3072	6348	1133	3413	4107	1934	3708
PBANKA_082000	8	789226	791031	+	1806	1676	564	1098	2257	706	2069	602	321	2437
PBANKA_082010	8	791797	792657	-	861	67	51	103	142	284	272	672	324	47
PBANKA_082020	8	795394	796314	+	921	9	1	12	8	32	48	115	63	4818
PBANKA_082030	8	797500	799266	+	1767	143	32	654	1219	236	657	543	269	127
PBANKA_082040	8	800185	801648	+	1464	11	8	37	56	6	15	83	41	186
PBANKA_082050	8	802347	803903	+	1557	82	31	92	287	26	62	91	26	177
PBANKA_082060	8	804655	805383	+	729	112	47	164	352	42	61	63	36	1552
PBANKA_082070	8	806094	809326	-	3233	465	257	426	1124	918	2845	1277	1309	880
PBANKA_082080	8	810870	818428	-	7559	1265	1194	267	553	6456	22512	1083	2385	1378
PBANKA_082090	8	821736	823367	+	1632	29	18	24	18	12	25	27	14	260
PBANKA_082100	8	823928	825620	-	1693	523	134	193	409	42	57	319	133	729
PBANKA_082110	8	826226	829018	-	2793	288	134	678	1563	536	1618	485	1055	213
PBANKA_082120	8	829864	830815	+	952	454	191	57	95	142	161	14628	8897	534
PBANKA_082130	8	831701	836119	+	4419	100	38	152	412	77	253	982	550	535
PBANKA_082140	8	837493	838543	+	1051	310	50	23	23	103	60	10636	2973	974
PBANKA_082150	8	839231	842707	+	3477	301	57	321	1604	202	838	634	461	491
PBANKA_082160	8	844042	845550	+	1509	357	138	237	531	357	996	1209	682	344
PBANKA_082170	8	846290	847813	-	1524	2019	1009	1478	3372	200	765	798	531	342
PBANKA_082180	8	848782	850378	+	1597	619	227	426	1035	134	331	516	325	367
PBANKA_082190	8	850554	851732	-	1179	508	111	351	591	83	144	467	154	698
PBANKA_082200	8	853334	854692	+	1359	266	164	226	425	406	644	874	303	496
PBANKA_082210	8	854689	861770	-	7082	1908	1257	759	1741	739	1438	1821	829	2099
PBANKA_082220	8	862942	864543	+	1602	299	120	246	426	156	284	464	194	367
PBANKA_082230	8	864927	865860	-	934	41	11	145	263	117	277	80	45	152
PBANKA_082240	8	866463	867776	+	1314	93	31	243	483	222	629	92	49	237
PBANKA_082250	8	869079	874057	+	4979	947	922	722	2241	316	1303	631	1118	672
PBANKA_082260	8	874407	876464	-	2058	754	286	749	2062	648	1835	893	688	939
PBANKA_082270	8	876928	878284	-	1357	659	379	257	660	99	174	945	625	1175
PBANKA_082280	8	879559	880221	+	663	3235	2050	843	2579	297	846	1504	1204	2081
PBANKA_082290	8	880858	884123	+	3266	416	161	92	193	212	378	2350	2229	1591
PBANKA_082300	8	886015	890650	+	4636	4362	3410	3727	12135	2159	8283	3991	5410	2990
PBANKA_082310	8	892660	893868	+	1209	2871	1459	626	1681	718	555	15422	8999	9765
PBANKA_082320	8	894951	897647	+	2697	573	273	130	216	186	184	15481	11127	889
PBANKA_082330	8	898159	901450	+	3292	517	239	635	1453	226	445	1639	1406	710
PBANKA_082340	8	902635	903885	+	1251	10737	3172	7333	17335	934	3303	2253	1321	563
