Geneid	Chr	Start	End	Strand	Length	SRR935544	SRR935549	SRR935553	SRR935554	SRR935555	SRR935557	SRR935558	SRR935559	SRR935560
PBANKA_071770	7	602757	604070	-	1314	327	175	298	500	173	449	470	316	514
PBANKA_071780	7	605279	606166	-	888	10760	4622	3772	10680	797	3674	1820	1141	3652
PBANKA_071790	7	609256	611163	-	1908	2350	1030	553	1410	612	1863	767	367	5467
PBANKA_071800	7	612384	613967	-	1584	76	37	40	60	15	52	39	34	296
PBANKA_071810	7	616050	618020	+	1971	268	168	286	833	122	301	148	124	765
PBANKA_071820	7	618464	619099	-	636	437	303	153	618	117	477	99	131	350
PBANKA_071830	7	619728	623372	-	3645	100	28	293	773	83	309	134	114	466
PBANKA_071840	7	625565	628945	+	3381	356	255	1469	4714	702	3592	633	2433	400
PBANKA_071850	7	629299	630033	-	735	169	56	108	312	84	190	1128	618	85
PBANKA_071860	7	632001	632876	+	876	310	77	207	425	60	116	231	136	101
PBANKA_071870	7	633567	633833	-	267	74	23	83	177	81	161	231	110	429
PBANKA_071880	7	635357	636357	+	1001	1357	479	554	1275	1488	4424	1331	758	1000
PBANKA_071890	7	637126	642426	-	5301	499	714	617	1717	155	432	705	958	2597
PBANKA_071900	7	643431	643850	-	420	38	39	58	147	17	39	51	70	79
PBANKA_071910	7	645334	646322	+	989	96	28	26	39	177	248	2093	1035	615
PBANKA_071920	7	646976	648843	-	1868	43	8	57	127	53	65	428	195	237
PBANKA_071930	7	651597	653360	+	1764	291	57	681	1222	381	1391	898	482	330
PBANKA_071940	7	654143	656497	-	2355	1377	789	744	2018	491	1432	1007	766	3645
PBANKA_071950	7	658728	673220	+	14493	1458	3184	2230	7371	3547	11334	1620	9130	2782
PBANKA_071960	7	673620	675780	-	2161	544	200	548	1050	157	241	665	284	1225
PBANKA_071970	7	676653	679499	-	2847	203	238	27	37	200	713	880	3898	1045
PBANKA_071980	7	680601	682346	+	1746	162	56	23	26	76	64	3429	1362	558
PBANKA_071990	7	683207	684943	-	1737	109	62	129	420	198	559	522	540	1718
PBANKA_072000	7	686627	688810	+	2184	355	127	130	665	174	473	2376	2060	706
PBANKA_072010	7	689418	703617	+	14200	257	253	172	153	523	1296	1091	5001	533
PBANKA_072020	7	704201	707374	-	3174	1233	581	872	2700	466	1178	1783	1561	2777
PBANKA_072030	7	709598	710902	+	1305	1500	767	719	1897	171	621	466	292	2631
PBANKA_072040	7	711633	713636	-	2004	3082	3598	1580	5769	1746	5230	4171	6574	6766
PBANKA_072050	7	719239	719862	+	624	120	20	160	395	38	109	267	107	112
PBANKA_072060	7	719981	721227	-	1247	305	52	367	654	166	262	206	74	152
PBANKA_072070	7	722643	726926	+	4284	113	163	101	138	775	1468	235	452	723
PBANKA_072080	7	727577	728896	+	1320	811	761	342	1026	118	352	375	418	4157
PBANKA_072090	7	729502	731276	+	1775	1287	390	72	106	431	411	38927	16378	1851
PBANKA_072100	7	732667	734330	+	1664	85	35	43	24	202	252	935	657	515
PBANKA_072110	7	735237	737744	+	2508	666	279	171	447	164	311	3877	2570	839
PBANKA_072120	7	738032	739042	+	1011	135	58	68	190	30	58	280	123	86
PBANKA_072130	7	740382	740792	+	411	438	148	174	622	200	556	423	278	250
PBANKA_072140	7	741435	742517	-	1083	304	70	296	448	73	244	229	66	114
PBANKA_072150	7	743489	750367	+	6879	749	875	904	2528	483	1712	2282	1825	285
PBANKA_072160	7	750863	752407	-	1545	316	64	199	557	172	656	496	174	166
PBANKA_072170	7	754128	755284	+	1157	3920	2458	3663	16776	719	6635	1264	2615	2898
PBANKA_072180	7	757119	757898	+	780	186	65	21	30	565	1329	1668	493	848
PBANKA_072190	7	759035	759739	-	705	1112	660	300	969	117	466	330	207	956
PBANKA_072200	7	761632	776224	+	14593	1008	1181	1291	4726	1923	9278	898	5009	2235
PBANKA_072230	7	788543	789473	+	931	351	6	30	8	6	6	39	33	32
PBANKA_072240	7	792404	793633	+	1230	43	23	18	50	4	17	58	12	8
PBANKA_072250	7	796034	797168	+	1135	119	57	33	161	6	36	95	45	7
PBANKA_072260	7	800238	801177	+	940	2607	8	95	24	43	12	450	41	155
PBANKA_072280	7	807177	808098	+	922	270	0	23	6	11	7	25	7	52
PBANKA_072300	7	816253	819009	+	2757	2	0	8	4	7	6	3	0	2
PBANKA_080010	8	2747	3870	-	1124	155	77	60	115	10	19	480	172	37
PBANKA_080030	8	10418	12094	+	1677	1022	1009	201	481	53	134	627	547	186
PBANKA_080040	8	14119	14473	-	355	9350	3275	1101	3503	833	3540	1369	686	3963
PBANKA_080050	8	17568	19514	+	1947	590	431	88	468	35	88	258	182	650006
PBANKA_080060	8	22430	23319	-	890	256	76	231	546	146	498	249	141	80
PBANKA_080070	8	24591	29585	+	4995	181	208	478	1119	280	1017	231	486	67
PBANKA_080080	8	30450	30983	+	534	194	81	88	143	193	399	251	179	974
PBANKA_080090	8	31928	35596	-	3669	468	226	956	2910	295	1455	444	564	325
PBANKA_080100	8	36949	37389	+	441	226	109	136	263	54	116	155	102	248
PBANKA_080110	8	38353	40413	-	2061	183	83	179	506	181	398	1316	1286	270
PBANKA_080120	8	43743	49856	+	6114	3900	5172	2697	6237	674	1684	1570	2416	1812
PBANKA_080130	8	51120	53053	+	1934	221	65	57	44	718	1254	144	58	78
PBANKA_080140	8	53584	54195	-	612	1153	677	395	1073	78	288	355	181	151
PBANKA_080150	8	56627	58864	+	2238	176	125	76	157	128	504	843	1620	716
PBANKA_080160	8	59739	71669	-	11931	894	2172	1511	4398	469	2114	488	1645	763
PBANKA_080170	8	73069	82098	-	9030	334	357	723	1922	200	614	504	1080	434
PBANKA_080180	8	85236	94187	+	8952	469	1029	123	102	3828	12375	4466	20802	114
PBANKA_080190	8	94886	98230	-	3345	1030	843	707	2612	212	761	236	433	946
PBANKA_080200	8	100850	106989	+	6140	809	1192	864	3090	7180	35622	95	815	248
PBANKA_080210	8	108937	111327	+	2391	549	215	402	811	530	1513	1171	760	330
PBANKA_080220	8	112130	116002	-	3873	547	253	186	339	1910	6701	408	642	190
PBANKA_080230	8	117379	129021	-	11643	6454	14540	10002	37168	4328	20986	3487	19577	5180
PBANKA_080240	8	132038	135856	+	3819	347	144	215	417	362	1088	906	379	332
PBANKA_080250	8	136411	139833	-	3423	229	136	117	148	591	1391	695	992	338
PBANKA_080260	8	141233	142225	-	993	177	85	224	602	122	257	356	235	153
PBANKA_080270	8	143372	146625	-	3254	1202	892	938	3188	731	2402	797	1290	437
PBANKA_080280	8	148208	150943	+	2736	136	59	122	214	556	1314	604	397	155
PBANKA_080290	8	151854	156047	+	4194	741	446	486	1210	124	363	765	478	903
PBANKA_080300	8	157328	159673	+	2346	443	195	163	433	957	4453	651	1412	271
PBANKA_080310	8	160365	162848	-	2484	958	360	1567	4099	1227	6041	2101	2281	244
PBANKA_080320	8	166155	173784	-	7630	980	854	1962	5955	1953	8999	896	3035	544
PBANKA_080330	8	176398	179433	-	3036	410	398	401	1221	81	193	267	383	193
PBANKA_080340	8	180816	181544	-	729	2814	1222	1027	2044	208	788	774	359	1529
PBANKA_080350	8	183572	184587	-	1016	721	126	1496	2071	751	1945	1184	400	611
PBANKA_080360	8	186023	189706	+	3684	1485	1005	2231	4763	444	1651	358	504	738
PBANKA_080370	8	190125	195653	-	5529	549	269	950	2372	913	3270	708	1176	460
PBANKA_080380	8	196690	197000	+	311	40	6	60	129	27	79	176	88	30
PBANKA_080390	8	197720	198368	+	649	195	101	36	60	674	925	81	64	290
PBANKA_080400	8	199386	199664	-	279	4370	2552	1464	3463	310	1288	673	382	1758
PBANKA_080410	8	201911	206629	-	4719	14924	16781	5865	30384	1251	7924	1978	4714	1537
PBANKA_080420	8	210294	212186	+	1893	187	31	369	705	45	79	207	99	47
PBANKA_080430	8	212940	215501	+	2562	121	32	72	97	90	134	1345	1000	46
PBANKA_080440	8	219159	224588	-	5430	374	204	952	3089	508	2301	1106	1161	249
PBANKA_080450	8	227062	230028	+	2967	973	762	60	96	6937	19314	227	476	314
PBANKA_080460	8	232071	234020	+	1950	1767	1458	894	2652	135	277	179	206	2561
PBANKA_080470	8	236545	240837	+	4293	1029	830	1017	2809	350	958	787	1196	351
PBANKA_080480	8	241825	242598	+	774	388	182	245	535	102	297	72	82	335
PBANKA_080490	8	244390	247170	+	2781	1177	800	696	2090	408	1613	487	486	258
PBANKA_080500	8	248526	252387	+	3862	473	195	595	1389	206	661	379	251	164
PBANKA_080510	8	253579	254358	+	780	1481	948	585	1582	220	612	337	258	3789
PBANKA_080520	8	255536	258589	+	3054	101	36	400	1042	114	313	417	287	146
PBANKA_080530	8	259502	259810	+	309	193	34	171	214	132	168	254	86	629
PBANKA_080540	8	260230	260439	-	210	288	83	197	483	105	290	220	109	886
PBANKA_080550	8	261394	264479	-	3086	455	227	552	1699	143	427	953	878	202
PBANKA_080560	8	265416	266752	+	1337	580	194	422	1007	92	222	675	205	296
PBANKA_080570	8	268690	271847	+	3158	26656	17787	33075	81934	2609	13872	8346	9109	23739
PBANKA_080580	8	272982	274169	-	1188	491	228	328	897	125	626	62	74	188
PBANKA_080590	8	275809	280038	-	4230	651	324	825	2618	751	3938	1842	2557	136
PBANKA_080600	8	281527	282159	-	633	407	225	188	405	64	92	455	199	434
PBANKA_080610	8	282984	285458	+	2475	1098	820	674	1817	135	406	291	206	1209
PBANKA_080620	8	286790	287113	+	324	65	18	306	576	70	233	296	159	48
PBANKA_080630	8	287879	293215	-	5337	125	102	712	1120	217	767	884	1364	139
PBANKA_080640	8	294862	296521	+	1660	887	468	532	1180	302	920	548	460	260
PBANKA_080650	8	297120	298660	-	1541	198	46	466	1030	69	131	597	270	429
PBANKA_080660	8	299617	302520	+	2904	299	127	543	1336	74	185	349	298	354
PBANKA_080670	8	303121	317097	-	13977	352	560	2051	3992	2666	11591	599	3903	351
PBANKA_080680	8	319885	323692	+	3808	385	190	47	52	101	278	2031	4225	4464
PBANKA_080690	8	324715	327725	+	3011	361	153	612	1241	137	362	364	259	311
PBANKA_080700	8	328644	335576	-	6933	3628	3505	4881	13452	1405	6541	3190	5167	1644
PBANKA_080710	8	338211	339401	-	1191	732	388	291	661	53	154	172	147	80
PBANKA_080720	8	340972	341628	-	657	575	227	37	82	194	390	16640	10027	1342
PBANKA_080730	8	342204	344513	-	2310	192	47	574	1356	120	420	91	71	70
PBANKA_080740	8	345188	345862	+	675	179	38	320	658	65	195	58	81	67
PBANKA_080750	8	345960	354213	-	8254	1061	912	2794	7007	775	2531	1501	3789	761
PBANKA_080760	8	357334	358497	-	1164	7507	2863	2709	7018	636	2502	1810	885	6835
PBANKA_080770	8	361320	365725	+	4406	845	528	385	959	814	3058	1461	1327	1878
PBANKA_080780	8	368361	369979	+	1619	128	43	74	118	300	782	523	292	98
PBANKA_080790	8	372545	381067	+	8523	2780	8263	3538	13819	5530	26937	1926	10962	3074
PBANKA_080800	8	384964	388992	+	4029	839	321	424	612	2724	10822	1194	1248	336
PBANKA_080810	8	390445	393102	-	2658	36	7	117	188	66	63	69	82	398
PBANKA_080820	8	395585	396442	+	858	747	84	1454	2509	369	1269	729	328	1067
PBANKA_080830	8	398198	399890	+	1693	1163	454	387	963	334	598	837	571	898
PBANKA_080838	8	400792	401121	+	330	25	5	36	79	21	43	145	39	74
PBANKA_080842	8	401220	401966	+	747	240	52	211	500	139	257	499	243	408
PBANKA_080850	8	402727	403044	+	318	213	55	140	345	53	194	158	37	110
PBANKA_080860	8	403449	407468	-	4020	349	67	578	1378	188	390	589	424	899
PBANKA_080870	8	409391	412066	+	2676	1058	680	901	3203	290	815	840	1003	706
PBANKA_080880	8	412718	413626	-	909	276	134	234	697	66	212	287	144	498
PBANKA_080890	8	414297	416624	-	2328	1816	1663	1533	5291	518	2798	1212	1468	530
PBANKA_080900	8	419593	422329	+	2737	347	127	763	2339	226	844	928	1327	1422
PBANKA_080910	8	422635	423471	-	837	1091	615	455	1354	275	1138	215	162	171
PBANKA_080920	8	425012	425554	+	543	255	83	226	463	212	543	250	94	400
PBANKA_080930	8	426057	426846	-	790	130	14	198	505	104	420	80	52	844
PBANKA_080940	8	427811	429426	-	1616	466	87	169	267	1063	2769	502	383	427
PBANKA_080950	8	431091	432904	-	1814	81	16	40	52	72	210	259	46	238
PBANKA_080960	8	436128	441184	+	5057	490	222	297	450	1451	4629	982	775	415
PBANKA_080970	8	441755	443505	-	1751	272	41	652	1089	262	612	1750	742	1726
PBANKA_080980	8	445083	446549	-	1467	379	246	118	269	60	204	492	150	318
PBANKA_080990	8	447093	449062	-	1970	509	186	339	706	224	418	685	285	690
PBANKA_081000	8	449910	451532	+	1623	558	244	188	601	161	344	859	543	952
PBANKA_081010	8	451627	453991	-	2365	331	118	124	520	54	100	589	232	497
PBANKA_081020	8	455276	457915	-	2640	464	380	363	834	89	297	542	721	923
PBANKA_081030	8	459686	461512	+	1827	71	18	39	40	52	49	742	426	271
PBANKA_081040	8	461916	463505	-	1590	50	11	37	42	28	30	513	450	278
PBANKA_081050	8	464035	465200	-	1166	1123	547	447	1339	120	492	1138	708	1469
PBANKA_081060	8	466635	470516	+	3882	1962	1756	1312	3441	704	2783	725	1166	1436
PBANKA_081070	8	472258	473247	+	990	659	347	26	55	242	305	15490	10163	1591
PBANKA_081080	8	474627	476656	-	2030	171	76	43	38	360	978	614	356	96
PBANKA_081090	8	479956	482745	+	2790	790	374	428	1260	321	659	2001	1798	1388
PBANKA_081100	8	484264	485004	+	741	516	299	388	732	120	377	205	111	463
PBANKA_081110	8	486290	490381	+	4092	623	542	677	1309	156	516	431	271	679
PBANKA_081120	8	490692	493952	-	3261	141	54	244	460	66	132	121	189	55
PBANKA_081130	8	494927	499506	-	4580	2373	877	2615	5497	1570	4209	2572	1415	871
PBANKA_081140	8	502356	509741	+	7386	1034	3831	1549	5686	1413	6999	612	2570	890
PBANKA_081150	8	511596	512885	+	1290	359	128	224	500	63	96	498	329	309
PBANKA_081160	8	513628	516660	-	3033	320	152	548	1575	116	438	273	179	300
PBANKA_081170	8	519200	520778	+	1579	156	13	224	475	296	532	603	240	797
PBANKA_081180	8	521389	523113	+	1725	71	24	23	15	59	91	932	756	34
PBANKA_081190	8	523894	525198	+	1305	180	133	265	372	69	117	223	138	791
PBANKA_081200	8	525581	527380	-	1800	294	72	355	390	326	1116	948	435	63
PBANKA_081210	8	529348	531995	+	2648	270	67	136	150	394	751	692	278	143
PBANKA_081220	8	533986	536636	+	2651	339	171	88	90	1114	1148	1619	1888	471
PBANKA_081230	8	538467	539081	+	615	203	23	63	57	248	719	578	338	201
PBANKA_081240	8	540100	549724	+	9625	272	147	547	892	217	465	110	106	101
PBANKA_081250	8	550700	554463	-	3764	353	179	299	1031	67	163	204	156	73
PBANKA_081260	8	555598	557019	-	1422	977	295	36	43	268	380	21999	9359	199
PBANKA_081270	8	559091	560320	+	1230	943	209	633	1570	1148	4240	895	620	381
PBANKA_081280	8	560849	563683	+	2835	664	158	941	2137	254	704	2817	1948	218
PBANKA_081290	8	563843	564619	-	777	617	262	242	643	186	245	14350	8801	198
PBANKA_081300	8	565730	567304	-	1575	2587	954	2091	4778	1075	2233	2037	960	2606
PBANKA_081310	8	568533	573125	-	4593	289	156	384	537	557	2587	307	306	315
PBANKA_081320	8	574100	575356	-	1257	395	174	197	615	62	142	280	166	239
PBANKA_081330	8	576609	577976	-	1368	444	154	219	418	436	803	9512	7144	332
PBANKA_081340	8	578868	580352	-	1485	343	95	619	1292	444	1315	621	373	339
PBANKA_081350	8	581531	583438	+	1908	1427	566	567	1798	380	1500	1030	551	4854
PBANKA_081360	8	584261	587411	+	3151	205	104	146	204	81	108	945	1076	348
PBANKA_081370	8	588030	588290	+	261	84	46	112	173	62	123	98	43	178
PBANKA_081380	8	588496	590220	-	1725	534	371	211	774	80	231	549	640	2413
PBANKA_081390	8	591970	593083	+	1114	610	288	895	1926	255	928	360	235	749
PBANKA_081400	8	594009	594966	-	958	797	477	247	619	92	246	418	248	1905
PBANKA_081410	8	595716	598046	-	2331	363	106	335	1167	65	207	558	256	160
PBANKA_081420	8	599897	600670	+	774	7469	1855	5903	15847	917	5517	1858	1572	2591
PBANKA_081430	8	601638	603700	-	2063	667	289	508	1617	90	259	320	186	1818
PBANKA_081440	8	604538	605253	-	716	266	26	291	583	303	461	255	131	422
PBANKA_081450	8	605962	607538	-	1577	360	87	209	362	270	544	4842	2120	176
PBANKA_081460	8	608184	611396	+	3213	154	56	201	470	167	406	409	144	179
PBANKA_081470	8	611930	613786	+	1857	451	97	451	1226	130	565	173	111	201
PBANKA_081480	8	615516	615964	+	449	180	95	119	215	466	401	223	119	499
PBANKA_081490	8	616536	619390	-	2855	291	116	389	1166	201	838	464	195	462
PBANKA_081500	8	620155	622449	+	2295	283	147	238	638	143	504	285	234	766
PBANKA_081510	8	622670	625846	-	3177	487	430	136	184	1249	1992	4243	7383	544
PBANKA_081520	8	627668	629262	-	1595	1571	540	658	1547	837	2320	1029	613	681
PBANKA_081530	8	631071	633421	-	2351	1239	951	489	1318	186	557	721	640	1025
PBANKA_081540	8	635844	637186	+	1343	685	282	66	80	1457	1828	22440	10465	980
PBANKA_081550	8	637918	642524	-	4607	289	251	264	500	383	1015	1867	4953	495
PBANKA_081560	8	644242	644715	+	474	253	45	162	390	141	280	443	247	479
PBANKA_081570	8	646583	648058	+	1476	793	251	277	600	1021	1937	10495	8847	3376
PBANKA_081580	8	649110	649733	-	624	61	25	30	28	166	314	566	249	215
PBANKA_081590	8	651222	652715	+	1494	669	221	298	707	755	2138	4952	4482	651
PBANKA_081600	8	653550	655187	-	1638	251	93	245	371	537	1087	921	434	174
PBANKA_081610	8	657038	657941	-	904	604	151	385	624	187	538	921	303	724
PBANKA_081620	8	659661	660602	+	942	250	60	162	265	125	363	1452	971	2839
PBANKA_081630	8	660795	662858	-	2064	499	218	281	692	136	245	2680	1737	1204
PBANKA_081640	8	663800	667699	-	3900	5482	3440	3202	9269	414	1506	1627	1374	4864
PBANKA_081650	8	670208	672271	+	2064	222	109	109	347	48	70	364	203	5725
PBANKA_081660	8	672894	673598	+	705	1389	1087	339	1560	205	794	1003	1037	1466
PBANKA_081670	8	674482	675317	-	836	182	55	164	224	401	825	1121	682	437
PBANKA_081680	8	676569	677222	+	654	274	99	45	117	109	232	7497	6006	893
PBANKA_081690	8	678479	678949	+	471	767	227	239	664	327	1383	1514	1164	507
PBANKA_081700	8	679857	683958	-	4102	626	221	84	135	1477	3228	3555	2913	473
PBANKA_081710	8	686279	687344	+	1066	182	45	150	205	214	355	1929	930	847
PBANKA_081720	8	688116	691238	+	3123	1205	1031	857	2769	187	438	543	322	654
PBANKA_081730	8	691701	693342	-	1642	48	22	60	60	188	257	435	229	153
PBANKA_081740	8	695181	700838	+	5658	1983	1918	1646	5165	730	2155	1240	1332	3135
PBANKA_081750	8	701427	703195	-	1769	131	47	213	356	76	174	81	25	109
PBANKA_081760	8	703837	704499	-	663	270	182	137	291	29	80	61	62	188
PBANKA_081770	8	705882	706916	-	1035	2690	1748	711	2518	503	1480	1251	1229	1243
PBANKA_081780	8	711408	711554	+	147	393	129	265	629	89	343	199	124	221
PBANKA_081790	8	713003	713836	+	834	391	295	128	262	422	1252	110	99	799
PBANKA_081800	8	714241	719769	-	5529	388	282	734	1237	987	4550	872	2976	83
PBANKA_081810	8	721247	722929	-	1683	103	31	205	700	184	530	480	382	90
PBANKA_081820	8	723889	724963	+	1075	38	8	6	22	74	114	635	181	84
PBANKA_081830	8	725924	726937	+	1014	51	13	7	5	420	595	79	54	54
PBANKA_081840	8	727953	732377	+	4425	18	33	42	2	138	290	179	353	146
PBANKA_081850	8	733942	735939	+	1998	255	103	308	317	687	1673	970	960	81
PBANKA_081860	8	736309	738657	-	2349	1065	784	665	1721	176	640	162	172	572
PBANKA_081870	8	740065	741081	+	1017	97	45	108	153	38	64	82	20	182
PBANKA_081880	8	741920	743245	+	1326	122	37	113	246	44	174	250	130	65
PBANKA_081890	8	745208	747477	+	2270	13775	4754	9235	21778	6055	24832	5717	3011	3563
PBANKA_081900	8	749214	750401	-	1188	2591	770	97	106	5159	13256	43012	24400	1738
PBANKA_081910	8	753110	754401	+	1292	1358	488	1208	2803	301	523	693	350	483
PBANKA_081920	8	754495	756196	-	1702	1551	526	1237	2849	676	1917	1435	592	708
PBANKA_081930	8	757537	758558	-	1022	2272	1063	1415	3048	220	587	923	543	2326
PBANKA_081940	8	760104	765466	+	5363	282	128	158	243	109	152	1536	1440	495
PBANKA_081950	8	769678	771579	+	1902	193	55	132	282	333	1072	346	388	688
PBANKA_081960	8	773462	775581	+	2120	150	106	72	63	662	574	717	259	438
PBANKA_081970	8	776130	777725	-	1596	925	637	416	988	94	329	772	521	1535
PBANKA_081980	8	780187	783090	+	2904	914	690	1092	2641	447	1149	1321	1516	3063
PBANKA_081990	8	783965	785397	-	1433	4275	1965	2507	6082	896	3270	3000	1857	3013
PBANKA_082000	8	789226	791031	+	1806	1659	665	1151	2183	722	2035	560	319	2262
PBANKA_082010	8	791797	792657	-	861	81	58	146	176	279	250	638	352	54
PBANKA_082020	8	795394	796314	+	921	25	1	12	14	38	71	107	84	5462
PBANKA_082030	8	797500	799266	+	1767	160	35	674	1369	243	669	554	279	151
PBANKA_082040	8	800185	801648	+	1464	17	2	35	63	10	29	79	62	192
PBANKA_082050	8	802347	803903	+	1557	87	63	93	310	32	47	94	47	187
PBANKA_082060	8	804655	805383	+	729	107	42	174	304	32	44	51	40	1485
PBANKA_082070	8	806094	809326	-	3233	506	272	446	1147	865	2882	1122	1358	918
PBANKA_082080	8	810870	818428	-	7559	1353	1254	296	638	6276	25050	995	2624	1422
PBANKA_082090	8	821736	823367	+	1632	26	11	33	15	17	35	36	30	279
PBANKA_082100	8	823928	825620	-	1693	503	139	167	406	28	49	301	119	800
PBANKA_082110	8	826226	829018	-	2793	321	106	766	1759	493	1869	439	1186	235
PBANKA_082120	8	829864	830815	+	952	418	176	57	110	157	168	13520	9547	504
PBANKA_082130	8	831701	836119	+	4419	115	37	177	426	85	292	942	578	589
PBANKA_082140	8	837493	838543	+	1051	235	54	23	23	114	57	9507	3022	920
PBANKA_082150	8	839231	842707	+	3477	234	87	355	1711	218	880	599	485	426
PBANKA_082160	8	844042	845550	+	1509	371	134	281	535	365	1124	1117	710	378
PBANKA_082170	8	846290	847813	-	1524	1853	1107	1629	3464	221	899	777	603	337
PBANKA_082180	8	848782	850378	+	1597	534	196	447	1157	105	310	449	288	374
PBANKA_082190	8	850554	851732	-	1179	525	114	296	554	88	134	457	168	628
PBANKA_082200	8	853334	854692	+	1359	207	82	184	434	307	713	794	250	444
PBANKA_082210	8	854689	861770	-	7082	1923	1387	790	1615	666	1463	1774	888	2221
PBANKA_082220	8	862942	864543	+	1602	313	120	265	484	141	265	439	255	396
PBANKA_082230	8	864927	865860	-	934	55	12	175	304	96	306	80	59	165
PBANKA_082240	8	866463	867776	+	1314	98	14	268	552	236	684	76	65	206
PBANKA_082250	8	869079	874057	+	4979	923	995	676	2240	340	1319	618	1091	625
PBANKA_082260	8	874407	876464	-	2058	824	316	784	2376	545	2036	881	641	988
PBANKA_082270	8	876928	878284	-	1357	663	519	291	628	106	202	981	685	1293
PBANKA_082280	8	879559	880221	+	663	3085	2297	855	2452	291	814	1156	1141	2044
PBANKA_082290	8	880858	884123	+	3266	352	171	74	211	158	391	2013	2414	1506
PBANKA_082300	8	886015	890650	+	4636	4411	3862	3616	12800	1956	8964	3642	5695	3144
PBANKA_082310	8	892660	893868	+	1209	2750	1681	724	1957	660	623	15163	9913	10139
PBANKA_082320	8	894951	897647	+	2697	607	205	118	185	194	197	14954	11604	856
PBANKA_082330	8	898159	901450	+	3292	510	226	608	1486	213	469	1526	1450	681
PBANKA_082340	8	902635	903885	+	1251	9187	3337	6903	17332	836	3406	2020	1385	539
PBANKA_082350	8	905152	907191	+	2040	1021	432	1115	2804	285	617	777	559	966
PBANKA_082360	8	907699	909981	-	2283	1387	764	482	1798	209	656	1202	1124	2116
PBANKA_082370	8	911145	922529	-	11385	399	323	690	2464	766	2829	817	2210	1645
PBANKA_082380	8	923775	925113	-	1339	34	20	38	25	23	58	53	31	104
PBANKA_082390	8	926205	927212	-	1008	491	380	471	970	59	233	74	97	310
PBANKA_082400	8	927968	928663	-	696	28	20	8	29	24	18	371	206	202
PBANKA_082410	8	930030	932285	+	2256	217	220	89	156	40	62	191	175	409
PBANKA_082420	8	933126	935573	+	2448	91	61	50	51	67	40	1105	1287	974
PBANKA_082430	8	936522	939494	+	2973	1002	1434	520	2226	413	1973	900	3428	1573
PBANKA_082440	8	942113	943107	+	995	701	226	19	30	896	2228	7302	6182	606
PBANKA_082450	8	943756	944919	+	1164	38	3	42	28	60	152	142	60	885
PBANKA_082460	8	945224	946353	-	1130	83	20	68	135	71	112	184	122	192
PBANKA_082470	8	947203	949131	-	1929	435	87	926	1989	322	1081	1521	790	998
PBANKA_082480	8	951412	952875	-	1464	1508	786	910	2125	245	665	1003	512	2050
PBANKA_082490	8	955758	959186	+	3429	662	415	600	1842	380	890	1331	1452	2588
PBANKA_082500	8	960313	962103	-	1791	1345	1303	513	2667	130	506	308	301	6025
PBANKA_082510	8	963252	965897	+	2646	456	279	321	813	63	145	260	160	1391
PBANKA_082520	8	966456	967574	-	1119	226	131	98	309	88	237	666	486	461
PBANKA_082530	8	969746	971800	+	2055	751	559	370	1266	357	1262	530	625	2224
PBANKA_082540	8	972860	976700	-	3841	525	154	77	96	1420	3529	2275	1566	1322
PBANKA_082550	8	978382	983703	+	5322	448	541	99	99	424	980	7716	21701	1527
PBANKA_082560	8	984834	986564	+	1731	738	576	394	1082	170	607	630	338	1597
PBANKA_082570	8	987253	987985	+	733	389	105	19	18	227	598	6177	3975	640
PBANKA_082580	8	988707	990308	+	1602	188	53	29	32	118	283	1202	544	312
PBANKA_082590	8	990940	991998	-	1059	569	230	21	44	181	197	11881	8500	4890
PBANKA_082600	8	994331	995628	+	1298	1608	927	569	1458	617	2129	356	313	1339
PBANKA_082610	8	995801	997468	-	1668	520	146	278	838	202	643	61	46	621
PBANKA_082620	8	998167	999705	-	1539	278	81	390	1030	199	722	1428	905	421
PBANKA_082630	8	1001856	1002764	+	909	60	18	238	409	61	144	446	208	191
PBANKA_082640	8	1003678	1004483	+	806	211	57	307	630	203	597	990	433	731
PBANKA_082650	8	1005407	1006750	-	1344	1093	226	963	1748	719	2277	438	309	7149
PBANKA_082660	8	1009579	1013688	+	4110	146	74	96	148	149	259	736	807	999
PBANKA_082670	8	1015531	1016537	+	1007	19540	10102	4622	8522	1102	3495	1520	1291	1277
PBANKA_082680	8	1017887	1022245	+	4359	623	468	667	1550	217	431	1996	1800	1964
PBANKA_082690	8	1023312	1032107	-	8796	2346	3466	2530	7102	882	3593	1307	2294	545
PBANKA_082700	8	1036048	1036203	+	156	71	33	64	163	86	173	92	56	127
PBANKA_082710	8	1037609	1042819	+	5211	628	289	337	646	520	885	3101	2791	1419
PBANKA_082720	8	1043354	1044998	-	1645	1090	134	1029	1854	1534	5007	261	145	278
PBANKA_082730	8	1046996	1051366	-	4371	172	196	168	327	135	291	305	1167	245
PBANKA_082740	8	1054376	1058623	+	4248	281	216	71	88	208	228	5390	8678	360
PBANKA_082750	8	1059231	1061861	+	2631	1657	1672	1286	3311	633	2425	183	527	259
PBANKA_082760	8	1061961	1065272	-	3312	232	175	289	831	375	1866	571	2601	220
PBANKA_082770	8	1066296	1067161	-	866	163	31	362	679	178	536	221	181	192
PBANKA_082780	8	1067922	1068558	+	637	136	29	153	349	153	548	438	260	92
PBANKA_082790	8	1069244	1069822	-	579	98	20	242	419	108	360	414	153	137
PBANKA_082800	8	1076771	1081052	+	4282	199	165	521	1285	279	485	2133	5170	441
