Geneid	Chr	Start	End	Strand	Length	SRR7059090	SRR7059091	SRR7059092	SRR7059093	SRR7059094	SRR7059095	SRR7059096	SRR7059097	SRR7059098	SRR7059099	SRR7059100
PF3D7_0512800	5	548406	553340	-	4935	0	2	0	1	1	0	0	0	2	2	0
PF3D7_0512900	5	553990	554787	+	798	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0513000	5	555264	556073	+	810	0	0	0	0	0	0	0	0	1	0	0
PF3D7_0513100	5	557039	558012	-	974	0	1	2	1	0	0	0	3	0	2	2
PF3D7_0513200	5	559513	568384	+	8872	3	3	0	1	1	2	2	1	1	1	0
PF3D7_0513300	5	569182	569919	-	738	2	5	0	0	0	1	1	0	1	2	0
PF3D7_0513400	5	571058	572661	-	1604	0	0	1	1	3	3	0	0	0	1	0
PF3D7_0513500	5	573588	574248	+	661	0	0	0	0	0	1	0	0	0	0	0
PF3D7_0513600	5	574941	578505	-	3565	0	2	1	2	1	1	2	3	1	1	0
PF3D7_0513700	5	581227	584124	+	2898	2	4	1	1	0	3	0	1	0	1	0
PF3D7_0513800	5	585357	585980	-	624	0	2	0	0	0	0	4	2	0	0	1
PF3D7_0513900	5	587752	588677	+	926	8	10	8	42	14	29	0	0	0	0	0
PF3D7_0514000	5	588921	590769	-	1849	1	1	0	4	3	0	0	0	0	1	0
PF3D7_0514100	5	591338	595663	-	4326	3	10	6	9	2	6	4	3	1	1	2
PF3D7_0514200	5	596818	599421	+	2604	2	2	1	6	8	3	0	1	1	4	0
PF3D7_0514300	5	600047	603433	+	3387	1	0	0	4	1	0	2	1	0	2	4
PF3D7_0514500	5	605027	606330	-	1304	0	2	0	0	1	0	1	0	0	0	0
PF3D7_0514600	5	607105	608451	-	1347	1	3	0	5	2	8	2	1	0	2	1
PF3D7_0514700	5	610089	614771	+	4683	1	0	1	0	0	1	0	2	1	1	7
PF3D7_0514800	5	615282	617993	-	2712	0	1	1	0	0	0	0	0	0	0	0
PF3D7_0514900	5	618629	619945	+	1317	7	30	8	78	62	119	1	1	1	4	1
PF3D7_0515000	5	620810	623356	-	2547	1	1	0	5	5	4	1	0	0	0	1
PF3D7_0515100	5	624719	626481	-	1763	2	11	3	26	16	19	0	0	0	1	1
PF3D7_0515200	5	627298	627961	+	664	0	0	0	1	0	0	0	0	0	1	0
PF3D7_0515300	5	628981	635382	+	6402	232	302	145	360	145	318	11	7	1	8	0
PF3D7_0515400	5	637354	640381	+	3028	2	2	2	8	2	6	1	0	0	6	1
PF3D7_0515500	5	641137	644685	-	3549	0	9	6	20	14	22	0	0	1	1	0
PF3D7_0515600	5	646659	652106	+	5448	2	11	6	3	1	0	4	2	4	2	0
PF3D7_0515700	5	653966	655336	-	1371	31	109	44	211	76	126	0	2	2	7	4
PF3D7_0515800	5	658423	658677	-	255	1	2	4	1	0	0	0	0	2	1	1
PF3D7_0515900	5	660150	661136	-	987	0	1	1	0	1	0	1	0	1	0	0
PF3D7_0516000	5	663551	666917	+	3367	2	1	0	2	2	0	1	0	0	1	0
PF3D7_0516100	5	667486	674861	+	7376	6	24	12	0	2	0	0	2	1	2	2
PF3D7_0516200	5	675809	676614	-	806	3	2	5	0	2	1	8	1	1	8	0
PF3D7_0516300	5	678910	680955	+	2046	1	1	0	1	1	1	0	1	0	0	0
PF3D7_0516400	5	681430	682437	-	1008	1	1	0	3	1	5	0	1	0	0	0
PF3D7_0516500	5	683708	685859	+	2152	5	10	2	2085	827	1778	0	2	0	1	1
PF3D7_0516600	5	686810	691642	-	4833	1	2	0	5	2	2	0	0	1	0	1
PF3D7_0516700	5	694492	698778	+	4287	5	6	6	14	5	9	0	2	1	1	0
PF3D7_0516800	5	700120	707256	-	7137	19	48	8	47	21	38	0	1	1	2	3
PF3D7_0516900	5	712762	713772	-	1011	1	6	3	46	26	79	9	2	4	3	1
PF3D7_0517000	5	715765	716675	-	911	2	0	3	9	2	2	0	1	0	3	0
PF3D7_0517100	5	718425	719855	-	1431	0	0	1	0	2	0	0	0	1	0	0
PF3D7_0517200	5	720743	722641	-	1899	1	0	0	4	1	2	35	10	15	83	19
PF3D7_0517300	5	724681	725751	-	1071	2	7	3	4	1	1	0	2	0	1	3
PF3D7_0517400	5	731407	735162	+	3756	6	15	3	6	4	7	1	7	9	3	4
PF3D7_0517500	5	735887	738400	-	2514	2	3	2	2	0	2	0	1	0	2	0
PF3D7_0517600	5	740156	741034	-	879	2	1	2	4	1	2	0	0	0	0	0
PF3D7_0517700	5	743179	745329	+	2151	2	3	1	0	2	1	4	4	1	7	0
PF3D7_0517800	5	745798	746634	-	837	2	2	3	5	0	6	0	0	0	1	0
PF3D7_0517900	5	747795	749677	-	1883	0	1	0	0	0	1	1	1	0	2	0
PF3D7_0518000	5	750661	752435	+	1775	4	3	2	3	10	6	1	1	4	3	2
PF3D7_0518100	5	753298	757544	+	4247	1	2	0	2	2	2	3	8	3	1	3
PF3D7_0518200	5	758503	758898	-	396	0	0	0	0	0	0	1	7	0	6	0
PF3D7_0518300	5	759831	760998	-	1168	5	4	3	1	1	0	0	0	2	0	2
PF3D7_0518400	5	762103	762792	-	690	0	2	1	1	0	0	0	0	0	0	0
PF3D7_0518500	5	763532	766903	-	3372	7	5	3	7	4	5	2	3	3	10	15
PF3D7_0518600	5	769310	773140	+	3831	2	7	1	9	2	15	1	2	1	5	3
PF3D7_0518700	5	774075	780438	-	6364	0	8	3	10	1	4	2	1	2	1	0
PF3D7_0518800	5	783638	784991	-	1354	2	0	1	0	2	1	0	0	0	0	0
PF3D7_0518900	5	785664	786565	-	902	3	15	5	2	2	4	0	0	0	0	0
PF3D7_0519000	5	788599	789480	+	882	1	0	1	1	0	0	0	0	0	0	1
PF3D7_0519100	5	790399	790773	+	375	10	18	16	105	66	167	0	0	0	0	0
PF3D7_0519200	5	791719	792936	-	1218	14	18	11	30	10	19	4	0	4	8	0
PF3D7_0519300	5	795527	797473	+	1947	0	1	0	1	1	0	1	1	0	0	0
PF3D7_0519400	5	798036	798775	-	740	11	23	22	39	33	54	0	5	2	0	0
PF3D7_0519500	5	801450	809127	-	7678	0	6	5	26	7	18	0	1	2	2	0
PF3D7_0519600	5	812648	814915	+	2268	2	0	1	2	0	1	0	0	1	0	0
PF3D7_0519700	5	817066	819139	+	2074	1	5	7	11	7	3	2	5	4	11	0
PF3D7_0519800	5	820719	822908	-	2190	16	34	18	418	209	475	2	6	3	2	1
PF3D7_0519900	5	825835	827412	-	1578	2	5	7	4	2	1	0	2	0	0	1
PF3D7_0520000	5	828953	829883	+	931	0	2	0	5	1	0	4	0	0	0	0
PF3D7_0520100	5	831617	834343	+	2727	0	2	1	3	5	1	0	0	1	3	0
PF3D7_0520200	5	835314	837407	-	2094	0	1	0	0	0	1	0	0	0	1	0
PF3D7_0520300	5	838428	839083	+	656	0	2	0	0	0	1	0	0	4	0	0
PF3D7_0520400	5	839655	840560	-	906	0	0	0	7	0	2	1	0	0	1	0
PF3D7_0520500	5	841723	842655	-	933	0	0	0	6	2	0	1	0	0	1	0
PF3D7_0520600	5	843586	844817	-	1232	2	0	1	16	15	6	1	0	0	0	0
PF3D7_0520700	5	845843	848767	-	2925	0	0	0	0	0	0	3	0	0	0	0
PF3D7_0520800	5	849862	856026	-	6165	1	1	2	0	0	0	0	1	0	2	1
PF3D7_0520900	5	857038	858477	+	1440	5	6	5	1	6	0	1	0	1	1	3
PF3D7_0521000	5	859373	861063	-	1691	1	0	0	0	0	0	1	0	1	1	2
PF3D7_0521100	5	861930	867583	-	5654	1	0	1	1	0	2	3	6	2	1	9
PF3D7_0521200	5	868892	869878	+	987	14	21	15	137	106	175	0	0	0	0	0
PF3D7_0521300	5	870184	874570	-	4387	1	4	0	6	2	2	3	8	7	11	3
PF3D7_0521400	5	875873	877561	-	1689	0	0	2	1	1	1	0	0	0	1	0
PF3D7_0521500	5	878068	879762	+	1695	0	3	0	3	0	3	1	1	1	1	0
PF3D7_0521600	5	880065	880355	-	291	0	2	0	2	1	0	1	0	0	0	0
PF3D7_0521700	5	882376	884901	+	2526	0	1	1	1	0	0	3	0	0	4	0
PF3D7_0521800	5	885714	888232	+	2519	3	4	3	5	1	8	3	0	0	1	3
PF3D7_0521900	5	888657	895144	+	6488	7	8	9	18	15	28	3	3	0	0	3
PF3D7_0522000	5	896018	896940	+	923	0	0	0	1	1	0	1	0	0	0	0
PF3D7_0522100	5	897465	899756	-	2292	0	0	3	0	0	3	0	2	0	1	1
PF3D7_0522200	5	901414	902173	+	760	0	0	0	0	1	0	0	0	0	0	0
PF3D7_0522300	5	902613	904844	-	2232	2	3	0	3	2	6	4	9	1	0	2
PF3D7_0522400	5	907837	936315	+	28479	10	14	9	19	9	10	4	5	2	5	4
PF3D7_0522500	5	937231	938037	+	807	2	3	6	47	34	44	1	0	0	1	0
PF3D7_0522600	5	940249	941700	+	1452	0	0	0	1	0	0	0	1	1	0	0
PF3D7_0522700	5	942767	943873	+	1107	0	1	0	0	0	0	0	3	0	0	1
PF3D7_0522800	5	944184	944931	-	748	0	0	0	0	0	0	1	0	1	0	0
PF3D7_0522900	5	948951	953609	+	4659	10	5	6	23	20	30	0	0	1	3	0
PF3D7_0523000	5	957890	962149	+	4260	1	1	0	0	2	1	3	0	0	2	1
PF3D7_0523100	5	963227	965044	-	1818	1	3	2	0	0	1	0	1	1	3	0
PF3D7_0523200	5	966123	969737	+	3615	1	4	0	0	0	0	0	0	0	0	1
PF3D7_0523300	5	970266	970962	-	697	4	7	6	31	20	14	1	0	0	2	2
PF3D7_0523400	5	973518	975876	+	2359	2	1	2	35	22	44	2	4	3	19	20
PF3D7_0523500	5	976690	977815	-	1126	0	0	0	2	0	0	0	0	0	0	0
PF3D7_0523600	5	978665	979870	+	1206	1	0	0	0	0	0	0	0	0	1	0
PF3D7_0523700	5	980754	985354	-	4601	0	0	0	0	1	0	0	0	0	3	0
PF3D7_0523800	5	990005	992059	+	2055	2	2	4	3	2	1	3	0	2	4	4
PF3D7_0523900	5	993433	994607	-	1175	3	5	0	2	5	4	3	2	4	6	3
PF3D7_0524000	5	998753	1002124	+	3372	0	2	4	4	0	2	0	1	0	2	0
PF3D7_0524100	5	1004237	1008108	+	3872	2	1	1	16	6	10	0	2	0	1	1
PF3D7_0524200	5	1008636	1009404	-	769	0	1	1	5	2	7	0	0	0	0	0
PF3D7_0524300	5	1010951	1012171	-	1221	0	2	1	0	0	0	1	2	2	1	0
PF3D7_0524400	5	1013453	1014550	-	1098	1	8	4	10	1	15	0	2	1	6	1
PF3D7_0524500	5	1016198	1016569	+	372	0	0	0	0	0	0	0	0	0	0	1
PF3D7_0524600	5	1017809	1018582	+	774	0	1	0	1	0	1	0	0	0	0	1
PF3D7_0524700	5	1019585	1019902	-	318	2	1	2	0	0	0	0	0	0	0	0
PF3D7_0524800	5	1021408	1024307	-	2900	1	0	2	0	0	1	0	0	0	3	0
PF3D7_0524900	5	1027396	1030362	+	2967	2	1	6	17	10	8	0	1	0	2	4
PF3D7_0525000	5	1036229	1038343	+	2115	1	1	1	1	0	0	0	0	1	0	1
PF3D7_0525100	5	1041745	1043766	+	2022	1	1	2	48	10	22	0	0	0	0	0
PF3D7_0525200	5	1045462	1051253	+	5792	3	9	4	12	5	16	0	1	0	1	0
PF3D7_0525300	5	1052468	1053913	-	1446	1	0	0	0	5	1	0	0	0	0	0
PF3D7_0525400	5	1057651	1059054	+	1404	1	2	1	2	0	0	0	0	1	10	2
PF3D7_0525500	5	1059918	1065509	-	5592	3	6	1	0	4	2	1	0	1	6	1
PF3D7_0525600	5	1066526	1067712	-	1187	2	0	0	0	0	2	1	1	0	0	0
PF3D7_0525700	5	1068516	1069285	+	770	149	191	143	118	44	95	0	0	1	0	0
PF3D7_0525800	5	1071247	1072149	+	903	23	14	9	3	4	5	0	2	0	2	1
PF3D7_0525900	5	1073646	1075644	+	1999	1	3	2	0	0	0	0	1	0	1	0
PF3D7_0526000	5	1075913	1078333	-	2421	6	16	19	15	7	12	0	0	0	1	0
PF3D7_0526100	5	1079779	1081008	+	1230	0	1	0	5	3	4	0	1	0	0	1
PF3D7_0526200.2	5	1081558	1083816	-	2259	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0526200.1	5	1081558	1083816	-	2259	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0526300	5	1085623	1086594	-	972	3	7	13	77	68	106	1	0	0	0	0
PF3D7_0526400	5	1088423	1089508	+	1086	0	1	2	0	0	2	0	0	0	1	0
PF3D7_0526500	5	1090930	1095084	+	4155	1	2	0	2	1	2	1	0	0	1	0
PF3D7_0526600	5	1101203	1114777	+	13575	4	4	0	45	10	31	2	2	5	12	5
PF3D7_0526700	5	1117261	1119651	-	2391	0	0	2	0	0	0	1	1	1	0	0
PF3D7_0526800	5	1120704	1121810	-	1107	1	8	1	19	2	18	0	0	0	3	0
PF3D7_0526900	5	1123610	1124595	+	986	0	1	4	14	12	10	0	0	0	0	0
PF3D7_0527000	5	1125099	1128146	-	3048	7	8	9	35	11	27	1	4	3	8	8
PF3D7_0527100	5	1129959	1130754	-	796	0	2	0	0	0	3	0	4	1	1	1
PF3D7_0527200	5	1132937	1134854	-	1918	0	1	0	2	0	0	3	0	0	0	0
PF3D7_0527300	5	1135976	1137870	-	1895	5	8	1	0	0	2	1	0	1	3	0
PF3D7_0527400	5	1140627	1141154	+	528	0	1	0	0	0	0	0	1	0	0	0
PF3D7_0527500	5	1143618	1145359	+	1742	3	8	7	4	2	7	0	8	1	10	4
PF3D7_0527600	5	1145857	1148810	-	2954	1	1	0	4	1	1	0	2	0	2	0
PF3D7_0527900	5	1153676	1155673	+	1998	1	3	2	0	0	1	0	0	7	5	3
PF3D7_0528000	5	1156205	1156579	-	375	0	1	0	0	0	0	0	0	0	0	0
PF3D7_0528100	5	1157840	1161553	-	3714	1	7	5	18	7	13	2	0	1	2	0
PF3D7_0528200	5	1163408	1165072	-	1665	3	0	4	2	6	11	5	3	3	7	3
PF3D7_0528300	5	1166520	1168010	-	1491	8	1	3	7	2	0	4	3	3	25	12
PF3D7_0528400	5	1171659	1173890	+	2232	7	16	9	15	8	16	0	0	1	0	0
PF3D7_0528500	5	1174907	1177067	+	2161	2	12	9	91	60	85	0	0	0	1	0
PF3D7_0528600	5	1176969	1177286	-	318	33	58	24	21	5	29	0	0	0	0	0
PF3D7_0528700	5	1178276	1178890	-	615	0	3	1	28	4	13	1	2	0	3	3
PF3D7_0528800	5	1180425	1182038	-	1614	0	0	0	1	0	1	0	0	0	0	6
PF3D7_0528900	5	1183916	1185639	-	1724	0	0	1	0	0	0	1	2	4	11	0
PF3D7_0529000	5	1186787	1188946	-	2160	1	1	0	4	5	4	5	2	1	1	0
PF3D7_0529100	5	1191000	1191682	-	683	0	0	0	1	2	4	3	0	6	48	18
PF3D7_0529200	5	1192973	1195332	+	2360	8	15	24	1044	507	1016	1	0	0	4	0
PF3D7_0529300	5	1196315	1197389	+	1075	1	3	1	7	3	1	0	0	0	2	1
PF3D7_0529400.1	5	1199165	1205187	+	6023	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0529400.2	5	1199165	1205187	+	6023	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0529500	5	1206473	1207679	+	1207	1	6	0	1	0	0	2	1	0	3	2
PF3D7_0529700	5	1209006	1212102	-	3097	0	1	0	2	1	0	5	1	1	6	3
PF3D7_0529800	5	1213533	1219376	+	5844	4	11	7	46	14	47	0	0	3	0	0
PF3D7_0529900	5	1220777	1221992	-	1216	12	19	6	33	7	41	0	0	0	0	0
PF3D7_0530000	5	1224598	1224891	-	294	0	1	0	0	0	0	0	0	0	0	0
PF3D7_0530100	5	1226883	1227757	+	875	1	1	0	2	0	3	0	0	0	0	0
PF3D7_0530200	5	1229077	1230651	-	1575	0	0	1	0	0	1	1	5	5	3	2
PF3D7_0530300	5	1233401	1238086	+	4686	1	1	1	12	8	10	1	0	2	0	0
PF3D7_0530400	5	1238633	1243987	-	5355	0	7	2	0	0	0	1	0	1	1	2
PF3D7_0530500	5	1244751	1248359	+	3609	0	0	0	1	2	0	0	0	0	1	0
PF3D7_0530600	5	1248368	1249961	-	1594	2	2	0	2	0	1	0	0	0	0	0
PF3D7_0530700	5	1250737	1254190	+	3454	0	5	0	2	1	1	0	0	0	0	0
PF3D7_0530750	5	1254282	1254796	-	515	0	0	0	0	0	0	0	0	1	0	0
PF3D7_0530800	5	1255221	1257254	+	2034	5	5	3	2	10	8	1	0	0	0	2
PF3D7_0530900	5	1257723	1265750	-	8028	5	1	0	5	2	1	4	2	0	1	5
PF3D7_0531000	5	1267410	1269539	+	2130	0	0	0	10	7	7	0	0	0	1	0
PF3D7_0531100	5	1270388	1278484	-	8097	0	1	0	0	2	1	2	4	1	8	3
PF3D7_0531200	5	1279958	1280599	-	642	0	0	0	0	1	0	1	0	0	0	0
PF3D7_0531300	5	1281289	1282254	+	966	0	0	0	0	0	1	0	0	0	0	0
PF3D7_0531400	5	1282591	1286106	-	3516	0	1	0	4	0	3	1	1	0	0	0
PF3D7_0532100	5	1301224	1301769	+	546	0	2	4	62	21	69	2	2	2	8	1
PF3D7_0532200	5	1303662	1304526	-	865	0	0	1	6	1	4	0	1	1	1	0
PF3D7_0532300	5	1308278	1309940	+	1663	0	0	0	0	0	1	0	0	0	2	1
PF3D7_0532400	5	1312471	1314154	+	1684	1	0	0	0	0	0	0	0	1	0	0
PF3D7_0532500	5	1316342	1316846	+	505	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0532600	5	1318531	1319229	-	699	0	0	0	1	0	0	0	0	0	0	0
PF3D7_0532900	5	1326245	1327429	+	1185	0	1	1	3	0	0	1	0	0	0	0
PF3D7_0600200	6	3503	12835	+	9333	4	1	6	1	2	0	3	1	0	2	3
PF3D7_0600300	6	15065	16410	-	1346	1	0	1	4	0	0	0	0	0	0	1
PF3D7_0600400	6	18586	22721	-	4136	1	0	1	0	0	0	0	0	1	3	3
PF3D7_0600500	6	26557	27830	+	1274	1	0	0	0	0	0	1	0	1	0	0
PF3D7_0600600	6	29618	31484	-	1867	0	0	1	1	1	1	0	0	0	0	0
PF3D7_0600700	6	31965	33244	-	1280	1	0	0	0	0	0	1	0	0	1	0
PF3D7_0601000	6	42097	43218	-	1122	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0601100	6	44450	45216	+	767	0	0	1	0	0	0	1	0	0	0	0
PF3D7_0601200	6	47463	48261	+	799	0	0	0	0	0	0	0	1	0	0	0
PF3D7_0601300	6	48874	49722	-	849	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0601500	6	65788	67277	-	1490	2	1	1	0	2	0	1	0	0	0	0
PF3D7_0601600	6	68833	69693	-	861	1	0	0	0	0	0	0	0	0	0	0
PF3D7_0601900	6	78190	78784	+	595	2	0	0	1	0	0	0	0	1	0	0
PF3D7_0602000	6	82609	86922	-	4314	3	2	1	0	0	1	2	0	1	1	0
PF3D7_0602100	6	92506	96668	+	4163	0	0	0	0	1	1	1	1	0	6	4
PF3D7_0602200	6	97890	98951	+	1062	0	4	1	4	1	1	0	0	0	1	0
PF3D7_0602300	6	99781	100725	+	945	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0602400	6	101385	104561	-	3177	1	0	0	0	2	0	1	0	0	3	0
PF3D7_0602500	6	105503	106642	+	1140	3	6	2	8	4	5	4	2	6	33	24
PF3D7_0602600	6	107037	111664	-	4628	3	2	0	3	4	5	0	1	1	3	0
PF3D7_0602700	6	113824	115224	-	1401	0	1	1	0	1	0	0	1	0	0	0
PF3D7_0602800	6	116084	118024	+	1941	1	6	3	0	2	4	0	0	3	0	1
PF3D7_0602900	6	118638	120203	-	1566	1	2	0	2	0	2	0	0	0	0	0
PF3D7_0603000	6	122634	124412	+	1779	0	7	1	5	0	2	0	1	0	0	0
PF3D7_0603100	6	125458	126816	-	1359	1	1	0	0	0	0	0	0	0	0	0
PF3D7_0603200	6	128621	130036	+	1416	1	1	0	0	0	2	0	0	0	0	0
PF3D7_0603300	6	130329	132038	-	1710	0	2	0	1	0	0	0	0	0	1	0
PF3D7_0603400	6	133150	136461	-	3312	1	1	0	7	2	2	0	0	0	2	0
PF3D7_0603500	6	139193	140518	+	1326	0	0	1	4	4	4	1	1	0	0	0
PF3D7_0603600	6	141418	148943	-	7526	1	1	1	0	0	1	1	0	0	0	2
PF3D7_0603700	6	151055	152386	+	1332	0	10	2	0	2	7	0	0	0	0	0
PF3D7_0603800	6	152541	160455	-	7915	5	12	5	15	16	9	4	1	2	2	10
PF3D7_0603900	6	161254	162381	-	1128	1	4	1	2	3	1	0	0	0	0	1
PF3D7_0604000	6	163828	169860	-	6033	1	0	3	2	1	3	0	1	1	3	2
PF3D7_0604100	6	171301	177240	-	5940	13	8	8	0	0	1	0	0	0	2	16
PF3D7_0604200	6	180936	181481	+	546	2	1	0	0	0	0	0	1	0	0	0
PF3D7_0604300	6	182216	184537	+	2322	0	0	1	3	1	2	0	0	0	2	0
PF3D7_0604400	6	184892	185843	+	952	0	0	0	1	1	0	0	0	1	0	0
PF3D7_0604500	6	189012	198078	+	9067	3	3	5	46	26	50	2	1	1	0	2
PF3D7_0604600	6	198862	204355	+	5494	1	3	2	2	1	2	1	0	2	0	3
PF3D7_0604700	6	204640	206207	-	1568	4	5	12	41	27	42	0	0	0	0	0
PF3D7_0604800	6	206855	211159	-	4305	0	1	3	5	9	3	0	0	0	1	0
PF3D7_0604900	6	212415	213032	-	618	0	1	0	0	0	1	0	0	0	1	0
PF3D7_0605000	6	213558	214142	+	585	0	3	0	0	0	0	2	0	2	0	0
PF3D7_0605100	6	217240	219507	+	2268	4	6	4	25	10	26	2	0	0	6	4
PF3D7_0605200	6	220407	221813	-	1407	1	5	3	12	4	1	8	1	4	10	11
PF3D7_0605300	6	222739	224287	+	1549	2	1	5	1	0	5	1	0	0	0	1
PF3D7_0605400	6	224613	225095	-	483	1	2	2	0	2	2	0	0	0	0	0
PF3D7_0605500	6	225346	227446	-	2101	1	2	1	7	1	1	5	4	13	0	2
PF3D7_0605600	6	228132	234835	-	6704	21	25	19	2	0	0	2	0	1	2	0
PF3D7_0605700	6	236397	237251	+	855	60	24	22	0	0	0	0	1	0	0	1
PF3D7_0605800	6	237811	244521	-	6711	1	0	0	1	4	0	4	1	1	1	1
PF3D7_0605900	6	247640	249166	+	1527	3	6	4	12	6	5	0	2	1	0	0
PF3D7_0606000	6	250612	253803	-	3192	2	3	2	33	19	35	1	0	0	0	1
PF3D7_0606100	6	257604	259974	+	2371	1	4	3	1	0	3	0	1	1	1	1
PF3D7_0606200	6	261031	261945	-	915	0	4	0	4	3	5	1	0	1	0	4
PF3D7_0606300	6	262826	263194	+	369	0	0	0	11	12	13	0	0	0	0	0
PF3D7_0606400	6	263936	264830	-	895	0	0	0	1	1	0	0	0	0	1	0
PF3D7_0606500	6	265839	268399	-	2561	0	4	0	1	0	0	0	0	0	0	1
PF3D7_0606600	6	270332	277762	-	7431	1	4	3	3	3	3	2	1	1	2	0
PF3D7_0606700	6	282049	287017	+	4969	3	1	7	18	11	16	1	3	0	1	2
PF3D7_0606800	6	288377	289276	-	900	2	4	3	43	18	41	0	1	0	4	0
PF3D7_0606900	6	290426	291085	-	660	0	0	0	0	0	0	3	0	0	0	0
PF3D7_0607000	6	293864	296797	+	2934	1	7	2	19	7	19	1	1	0	4	6
PF3D7_0607100	6	297941	301197	+	3257	0	3	2	0	0	0	0	2	1	1	1
PF3D7_0607200	6	301874	303290	-	1417	1	0	0	1	0	0	0	0	0	0	0
PF3D7_0607300	6	304638	306042	+	1405	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0607400	6	306384	309961	-	3578	22	27	17	21	8	19	0	0	2	1	0
PF3D7_0607500	6	311550	313115	+	1566	5	23	10	44	19	38	0	0	0	1	0
PF3D7_0607600	6	313856	316882	-	3027	3	3	3	19	15	20	0	0	0	0	3
PF3D7_0607700	6	320740	328998	+	8259	3	7	2	7	2	2	1	0	0	5	2
PF3D7_0607800	6	329537	331725	-	2189	0	7	6	7	2	7	0	0	2	10	4
PF3D7_0607900	6	332343	334934	+	2592	0	5	1	0	0	0	0	0	0	0	0
PF3D7_0608000	6	335107	337368	-	2262	5	5	4	115	79	167	1	0	0	2	1
PF3D7_0608100	6	337792	341760	+	3969	0	6	5	43	14	43	2	0	1	0	0
PF3D7_0608200	6	341874	342821	-	948	1	4	1	55	29	53	0	0	1	0	0
PF3D7_0608300	6	343212	347507	+	4296	0	3	1	0	0	0	0	3	0	1	1
PF3D7_0608310	6	348010	349371	+	1362	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0608400	6	349946	350515	-	570	0	0	0	0	0	0	0	0	0	1	0
PF3D7_0608500	6	351780	352775	-	996	2	7	1	1	0	0	1	2	0	2	0
PF3D7_0608600	6	355229	356276	+	1048	0	0	0	0	1	0	0	0	0	1	0
PF3D7_0608700	6	358391	360203	+	1813	1	5	0	1	0	1	0	0	2	0	1
PF3D7_0608800	6	362635	363879	+	1245	2	6	5	0	0	1	1	0	0	0	0
PF3D7_0608900	6	365287	368459	+	3173	2	2	0	0	0	0	1	0	0	2	0
PF3D7_0609000	6	370261	388494	+	18234	1	6	3	6	1	7	0	2	7	3	5
PF3D7_0609100	6	388915	390748	-	1834	10	12	4	12	1	7	1	0	0	2	1
PF3D7_0609200	6	392991	394611	+	1621	0	0	0	1	0	2	0	0	0	0	0
PF3D7_0609300	6	396242	399289	+	3048	0	0	0	0	0	0	1	0	1	1	0
PF3D7_0609400	6	399813	401624	-	1812	2	3	1	6	5	2	0	0	0	3	3
PF3D7_0609500	6	402722	407242	+	4521	2	1	0	0	0	0	1	1	1	0	0
PF3D7_0609600	6	408041	412002	+	3962	1	1	0	0	0	1	2	1	0	0	2
PF3D7_0609700	6	413652	419781	+	6130	10	29	19	279	94	233	3	3	1	4	1
PF3D7_0609800	6	421157	422622	-	1466	24	49	18	530	229	522	0	0	0	1	2
PF3D7_0609900	6	425805	431858	+	6054	8	2	4	6	2	10	3	2	0	0	0
PF3D7_0610000	6	433008	434178	+	1171	0	3	0	1	1	0	1	0	0	1	2
PF3D7_0610100	6	434807	436465	-	1659	0	2	1	0	1	0	0	1	0	0	0
PF3D7_0610200	6	437663	440545	-	2883	1	3	0	8	6	4	0	3	1	6	2
PF3D7_0610400	6	444747	445157	+	411	1	16	2	49	12	24	6	7	7	7	8
PF3D7_0610500	6	445761	446363	-	603	0	2	1	8	0	10	0	0	0	0	0
PF3D7_0610600	6	449291	451461	+	2171	6	18	9	34	12	51	0	1	3	2	0
PF3D7_0610700	6	452667	453446	+	780	0	0	1	12	7	10	0	0	0	0	0
PF3D7_0610800	6	453671	455689	+	2019	0	0	1	13	6	5	2	5	0	3	2
PF3D7_0610900	6	456747	460589	-	3843	0	5	2	27	10	13	2	0	1	2	0
PF3D7_0611000	6	463564	464676	-	1113	0	0	0	0	0	0	1	0	2	0	0
PF3D7_0611100	6	466198	466449	-	252	0	0	0	3	0	0	0	0	0	0	0
PF3D7_0611200	6	467481	468642	+	1162	1	0	1	1	0	0	2	0	0	29	8
PF3D7_0611300	6	470049	471224	+	1176	0	1	2	0	0	1	0	3	1	1	1
PF3D7_0611400	6	471658	474150	-	2493	1	1	1	1	1	0	0	0	0	0	1
PF3D7_0611500	6	482825	483907	-	1083	1	0	0	0	0	0	0	0	0	1	0
PF3D7_0611600	6	485114	487066	-	1953	1	2	0	0	0	0	0	0	1	1	1
PF3D7_0611700	6	488579	489287	-	709	0	3	0	1	0	2	2	0	4	0	0
PF3D7_0611800	6	490858	501140	-	10283	7	10	7	72	41	68	1	3	5	3	2
PF3D7_0611900	6	506380	507198	+	819	0	8	2	11	9	11	1	2	0	0	0
