Geneid	Chr	Start	End	Strand	Length	SRR5298122	SRR5298123	SRR5298124	SRR5298125	SRR5298126	SRR5298127	SRR5298128	SRR5298129	SRR5298130	SRR5298131	SRR5298132	SRR5298133	SRR5298134	SRR5298135
PVX_094415	8	235494	238548	-	3055	1040	1138	2414	2780	784	822	1636	1821	858	933	689	795	39	55
PVX_094420	8	242651	244754	-	2104	1132	1204	2763	2800	899	1013	1684	1810	885	898	742	775	26	89
PVX_094425	8	246728	250433	+	3706	1426	1676	2293	2713	986	1258	1585	1873	1113	1297	982	989	26	56
PVX_094430	8	250759	252007	-	1249	456	511	841	962	356	362	615	695	375	401	284	359	18	28
PVX_094435	8	252937	254324	+	1388	629	693	1522	1827	441	515	1052	1242	433	539	422	448	10	36
PVX_094440	8	255185	256159	+	975	471	560	1078	1221	396	419	723	841	404	375	376	352	14	83
PVX_094445	8	256312	257919	-	1608	777	843	1169	1251	602	663	732	903	624	668	522	552	21	53
PVX_094450	8	259098	262629	+	3532	1449	1619	3534	4034	1173	1195	2421	2569	1099	1240	867	1057	671	82
PVX_094455	8	262606	263564	-	959	404	463	1139	1391	297	379	752	890	298	346	212	298	14	19
PVX_094460	8	263743	265007	-	1265	515	526	1458	1534	358	409	976	1094	372	423	380	342	14	18
PVX_094465	8	268169	272788	-	4620	1787	1863	2388	2451	1317	1432	1428	1580	1531	1515	1229	1318	197	82
PVX_094470	8	276121	278292	-	2172	967	960	2569	2688	743	750	1693	1878	684	781	580	661	33	60
PVX_094475	8	279635	281374	-	1740	630	738	1822	1930	502	585	1178	1341	509	598	502	537	32	44
PVX_094480	8	281488	282012	-	525	179	259	617	706	131	190	435	545	164	190	145	155	6	12
PVX_094485	8	285179	286054	+	876	348	358	738	815	268	274	543	539	262	297	198	255	4	18
PVX_094490	8	287246	288910	+	1665	673	736	1023	1273	453	467	695	866	483	600	421	429	23	43
PVX_094495	8	289304	290849	-	1546	607	660	1265	1370	438	445	896	938	468	531	376	338	21	56
PVX_094500	8	292755	294541	-	1787	529	570	1635	1804	380	438	1007	1173	433	480	317	389	11	35
PVX_094505	8	297147	298939	-	1793	640	731	1669	1942	469	533	1268	1326	503	582	448	408	16	39
PVX_094510	8	300931	302580	-	1650	529	665	1697	1928	435	578	1180	1331	447	542	332	426	16	18
PVX_094515	8	303017	305956	-	2940	1373	1441	3914	4308	1048	1136	2603	2819	1135	1164	916	1034	48	86
PVX_094520	8	306350	307213	+	864	349	405	1073	1234	283	288	808	837	313	335	242	255	24	25
PVX_094525	8	307736	308317	-	582	276	346	726	942	271	271	518	630	207	248	220	263	9	16
PVX_094530	8	309180	313066	+	3887	1332	1561	4020	4435	1093	1228	2688	3011	1157	1296	940	1054	41	62
PVX_094535	8	313124	316730	+	3607	1321	1476	3767	4052	1043	1197	2411	2557	1057	1142	833	942	353	70
PVX_094540	8	319290	321051	+	1762	560	668	1575	1994	406	524	1119	1335	402	477	335	408	11	32
PVX_094545	8	322291	324628	+	2338	776	934	1982	2453	613	719	1368	1654	666	693	548	629	18	47
PVX_094550	8	324718	326449	-	1732	640	676	1112	1221	507	564	821	837	483	589	420	448	20	30
PVX_094555	8	327097	329386	-	2290	964	1109	2860	3113	817	872	1980	2186	746	850	628	701	47	60
PVX_094560	8	333375	335436	+	2062	766	893	2102	2388	639	737	1352	1581	672	718	491	594	29	49
PVX_094565	8	336277	337377	+	1101	397	432	1223	1294	319	350	778	829	355	362	281	286	6	34
PVX_094570	8	338276	339086	+	811	343	420	976	1139	273	330	695	718	256	293	239	276	6	20
PVX_094575	8	339443	339772	+	330	128	163	330	437	93	135	241	301	96	142	92	123	2	8
PVX_094580	8	341579	345724	-	4146	1638	1746	3644	3833	1146	1272	2550	2715	1330	1369	1138	1149	69	113
PVX_094585	8	354432	356804	-	2373	947	1012	1826	2025	730	826	1277	1501	772	818	706	768	29	57
PVX_094590	8	358760	361166	+	2407	1056	1244	2653	3041	840	859	1780	1988	783	911	704	786	24	63
PVX_094595	8	365792	372412	+	6621	2610	2854	3797	4206	2065	2123	2587	2938	2154	2287	1723	1932	93	161
PVX_094600	8	376694	387808	+	11115	4543	4813	5467	6126	3404	3714	3816	4086	3606	3965	3106	3302	124	241
PVX_094605	8	388626	389849	-	1224	534	645	1431	1811	384	509	1026	1202	430	539	339	352	32	29
PVX_094610	8	391129	392592	+	1464	589	666	1646	1869	418	499	1273	1395	464	542	439	448	19	33
PVX_094615	8	393308	395657	-	2350	978	1080	2588	2808	740	817	1818	1920	824	904	629	736	37	56
PVX_094620	8	398076	400898	+	2823	1452	1531	2966	3284	1129	1317	1908	2125	1169	1197	938	1073	37	85
PVX_094625	8	403111	405065	+	1955	783	841	1594	1794	542	551	1159	1241	598	625	447	531	15	48
PVX_094635	8	407428	409625	-	2198	913	968	2542	2753	686	762	1745	1921	689	806	527	704	31	66
PVX_094640	8	413626	415500	-	1875	814	975	2264	2454	677	781	1507	1605	703	780	655	686	39	53
PVX_094645	8	424225	426360	-	2136	1005	1118	1268	1409	759	905	801	971	859	887	637	727	27	72
PVX_094650	8	427937	428928	-	992	499	569	941	1099	425	463	694	814	409	389	349	396	17	26
PVX_094655	8	432622	433272	-	651	408	380	894	962	298	342	577	630	277	353	276	294	13	28
PVX_094660	8	437259	438258	-	1000	484	549	1424	1482	348	405	968	1029	420	400	350	364	12	41
PVX_094665	8	438619	440386	+	1768	768	804	2228	2456	557	721	1573	1757	602	670	537	627	25	54
PVX_094670	8	440732	442498	+	1767	763	833	1915	2272	557	621	1251	1415	649	699	513	510	15	35
PVX_094675	8	443590	446229	+	2640	1096	1091	1671	1848	809	850	1230	1340	922	905	739	765	29	54
PVX_094680	8	446672	448423	-	1752	744	868	2015	2210	538	616	1332	1551	607	643	452	553	13	61
PVX_094685	8	449686	451533	+	1848	705	735	1509	1575	509	574	1048	1085	545	634	433	449	8	47
PVX_094690	8	451875	453754	-	1880	738	828	1884	2096	532	634	1271	1447	611	616	454	535	20	34
PVX_094695	8	455669	457270	+	1602	764	817	1993	2215	578	636	1271	1518	610	655	510	471	18	32
PVX_094700	8	458325	459902	-	1578	804	885	1253	1286	665	688	926	959	673	676	549	591	33	58
PVX_094705	8	462377	466671	-	4295	2021	2189	4743	5135	1498	1716	3205	3387	1564	1737	1367	1530	55	116
PVX_094710	8	467097	477330	-	10234	4377	4670	7035	7495	3349	3575	4823	5174	3496	3648	2899	3124	145	220
PVX_094715	8	479165	481693	+	2529	1204	1296	3036	3384	870	1008	2055	2313	914	969	707	805	51	67
PVX_094720	8	481855	483112	-	1258	507	642	1409	1714	427	431	968	1085	394	459	373	421	7	29
PVX_094725	8	483808	484695	+	888	403	450	1023	1163	299	333	766	890	317	334	301	319	12	18
PVX_094730	8	485262	491443	-	6182	2678	2895	6045	6212	1965	2208	4086	4327	2087	2144	1716	1896	91	153
PVX_094735	8	494748	496260	+	1513	724	859	1884	2113	594	717	1198	1297	533	639	435	502	18	42
PVX_094740	8	497008	498567	-	1560	703	793	2046	2298	487	599	1278	1436	595	564	397	497	14	33
PVX_094745	8	498387	500332	+	1946	780	946	2345	2706	533	648	1513	1799	613	755	511	607	14	90
PVX_094750	8	500498	503841	-	3344	1429	1501	3623	4119	1113	1160	2478	2895	1151	1210	951	1001	46	57
PVX_094755	8	504332	506669	+	2338	889	1106	2577	2963	726	830	1760	2000	720	854	614	645	29	62
PVX_094760	8	506913	507797	-	885	423	435	1150	1255	370	322	769	827	339	380	311	298	18	31
PVX_094765	8	509140	510461	+	1322	549	634	1406	1650	432	498	975	1068	456	472	385	443	11	34
PVX_094770	8	511406	512571	-	1166	476	575	1500	1782	385	437	1041	1170	389	461	310	372	13	34
PVX_094775	8	514981	517596	-	2616	1022	1176	1934	2221	844	895	1194	1438	856	923	638	782	30	53
PVX_094780	8	518461	520214	+	1754	645	849	1801	2272	456	608	1148	1496	498	613	425	482	19	48
PVX_094785	8	520980	522776	+	1797	818	1003	2097	2313	655	711	1467	1668	693	705	551	592	19	85
PVX_094790	8	523301	524122	-	822	387	405	1044	1183	272	283	710	772	277	331	289	304	30	10
PVX_094795	8	526802	527329	-	528	289	306	778	893	215	248	517	555	201	238	175	220	14	21
PVX_094800	8	528104	529735	-	1632	896	975	2236	2476	723	855	1400	1563	679	784	631	669	23	48
PVX_094805	8	531690	533297	+	1608	731	760	2112	2368	527	591	1528	1628	600	592	465	545	32	42
PVX_094810	8	537550	542614	+	5065	2143	2421	4954	5467	1785	1899	3383	3722	1786	1866	1451	1623	67	120
PVX_094815	8	544191	546214	-	2024	794	990	2500	2926	642	694	1588	1910	663	792	536	637	38	29
PVX_094820	8	547763	551633	+	3871	1588	1829	3755	4322	1254	1467	2625	2992	1303	1381	1094	1255	42	93
PVX_094825	8	553277	554536	-	1260	484	595	979	1246	365	403	703	894	379	455	379	384	58	21
PVX_094830	8	555735	557288	+	1554	621	642	1770	2072	419	502	1275	1366	490	554	418	439	13	31
PVX_094835	8	557574	559456	-	1883	809	777	2239	2365	553	599	1519	1618	572	695	475	527	24	49
PVX_094840	8	560670	563168	-	2499	1111	1184	2678	3111	811	897	1827	2107	824	956	695	774	37	63
PVX_094845	8	564733	566665	-	1933	843	883	1947	2196	649	647	1432	1502	631	721	569	638	36	42
PVX_094850	8	568345	570737	-	2393	1168	1112	2817	3217	820	923	1756	1900	829	1003	732	770	35	65
PVX_094855	8	573474	578294	+	4821	1981	2155	3287	3738	1521	1599	2313	2547	1562	1709	1280	1336	97	115
PVX_094860	8	579084	581381	+	2298	1128	1225	2942	3164	887	954	2044	2228	881	963	768	820	38	69
PVX_094865	8	582604	584303	-	1700	794	857	2204	2423	608	673	1497	1642	643	674	515	586	31	33
PVX_094870	8	586739	588648	+	1910	836	916	2292	2487	663	728	1650	1763	685	741	602	659	21	35
PVX_094875	8	589071	593038	-	3968	1709	1738	3311	3664	1323	1532	2470	2567	1327	1391	1239	1190	62	78
PVX_094880	8	597651	601143	+	3493	1514	1603	2004	2213	1147	1254	1324	1401	1156	1219	1035	1086	59	77
PVX_094885	8	602618	605109	-	2492	1080	1188	2797	3061	746	849	1884	2126	897	900	713	794	49	51
PVX_094890	8	606332	610038	-	3707	1361	1529	3796	4261	1086	1223	2554	3017	1119	1308	924	1002	70	79
PVX_094895	8	615420	620851	+	5432	2467	2620	4793	5142	1887	2115	3272	3599	1877	2141	1698	1823	97	114
PVX_094900	8	622294	628413	+	6120	2897	2986	5028	5463	2287	2408	3171	3567	2184	2280	1925	2044	92	152
PVX_094902	8	629183	629848	+	666	296	305	894	995	238	240	652	693	229	254	212	230	3	15
PVX_094905	8	629893	633785	+	3893	1597	1868	4688	5101	1271	1420	3036	3375	1272	1366	1105	1189	59	103
PVX_094910	8	634765	637959	-	3195	1327	1445	2679	3129	992	1069	1945	2124	1079	1175	805	985	52	59
PVX_094915	8	640537	642323	-	1787	764	840	1927	2309	524	681	1387	1545	608	666	488	523	47	50
PVX_094920	8	644814	649625	+	4812	2031	2247	4379	4823	1522	1648	2968	3307	1642	1796	1371	1439	62	115
PVX_094925	8	651523	654032	+	2510	1176	1294	2557	2914	822	866	1891	2088	871	1009	786	798	31	147
PVX_094930	8	660463	665828	+	5366	2289	2365	3577	3743	1806	1848	2277	2397	1843	1867	1562	1555	83	97
PVX_094935	8	665864	667461	+	1598	755	873	2057	2167	580	603	1471	1568	639	592	487	471	23	36
PVX_094940	8	668690	673271	+	4582	1994	2052	4555	4729	1626	1568	2715	3115	1557	1632	1257	1523	64	104
PVX_094945	8	673843	680049	-	6207	2510	2547	2713	3038	1866	2045	1921	2096	2038	2216	1665	1887	95	141
PVX_094950	8	688189	690030	+	1842	777	787	2036	2275	626	632	1471	1528	591	627	506	566	25	37
PVX_094955	8	690606	693311	-	2706	1064	1163	1123	1265	767	894	793	884	884	953	717	800	39	53
PVX_094960	8	693840	694466	-	627	255	261	308	404	171	217	210	267	202	221	140	168	13	16
PVX_094965	8	695622	703058	-	7437	2957	3146	4510	5021	2149	2308	3176	3479	2348	2632	1863	2103	106	134
PVX_094970	8	706714	707718	+	1005	522	589	1156	1310	373	460	817	924	391	455	307	416	16	41
PVX_094975	8	708750	710525	-	1776	760	858	1971	2246	637	633	1319	1360	583	701	481	549	29	35
PVX_094980	8	710779	714189	-	3411	1503	1561	4111	4688	1118	1218	2765	3159	1164	1199	971	1070	55	88
PVX_094985	8	715090	716460	+	1371	612	643	1870	2099	459	550	1258	1314	500	515	416	450	14	28
PVX_094990	8	717528	719624	+	2097	814	918	2076	2410	536	627	1512	1704	589	730	520	625	36	42
PVX_094995	8	720147	721850	-	1704	668	781	1615	1906	519	561	1156	1307	522	586	464	486	41	40
PVX_095000	8	723282	725290	-	2009	767	811	1848	1890	617	571	1373	1470	658	662	509	584	25	198
PVX_095005	8	726475	728636	-	2162	894	1062	2157	2563	690	801	1493	1774	742	858	631	696	26	47
PVX_095010	8	730101	731809	+	1709	658	815	1889	2378	533	633	1392	1588	528	603	420	490	21	46
PVX_095015	8	734310	737076	+	2767	1090	1205	2949	3252	788	879	1853	2063	849	937	671	809	35	58
PVX_095020	8	739133	740632	+	1500	564	639	1836	2210	449	518	1344	1597	466	498	412	466	39	46
PVX_095025	8	741457	743317	-	1861	722	846	2188	2437	562	710	1422	1682	578	662	475	530	26	43
PVX_095030	8	743892	746151	+	2260	945	978	2237	2629	741	846	1572	1898	702	858	627	736	29	50
PVX_095035	8	746978	750043	-	3066	1151	1232	1629	1835	818	881	1205	1299	860	960	751	831	64	77
PVX_095040	8	754882	757815	+	2934	1073	1194	2770	3181	755	893	1864	2029	812	931	729	793	95	75
PVX_095045	8	758522	761560	-	3039	1239	1362	3134	3480	920	1032	2084	2323	931	1040	813	865	39	63
PVX_095050	8	761577	764449	-	2873	779	939	2149	2409	676	664	1506	1711	654	725	553	600	46	56
PVX_095055	8	765587	768814	+	3228	1322	1404	2451	2589	1073	1022	1470	1559	1056	1113	877	890	52	73
PVX_095060	8	769354	770508	-	1155	379	471	1235	1294	329	338	944	1001	364	381	310	335	18	20
PVX_095065	8	771421	772820	-	1400	697	723	1997	2176	531	585	1166	1325	522	573	447	471	21	33
PVX_095070	8	773719	777933	-	4215	1761	1866	3245	3575	1439	1516	2295	2473	1398	1525	1267	1327	75	92
PVX_095075	8	779722	781825	+	2104	836	1029	2316	2895	663	787	1580	1798	678	780	564	692	27	40
PVX_095080	8	782486	784431	+	1946	900	1019	2742	3211	684	750	1908	2031	711	748	596	635	18	66
PVX_095085	8	784721	785902	-	1182	379	526	1228	1489	328	441	837	973	313	418	238	327	21	45
PVX_095095	8	787639	796058	+	8420	2866	3190	6258	6897	2227	2422	4132	4503	2264	2468	2019	2095	161	162
PVX_095100	8	796575	801213	-	4639	1719	1857	3851	4275	1351	1423	2848	3044	1412	1482	1181	1268	77	88
PVX_095105	8	803007	803984	+	978	337	406	1069	1287	245	236	831	953	278	328	237	281	24	22
PVX_095115	8	804141	806820	-	2680	661	901	1595	1919	534	626	1080	1262	609	681	502	567	21	50
PVX_095120	8	809703	811412	+	1710	606	657	1493	1712	485	566	1122	1124	529	576	446	488	31	29
PVX_095125	8	812409	816470	+	4062	1460	1648	4157	4851	1145	1356	2743	3224	1221	1288	1034	1106	65	83
PVX_095130	8	817537	819213	+	1677	727	715	2127	2188	492	567	1356	1471	543	591	461	498	17	35
PVX_095135	8	820397	821930	+	1534	472	556	1337	1605	370	443	860	1063	391	455	324	387	12	34
PVX_095140	8	823274	827462	-	4189	1538	1782	3093	3520	1207	1339	2095	2415	1277	1476	1061	1229	49	72
PVX_095145	8	829721	837466	-	7746	2912	3115	3163	3396	2140	2309	2209	2378	2428	2529	1939	2082	135	188
PVX_095150	8	840733	847096	+	6364	2330	2466	3953	4302	1792	1942	2561	2673	1893	1931	1536	1660	123	119
PVX_095155	8	847616	850138	-	2523	1050	1165	2810	3230	813	909	1791	1955	825	897	605	776	28	49
PVX_095160	8	851606	854203	+	2598	1157	1159	1558	1724	901	947	1123	1263	934	1013	835	823	24	59
PVX_095165	8	854992	855966	-	975	350	403	541	641	277	291	389	420	271	304	221	252	8	18
PVX_095170	8	858475	861801	+	3327	1458	1425	3414	3711	1104	1091	2365	2629	1048	1118	885	1015	90	60
PVX_095175	8	863167	865639	+	2473	1010	1238	3022	3553	752	842	2151	2339	846	956	708	796	50	63
PVX_095180	8	867136	872091	+	4956	1709	1869	3212	3362	1338	1463	2274	2441	1414	1462	1170	1283	47	97
PVX_095185	8	872442	874480	-	2039	728	811	1685	1949	550	598	1288	1363	573	608	527	493	42	29
PVX_095190	8	875298	877029	-	1732	704	754	2063	2471	479	585	1453	1589	554	619	517	514	22	38
PVX_095195	8	879511	881859	-	2349	792	899	2046	2239	669	691	1354	1518	747	752	625	620	27	78
PVX_095200	8	886411	889812	-	3402	901	1113	2822	3481	692	830	1907	2468	744	856	573	694	30	60
PVX_095205	8	889010	892666	+	3657	1334	1429	3807	4199	1044	1217	2719	2847	1158	1147	877	994	53	77
PVX_095210	8	892033	893762	-	1730	591	682	1056	1171	424	450	790	925	501	545	415	469	33	36
PVX_095215	8	899771	909961	+	10191	3988	4124	5214	5270	2875	3165	3557	3625	3222	3344	2715	2877	133	247
PVX_095220	8	910992	912815	-	1824	686	826	1790	2143	533	561	1320	1512	578	690	535	552	25	40
PVX_095225	8	914471	916141	-	1671	640	657	1255	1408	435	452	1117	1254	507	506	403	484	31	21
PVX_095230	8	916775	919043	-	2269	577	662	1578	1838	391	430	1107	1338	416	539	370	379	14	41
PVX_095235	8	920001	922364	-	2364	822	856	2427	2675	608	663	1539	1689	625	690	535	573	27	31
PVX_095240	8	924569	925824	+	1256	577	577	1699	1731	423	394	1112	1186	438	485	364	365	7	20
PVX_095245	8	926785	928182	+	1398	515	584	1141	1354	357	419	790	903	364	467	313	316	20	32
PVX_095250	8	928573	936955	-	8383	2861	3312	4525	5222	2165	2376	3345	3758	2332	2652	2015	2081	137	134
PVX_095255	8	939069	939962	-	894	369	414	1129	1264	269	333	740	908	306	330	232	300	9	16
PVX_095260	8	941021	942923	-	1903	774	731	2123	2232	539	595	1514	1646	589	651	458	513	23	51
PVX_095265	8	943814	947671	-	3858	1323	1484	2900	3325	1143	1255	1995	2202	1163	1265	991	1107	61	71
PVX_095270	8	949943	951001	-	1059	442	494	1113	1304	296	329	766	851	338	361	273	316	21	34
PVX_095275	8	951945	953927	+	1983	904	932	2201	2539	755	862	1478	1702	723	921	628	707	42	54
PVX_095280	8	954978	955692	+	715	245	279	768	919	183	203	543	611	202	238	154	176	7	8
PVX_095285	8	956423	961546	-	5124	2007	2183	2490	2707	1531	1672	1695	1826	1626	1784	1399	1538	86	83
PVX_095290	8	963884	965920	+	2037	772	803	1884	2006	537	592	1339	1393	598	614	492	574	39	29
PVX_095295	8	965972	967773	-	1802	446	576	1429	1664	346	419	972	1161	449	540	308	362	18	24
PVX_095300	8	971384	974119	+	2736	1020	1239	2368	2630	867	990	1746	1819	798	947	744	802	46	47
PVX_095305	8	974552	989040	-	14489	5291	5866	5612	6512	3843	4142	3988	4407	4370	4677	3450	4041	258	293
PVX_095310	8	991060	996209	+	5150	1701	1860	4260	4779	1105	1321	2949	3301	1338	1571	1096	1249	125	97
PVX_095315	8	996646	1000016	+	3371	1275	1438	2663	2972	1057	1193	1645	1927	983	1160	869	999	51	92
PVX_095320	8	1000860	1007999	-	7140	2918	3084	3198	3486	2179	2211	1962	2164	2346	2440	1807	1989	149	112
PVX_095325	8	1011153	1012229	-	1077	479	525	1080	1259	360	405	832	918	390	385	343	391	37	22
PVX_095330	8	1013624	1014888	-	1265	433	492	1229	1498	311	389	903	1116	322	372	289	292	16	18
PVX_095335	8	1015034	1017149	-	2116	670	804	1850	2368	520	582	1323	1526	535	690	404	548	30	41
PVX_095340	8	1017521	1018566	+	1046	413	469	1013	1267	348	340	706	755	328	334	263	312	11	21
PVX_095345	8	1018969	1028186	-	9218	2962	3254	3925	4479	2235	2396	2322	2713	2396	2625	2002	2049	126	128
PVX_095350	8	1030677	1032317	-	1641	691	804	1974	2399	516	681	1223	1572	527	652	464	576	44	33
PVX_095355	8	1035420	1039732	+	4313	1678	1780	2657	3025	1191	1280	1827	2094	1375	1483	1063	1155	56	91
PVX_095360	8	1042749	1044585	+	1837	657	753	884	1014	535	599	504	633	492	566	361	513	24	35
PVX_095365	8	1047817	1056702	+	8886	3462	3553	5010	5276	2697	2823	3384	3639	2848	3048	2312	2591	172	195
PVX_095370	8	1061141	1065316	+	4176	1603	1729	3399	3536	1316	1319	2266	2463	1334	1441	1112	1242	104	84
PVX_095375	8	1066109	1068872	-	2764	890	958	2287	2464	672	739	1599	1635	750	826	626	630	39	47
PVX_095380	8	1070388	1071826	+	1439	528	554	1701	1923	370	431	1190	1279	404	517	380	410	28	35
PVX_095385	8	1073500	1075452	+	1953	779	825	2164	2407	582	603	1700	1809	649	656	541	604	26	56
PVX_095390	8	1075522	1077106	-	1585	497	622	1685	1861	438	489	1117	1295	421	476	373	420	29	27
PVX_095395	8	1076979	1078094	+	1116	342	333	874	1043	223	270	641	679	263	330	228	243	20	16
PVX_095400	8	1078642	1079459	-	818	203	213	393	444	118	155	273	339	159	150	125	123	15	5
PVX_095405	8	1082494	1084729	+	2236	802	825	2397	2710	509	629	1678	1831	623	659	505	537	34	26
PVX_095410	8	1085256	1086730	-	1475	686	718	2004	2064	504	558	1272	1469	527	513	457	534	26	32
PVX_095415	8	1088594	1090627	+	2034	674	791	1042	1305	436	554	720	905	490	625	409	564	31	35
PVX_095420	8	1090910	1093894	-	2985	889	1093	2785	3082	698	809	1878	2107	735	914	655	765	42	63
PVX_095425	8	1096310	1102406	+	6097	2047	2250	3243	3438	1512	1577	2199	2650	1627	1886	1276	1476	109	105
PVX_095430	8	1102488	1103030	-	543	247	293	620	706	202	236	373	421	204	201	181	192	3	8
PVX_095435	8	1105053	1106009	+	957	357	384	1063	1279	310	355	845	858	269	334	247	279	40	67
PVX_095440	8	1106284	1107345	-	1062	314	401	877	1152	276	328	593	809	294	361	243	299	17	42
PVX_095445	8	1109503	1110465	+	963	332	345	973	1128	212	275	700	831	274	308	223	225	24	22
PVX_095450	8	1110518	1114187	-	3670	1224	1372	2210	2439	885	901	1744	1864	975	1019	822	879	61	69
PVX_095455	8	1127267	1127974	+	708	312	344	937	1091	244	271	670	757	256	286	199	230	10	17
PVX_095460	8	1129654	1130499	+	846	315	341	737	872	226	253	556	574	239	297	231	230	11	11
PVX_095465	8	1130699	1136066	-	5368	1960	2142	3246	3633	1463	1636	2129	2290	1612	1777	1338	1366	57	120
PVX_095470	8	1136216	1138166	-	1951	635	657	1018	1217	477	507	811	889	503	536	427	494	29	31
PVX_095475	8	1139135	1145455	-	6321	2331	2526	2905	3139	1678	1782	2186	2459	1955	2059	1512	1650	78	118
PVX_095480	8	1149270	1149953	+	684	356	408	1012	1070	261	288	673	795	271	291	239	295	13	22
PVX_095485	8	1150809	1152249	-	1441	640	616	1603	1810	469	474	1156	1228	521	538	392	428	22	28
PVX_095490	8	1152795	1154678	-	1884	934	986	2166	2280	663	825	1515	1575	729	788	611	609	26	119
PVX_095495	8	1156456	1159549	-	3094	1725	1853	3424	3602	1407	1453	2308	2523	1255	1357	1018	1295	53	98
PVX_119830	8	1170251	1173487	+	3237	1420	1568	2668	2891	1166	1203	1656	1797	1162	1272	952	1056	48	87
PVX_119825	8	1174711	1175843	-	1133	485	532	1528	1540	430	444	974	1018	459	429	370	364	12	30
PVX_119820	8	1177235	1178875	-	1641	794	917	2269	2418	556	646	1587	1692	570	661	463	545	36	44
PVX_119815	8	1181804	1183770	+	1967	690	771	1788	2000	518	516	1290	1465	557	645	416	487	39	39
PVX_119810	8	1184266	1189584	+	5319	2084	2367	4345	4896	1625	1806	2804	3095	1536	1782	1346	1546	87	77
PVX_119805	8	1189608	1191268	-	1661	640	670	1514	1576	460	391	1015	1115	454	480	404	381	56	26
PVX_119800	8	1192102	1194137	+	2036	656	749	1776	2087	522	543	1281	1451	494	554	448	482	31	40
PVX_119795	8	1194442	1196381	-	1940	514	613	1447	1612	371	419	1048	1157	435	520	332	345	50	31
PVX_119790	8	1197902	1201181	+	3280	1120	1266	1779	2053	831	994	1199	1469	873	1066	754	856	43	77
PVX_119785	8	1201260	1203961	-	2702	927	1033	1224	1407	701	755	887	974	767	820	605	694	35	50
PVX_119780	8	1204987	1209468	+	4482	1182	1418	2060	2713	838	1045	1581	1955	1038	1203	838	921	49	79
PVX_119775	8	1209964	1212936	+	2973	859	944	1437	1656	619	704	1135	1228	717	786	630	659	36	70
PVX_119770	8	1213207	1215507	-	2301	851	925	1815	2048	595	677	1296	1407	691	739	535	601	29	67
PVX_119765	8	1215949	1217772	+	1824	648	693	2027	2183	475	509	1366	1384	489	533	393	431	37	38
PVX_119760	8	1218783	1220019	+	1237	334	406	996	1185	244	249	655	822	267	320	211	237	12	31
PVX_119755	8	1220320	1221009	+	690	234	274	498	517	148	184	310	361	189	217	136	145	7	13
PVX_119750	8	1221462	1224480	-	3019	1008	1047	1545	1806	692	710	1062	1252	720	796	616	655	47	48
PVX_119745	8	1225589	1227543	+	1955	537	660	1711	1898	427	475	1325	1477	496	531	377	478	26	36
PVX_119740	8	1228843	1230504	-	1662	677	768	1904	2153	547	555	1356	1436	478	585	466	467	17	49
PVX_119735	8	1232416	1234023	-	1608	666	743	1535	1812	474	547	957	1186	522	548	410	452	26	26
PVX_119725	8	1237436	1239427	+	1992	673	758	1525	1814	523	543	1147	1209	528	623	465	513	33	38
PVX_119720	8	1240550	1241461	-	912	419	451	1125	1250	302	360	755	776	331	393	274	321	6	24
PVX_119715	8	1242268	1245639	+	3372	1154	1308	1429	1574	930	1033	1072	1089	967	1105	800	909	49	47
PVX_119710	8	1245805	1248006	-	2202	673	710	1210	1305	508	575	839	1014	626	669	497	546	34	35
PVX_119705	8	1249464	1250836	-	1373	222	358	697	999	133	236	469	626	193	268	134	250	46	22
PVX_119700	8	1251368	1253104	+	1737	839	834	2524	2897	640	692	1613	1808	651	719	532	592	42	79
PVX_119695	8	1253554	1255587	-	2034	703	808	1778	1968	545	598	1168	1363	556	610	458	556	22	49
PVX_119690	8	1256510	1259860	-	3351	1198	1349	3234	3965	827	1045	2178	2545	942	1061	743	894	28	73
PVX_119685	8	1260371	1263045	-	2675	1016	1190	3102	3317	743	785	1923	2208	789	850	605	680	31	50
PVX_119680	8	1264970	1265891	+	922	232	331	813	993	166	190	546	668	192	234	126	193	14	8
PVX_119675	8	1266323	1275824	-	9502	3298	3350	6467	6920	2278	2481	4482	4781	2606	2716	2137	2310	318	177
PVX_119670	8	1282592	1286241	+	3650	1127	1239	1489	1824	882	877	1159	1326	917	980	717	778	61	79
PVX_119665	8	1286990	1291206	-	4217	1315	1485	2025	2073	1006	1093	1492	1519	1107	1177	899	951	39	77
PVX_119660	8	1292892	1296098	+	3207	1185	1198	3060	3324	831	899	1975	2137	910	905	678	776	31	75
PVX_119655	8	1295984	1296720	-	737	290	361	919	996	208	248	629	644	235	291	191	197	10	12
PVX_119650	8	1297688	1300090	-	2403	961	1084	2238	2574	699	757	1546	1712	751	862	646	733	28	41
PVX_119645	8	1301452	1301781	-	330	160	223	506	625	126	139	368	437	139	161	90	134	10	9
PVX_119640	8	1302099	1302693	-	595	214	254	609	772	157	191	415	544	164	230	125	132	8	8
PVX_119635	8	1304188	1305429	+	1242	451	509	1167	1364	346	433	791	950	423	462	279	372	14	27
PVX_119630	8	1308236	1314571	+	6336	2096	2322	2816	3304	1556	1741	2076	2342	1787	1952	1493	1543	94	162
PVX_119625	8	1315051	1318431	-	3381	1122	1248	2063	2116	781	892	1434	1588	875	993	755	818	70	77
PVX_119620	8	1320017	1324385	-	4369	1532	1699	2519	2722	1213	1246	1790	1974	1298	1358	1048	1102	63	91
